rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
138,Orange Empire Athletic,Irvine Valley,Miguel Llamas,21,22,298.0,14.2,33.9,2.0,3.79,4.86,1.03,-2.63,3.66,0.275,11.7,10.8,4.6,5.2,1.7,0.6,3.5,True
139,Orange Empire Athletic,Cypress,Isaiah Valenzuela,30,30,364.0,12.1,30.1,1.88,4.08,3.05,1.01,-1.48,2.49,0.331,13.2,11.8,4.9,4.6,1.9,0.5,4.1,True
140,South Coast-South,LA Harbor,Ijezie Anopueme,22,23,616.0,28.0,66.7,3.28,1.91,9.76,0.96,1.01,-0.05,0.555,26.4,26.4,4.4,10.9,2.8,0.7,4.6,True
141,WSC South,Santa Monica,Ka'mari Johnson,26,27,635.0,24.4,58.6,3.95,3.42,6.04,0.9,1.97,-1.06,0.56,17.4,16.0,1.8,9.7,1.5,0.3,2.4,True
142,Orange Empire Athletic,Irvine Valley,Nate Tuttle,22,22,297.0,13.5,33.7,2.72,3.97,4.73,0.9,-2.65,3.55,0.262,14.1,12.7,3.7,8.5,1.7,0.4,1.7,True
143,WSC North,Santa Barbara,James Reach,25,25,889.0,35.6,88.0,2.7,1.37,10.7,0.81,2.73,-1.92,0.755,26.8,26.3,3.7,7.7,1.5,0.3,2.7,True
144,WSC South,Glendale,Noah Smith,23,26,792.0,34.4,76.2,2.54,1.82,10.27,0.79,1.57,-0.78,0.674,24.7,23.9,4.0,4.4,3.2,0.1,3.1,True
145,Pacific Coast Athletic,Palomar,Dylan Kail,18,23,484.0,26.9,52.7,2.43,3.94,6.43,0.67,-0.04,0.71,0.395,15.4,14.5,2.8,6.7,1.7,0.4,1.9,True
146,WSC North,Moorpark,Justin Rener,29,29,407.0,14.0,34.4,2.48,3.4,4.84,0.6,-0.03,0.62,0.316,21.5,19.9,3.8,6.1,1.3,0.1,3.8,True
147,Orange Empire Athletic,Irvine Valley,Yanis Aldeguer,22,22,549.0,25.0,62.4,2.74,3.23,4.34,0.51,-1.06,1.57,0.42,21.3,19.4,2.6,7.0,1.5,0.3,3.6,True
148,WSC South,West LA,Rayniel Wright,25,28,668.0,26.7,59.5,2.17,1.89,6.05,0.5,-1.88,2.38,0.507,20.3,19.8,7.7,7.3,3.0,0.5,6.0,True
149,WSC South,West LA,Jordan Griffin,28,28,620.0,22.1,55.2,2.51,2.93,6.03,0.47,-2.28,2.76,0.466,14.3,14.0,3.4,6.7,2.1,1.6,3.5,True
150,South Coast-North,LA Trade Tech,Cevin Garrett,18,18,307.0,17.1,42.6,3.96,3.29,8.95,0.46,1.51,-1.05,0.23,24.5,23.5,2.0,8.3,2.0,0.5,1.3,True
151,Pacific Coast Athletic,Palomar,Matin Madadkar,23,23,595.0,25.9,64.8,3.01,2.88,6.18,0.42,0.22,0.2,0.439,19.3,18.4,4.2,6.1,1.3,0.4,4.2,True
152,WSC North,Moorpark,Dashaun Warren,17,29,396.0,23.3,33.5,4.53,3.61,4.66,0.41,-1.2,1.61,0.286,17.6,16.2,4.0,9.9,1.4,1.6,4.0,True
153,Pacific Coast Athletic,Palomar,Isaiah Tolmaire,23,23,742.0,32.3,80.8,2.46,2.16,6.12,0.36,0.1,0.26,0.536,21.6,20.5,5.8,4.3,2.3,0.1,4.5,True
154,WSC North,Moorpark,Kenji Cooper,29,29,566.0,19.5,47.9,3.98,3.29,4.59,0.34,-0.99,1.33,0.397,19.1,17.7,3.0,10.4,1.8,1.0,4.7,True
155,South Coast-North,Mt. San Antonio,Joel Gado,26,26,382.0,14.7,36.4,4.1,3.94,4.07,0.32,-0.56,0.88,0.268,19.3,17.9,1.0,10.5,0.7,1.4,3.6,True
156,South Coast-North,LA Trade Tech,Travin Thompson,17,18,275.0,16.2,38.2,4.61,3.71,8.77,0.28,-0.23,0.51,0.191,16.8,16.0,2.6,15.0,3.3,2.2,2.7,True
157,WSC North,Cuesta,Lorenzo Ceffoli,23,24,695.0,30.2,72.3,2.31,2.52,5.93,0.26,-2.37,2.63,0.478,16.1,15.4,6.0,8.4,2.6,0.1,5.5,True
158,WSC South,Bakersfield,Markell Brooks,21,21,405.0,19.3,48.2,4.69,3.11,8.11,0.11,-1.0,1.11,0.261,20.8,20.6,2.4,14.9,1.1,3.1,4.3,True
159,South Coast-North,Pasadena City,Kaiden Fine,22,22,557.0,25.3,63.2,2.86,3.61,6.55,0.05,0.8,-0.75,0.347,16.2,15.0,3.9,9.0,2.2,0.0,3.4,True
160,WSC South,Bakersfield,Ollie Fell,21,21,541.0,25.8,64.4,3.45,2.18,8.05,0.05,-0.53,0.58,0.338,26.5,26.3,2.0,11.5,1.7,1.1,5.0,True
161,Orange Empire Athletic,Saddleback,David Mitchell,27,27,668.0,24.7,61.8,2.95,1.97,9.56,0.04,2.18,-2.14,0.416,29.9,28.7,5.1,6.5,2.0,0.7,4.2,True
162,WSC South,Santa Monica,Khafre Garrett-Mills,15,27,368.0,24.5,33.9,2.97,3.67,4.85,-0.28,0.97,-1.25,0.192,27.7,25.2,2.2,8.7,1.2,0.6,4.4,True
163,South Coast-South,LA Harbor,Laron Tunupopo,23,23,540.0,23.5,58.5,2.93,3.17,8.5,-0.29,-1.76,1.47,0.28,13.8,13.7,3.3,13.3,3.3,0.8,3.3,True
164,WSC North,LA Pierce,"Armon ""AC"" Cole",24,24,461.0,19.2,47.7,3.39,2.84,8.42,-0.29,-1.25,0.96,0.238,25.3,26.3,3.1,12.2,1.6,1.7,4.8,True
165,Orange Empire Athletic,Riverside,Jayden Miller,28,28,533.0,19.0,47.2,1.45,2.58,6.77,-0.38,-0.76,0.38,0.261,16.3,15.7,9.0,3.5,2.6,0.0,5.4,True
166,WSC South,Canyons,Wyatt Wilson,24,27,686.0,28.6,63.5,3.32,2.96,8.22,-0.45,1.92,-2.38,0.323,19.1,17.8,2.6,7.5,2.1,1.9,3.6,True
167,WSC South,Santa Monica,Sage Church,25,27,485.0,19.4,44.7,2.11,3.91,4.66,-0.47,1.01,-1.48,0.225,16.1,14.6,1.6,4.4,0.5,0.3,1.4,True
168,Orange Empire Athletic,Saddleback,T.J. Tittelfitz,24,27,574.0,23.9,53.1,3.5,2.55,8.96,-0.57,1.38,-1.94,0.251,25.5,24.5,3.5,11.7,1.8,0.1,3.7,True
169,WSC North,Ventura,Jeremiah Wilson,24,24,866.0,36.1,89.1,2.94,1.82,9.33,-0.59,1.88,-2.46,0.369,23.1,22.7,1.9,7.4,1.4,0.2,2.4,True
170,South Coast-South,Long Beach,Major Hurley,20,20,576.0,28.8,71.6,2.78,2.71,9.19,-0.65,0.47,-1.12,0.235,16.2,15.6,3.8,10.6,2.8,0.7,2.1,True
171,WSC South,Santa Monica,EJ Jackson,22,27,418.0,19.0,38.5,1.77,3.6,4.46,-0.67,-2.69,2.03,0.169,13.9,12.3,7.1,8.9,4.3,0.1,6.3,True
172,WSC South,Canyons,Donovan Chapman,27,27,538.0,19.9,49.8,3.29,2.86,7.92,-0.75,1.3,-2.05,0.205,24.5,22.7,5.1,14.1,2.1,1.3,5.1,True
173,South Coast-North,Mt. San Antonio,Jimmy Baker,22,26,413.0,18.8,39.3,2.02,3.83,2.94,-0.82,-1.36,0.54,0.148,16.3,14.7,5.1,2.1,2.1,0.0,3.9,True
174,Orange Empire Athletic,Riverside,Deacon Toliver,27,28,719.0,26.6,63.7,4.99,2.68,6.26,-0.89,-0.24,-0.66,0.241,21.4,20.7,1.6,15.9,0.8,1.8,4.9,True
175,WSC South,Santa Monica,Davon Carwise,27,27,557.0,20.6,51.4,1.79,3.42,4.05,-1.08,-1.1,0.02,0.156,12.9,11.6,5.0,6.1,1.7,0.2,3.5,True
176,Orange Empire Athletic,Riverside,Andre Skelin,23,28,747.0,32.5,66.1,4.27,2.92,6.03,-1.12,-0.08,-1.04,0.199,21.4,20.6,2.6,17.9,1.2,0.5,4.4,True
177,South Coast-North,LA Trade Tech,Enzo Kwamegne,14,18,344.0,24.6,47.7,2.72,3.13,7.35,-1.14,1.69,-2.83,0.09,24.9,23.8,2.3,7.0,0.6,0.6,3.5,True
178,WSC South,Antelope Valley,Ashton Eckert,24,24,676.0,28.2,70.2,2.06,3.23,4.32,-1.16,-1.96,0.79,0.172,7.1,6.4,5.8,5.5,1.5,0.2,3.1,True
179,WSC South,West LA,Brandon Clay,28,28,528.0,18.9,47.0,4.12,3.23,4.38,-1.17,-3.0,1.82,0.132,12.3,12.1,2.2,12.5,1.1,1.4,4.2,True
180,South Coast-North,Los Angeles City,Kodee Holloway,14,19,282.0,20.1,36.6,2.58,3.56,5.7,-1.2,-3.12,1.93,0.068,23.9,23.6,5.0,6.2,2.1,0.4,6.4,True
181,South Coast-South,LA Harbor,Nate Guevara,18,23,466.0,25.9,50.5,1.84,2.73,7.58,-1.21,-1.31,0.09,0.112,20.3,20.3,3.5,4.6,2.8,0.0,4.9,True
182,Orange Empire Athletic,Irvine Valley,Jackson Jennings,22,22,276.0,12.5,31.4,2.56,4.11,2.62,-1.21,-5.15,3.94,0.067,15.8,13.9,4.4,4.6,3.5,1.0,3.3,True
183,WSC North,Cuesta,Jozef Zlocha,22,24,448.0,20.4,46.6,3.23,4.05,4.43,-1.24,-3.33,2.09,0.104,17.8,17.0,1.5,13.1,1.4,0.3,3.5,True
184,South Coast-South,Long Beach,Kason White,20,20,555.0,27.8,69.0,3.86,2.26,8.56,-1.28,1.81,-3.09,0.121,29.8,28.6,1.7,9.9,1.8,1.1,4.0,True
185,South Coast-South,Cerritos,Brian DeMedio,24,27,337.0,14.0,31.0,1.99,3.99,3.6,-1.3,-2.96,1.66,0.072,12.0,10.7,5.1,7.7,2.6,0.2,3.2,True
186,Orange Empire Athletic,Irvine Valley,Garrett Trayer,20,22,299.0,14.9,34.0,3.05,3.96,2.53,-1.3,-3.71,2.41,0.064,11.7,10.7,2.9,7.5,1.2,1.0,5.4,True
187,Inland Empire Athletic,Desert,Wilfred Weir,20,20,734.0,36.7,92.0,4.82,1.0,12.56,-1.31,2.87,-4.18,0.155,32.9,32.9,3.1,7.7,0.9,2.4,4.1,True
188,WSC North,Ventura,Bo Dolinsek,23,24,633.0,27.5,65.1,4.04,2.89,8.42,-1.5,0.47,-1.97,0.096,27.1,26.6,1.8,14.1,1.3,0.9,2.2,True
189,WSC South,Bakersfield,Khalil Shivers,14,21,451.0,32.2,53.7,1.82,2.12,6.5,-1.5,-2.6,1.1,0.069,18.0,17.8,9.0,7.6,2.4,0.7,5.6,True
190,South Coast-North,Pasadena City,Darrius Freeman,22,22,610.0,27.7,69.2,2.53,3.67,4.97,-1.54,-0.34,-1.2,0.086,16.2,15.0,3.4,5.3,1.8,0.2,2.7,True
191,South Coast-South,Long Beach,Mason Pacheco Robinson,10,20,258.0,25.8,32.1,2.64,3.67,8.27,-1.58,0.68,-2.26,0.033,23.7,22.6,4.5,4.3,2.9,0.0,2.9,True
192,WSC South,Canyons,Raz Orbach,25,27,656.0,26.2,60.8,2.96,2.86,7.08,-1.6,1.36,-2.96,0.081,19.2,17.8,4.1,8.4,1.4,0.2,1.7,True
193,WSC South,Bakersfield,Joauquin Rios,13,21,324.0,24.9,38.6,4.26,3.35,6.33,-1.67,-2.25,0.58,0.032,20.5,20.3,3.3,10.3,1.9,1.1,4.5,True
194,WSC South,Canyons,Donovan Cornelius,27,27,750.0,27.8,69.5,3.08,2.0,6.91,-1.77,1.63,-3.4,0.053,21.7,20.4,4.4,7.9,1.1,0.6,4.5,True
195,WSC South,Glendale,Tyson Jackson,26,26,884.0,34.0,85.0,2.9,1.67,7.66,-1.82,0.27,-2.09,0.048,28.8,27.8,3.5,7.2,1.9,0.6,3.8,True
196,WSC South,Bakersfield,Godwill Fomusoh,21,21,490.0,23.3,58.4,4.39,3.28,5.81,-2.19,-3.52,1.33,-0.028,14.4,14.3,1.8,13.1,2.2,2.5,5.0,True
197,South Coast-North,LA Trade Tech,Kunique Yandall-Parker,16,18,285.0,17.8,39.5,4.44,3.65,6.25,-2.24,-2.15,-0.1,-0.021,14.6,14.0,2.5,12.5,1.4,2.1,3.0,True
198,WSC South,Glendale,Zane Crawford,15,26,345.0,23.0,33.2,2.8,4.06,7.15,-2.33,-1.55,-0.77,-0.034,14.7,14.3,2.3,8.0,1.5,0.9,2.7,True
199,WSC North,Santa Barbara,Julian Hicks,12,25,339.0,28.2,33.6,2.13,3.42,7.52,-2.37,-0.73,-1.64,-0.038,20.2,19.7,6.1,4.0,1.1,0.4,3.9,True
200,Orange Empire Athletic,Orange Coast,Ronnie Davis,24,25,676.0,28.2,67.3,2.85,1.57,12.46,-2.38,0.23,-2.61,-0.079,31.3,33.6,3.3,6.9,3.7,1.5,4.5,True
201,Orange Empire Athletic,Santa Ana,Camron Swist,28,29,641.0,22.9,54.8,1.97,2.99,3.48,-2.41,-0.93,-1.48,-0.079,19.3,18.4,5.8,3.8,1.5,0.2,4.8,True
202,South Coast-North,LA Trade Tech,Andrew Martin,18,18,459.0,25.5,63.7,2.07,2.83,5.93,-2.56,-1.89,-0.67,-0.078,13.4,12.8,5.2,2.6,2.8,0.1,3.9,True
203,South Coast-North,Los Angeles City,Caleb Shepherd,19,19,569.0,29.9,73.9,2.67,3.3,4.32,-2.57,-3.24,0.67,-0.098,19.8,19.5,2.8,8.7,1.9,0.1,4.4,True
204,Orange Empire Athletic,Orange Coast,Julian Daaboul,25,25,619.0,24.8,61.6,2.88,2.22,12.25,-2.59,-2.78,0.19,-0.111,18.9,20.3,3.9,10.2,4.8,2.0,3.9,True
205,WSC South,Bakersfield,Lendl Henderson,21,21,466.0,22.2,55.5,2.57,2.75,5.37,-2.63,-2.6,-0.03,-0.089,17.7,17.6,4.5,9.7,1.3,0.5,5.0,True
206,WSC South,Canyons,Justin Perez,27,27,716.0,26.5,66.3,3.61,2.85,6.04,-2.64,1.83,-4.46,-0.139,22.3,20.8,1.6,9.0,0.7,0.2,3.1,True
207,Orange Empire Athletic,Santa Ana,Ben Ahinaquah,29,29,548.0,18.9,46.8,4.0,4.29,3.24,-2.64,-2.15,-0.49,-0.107,7.2,6.8,1.4,10.1,1.2,0.8,1.7,True
208,South Coast-North,LA Trade Tech,Jabrill Jackson,11,18,253.0,23.0,35.1,2.46,3.61,5.84,-2.65,-3.81,1.16,-0.05,15.5,14.6,6.3,9.1,4.0,1.0,5.2,True
209,WSC South,LA Valley,Kory Blunt,22,24,628.0,28.5,65.1,3.24,2.02,8.77,-2.74,-0.63,-2.11,-0.141,26.7,26.9,2.5,8.4,1.8,0.5,4.3,True
210,WSC South,Bakersfield,Isaiah Perry,21,21,491.0,23.4,58.5,2.41,3.15,5.22,-2.78,-1.91,-0.87,-0.117,19.0,18.8,1.1,6.3,1.2,0.3,3.8,True
211,South Coast-North,Los Angeles City,Alan Duarte,19,19,375.0,19.7,48.7,4.24,3.77,4.12,-2.78,-3.55,0.77,-0.088,18.5,18.3,1.4,12.1,0.4,0.6,3.7,True
212,South Coast-North,Los Angeles City,Bryce Townsend,18,19,271.0,15.1,35.2,1.91,4.33,4.05,-2.84,-5.98,3.14,-0.069,5.6,5.5,3.7,9.7,1.4,0.0,1.9,True
213,WSC North,Ventura,Kevin Hymes,24,24,672.0,28.0,69.1,2.72,2.1,7.05,-2.87,-3.18,0.31,-0.175,18.2,17.8,6.5,8.5,3.2,1.1,5.2,True
214,WSC North,Cuesta,Nikolai Stanic,22,24,410.0,18.6,42.7,2.71,4.5,2.72,-2.95,-3.51,0.56,-0.119,12.9,12.3,1.1,6.8,1.1,0.0,2.5,True
215,Orange Empire Athletic,Saddleback,Jackson Gray,27,27,817.0,30.3,75.6,2.55,2.54,6.38,-3.14,0.51,-3.65,-0.284,19.1,18.3,3.5,4.8,1.3,0.3,2.9,True
216,Inland Empire Athletic,Desert,Jamerson McClendon,20,20,565.0,28.2,70.8,4.29,2.33,10.69,-3.18,-1.99,-1.19,-0.204,13.5,13.4,8.1,14.7,1.6,2.5,5.3,True
217,WSC South,West LA,Brian Torres,28,28,341.0,12.2,30.3,1.72,3.46,2.31,-3.24,-5.86,2.62,-0.129,9.0,8.8,6.4,4.8,3.1,0.9,6.0,True
218,WSC North,LA Pierce,Jacob Jordan,23,24,413.0,18.0,42.7,2.32,3.21,5.27,-3.44,-2.91,-0.52,-0.18,18.3,19.1,4.4,5.2,1.2,0.0,3.8,True
219,Pacific Coast Athletic,Palomar,Avant Gilmore,22,23,498.0,22.6,54.2,2.41,3.99,2.26,-3.5,-3.66,0.17,-0.228,11.1,10.5,3.4,6.0,1.2,0.2,3.4,True
220,Orange Empire Athletic,Riverside,Joby Barnes,28,28,540.0,19.3,47.8,1.67,3.2,3.59,-3.56,-3.86,0.29,-0.255,12.3,11.8,6.8,3.9,2.2,0.7,5.2,True
221,Pacific Coast Athletic,Grossmont,Lamont Wilkerson,21,23,413.0,19.7,44.8,2.49,1.36,14.29,-3.6,-0.87,-2.74,-0.201,37.9,40.3,5.2,12.3,4.4,1.3,10.1,True
222,WSC South,Glendale,Aziz Muhammad,14,26,324.0,23.1,31.2,3.25,4.41,5.65,-3.83,-4.97,1.13,-0.181,9.8,9.5,1.5,8.9,2.9,2.3,3.4,True
223,Orange Empire Athletic,Saddleback,Nikolas Grguric,27,27,473.0,17.5,43.8,2.58,3.56,5.54,-3.98,-1.57,-2.42,-0.286,14.9,14.2,3.4,6.4,1.5,0.9,3.0,True
224,WSC North,Santa Barbara,Finn Whipps,25,25,436.0,17.4,43.2,3.74,3.66,5.9,-3.99,-2.09,-1.9,-0.262,20.0,19.6,1.5,14.4,0.8,0.3,3.0,True
225,South Coast-North,Los Angeles City,Mark Smith,19,19,500.0,26.3,65.0,3.02,3.5,2.86,-4.04,-5.03,1.0,-0.306,14.9,14.6,3.8,9.3,1.3,0.2,5.2,True
226,Orange Empire Athletic,Orange Coast,Chris Obiajulu,24,25,641.0,26.7,63.8,3.25,2.31,10.77,-4.07,-1.02,-3.04,-0.402,19.2,20.5,3.0,9.2,3.1,0.5,2.5,True
227,South Coast-South,LA Harbor,Alton Jimmerson,21,23,348.0,16.6,37.7,3.65,3.45,4.72,-4.08,-3.83,-0.25,-0.219,23.6,23.6,2.7,14.5,2.5,1.2,6.1,True
228,WSC South,LA Valley,Jaden Clinkscales,22,24,632.0,28.7,65.5,3.55,2.89,7.42,-4.09,-2.53,-1.56,-0.401,14.0,14.1,2.4,7.9,1.6,0.8,1.8,True
229,WSC South,Canyons,Maurice Pitts,25,27,476.0,19.0,44.1,2.14,3.61,4.59,-4.09,-0.59,-3.49,-0.303,15.5,14.3,3.5,4.9,1.2,0.2,2.7,True
230,WSC North,Ventura,Kam'Ron Cigar,24,24,701.0,29.2,72.1,2.71,2.33,5.82,-4.1,-1.67,-2.43,-0.443,21.8,21.4,4.0,5.5,1.7,0.2,4.5,True
231,WSC South,Antelope Valley,Rahjon Chambers,24,24,303.0,12.6,31.5,2.03,4.23,1.38,-4.1,-3.82,-0.28,-0.193,9.0,7.5,4.7,3.9,2.4,0.2,4.1,True
232,WSC South,LA Valley,Sycon Jennings,23,24,405.0,17.6,42.0,2.95,3.42,7.39,-4.12,-3.45,-0.67,-0.26,20.6,20.8,1.9,11.4,2.4,1.0,4.0,True
233,South Coast-South,Long Beach,Coby Seery,19,20,269.0,14.2,33.4,2.4,4.02,5.45,-4.4,-1.49,-2.9,-0.195,16.6,15.8,2.2,4.7,1.9,0.0,2.0,True
234,Orange Empire Athletic,Riverside,Isaiah Williams,22,28,510.0,23.2,45.2,1.79,3.58,2.57,-4.58,-4.34,-0.24,-0.398,12.7,12.1,4.8,4.2,1.6,0.1,3.5,True
235,Inland Empire Athletic,Desert,Jayden Creavalle,20,20,528.0,26.4,66.1,1.8,2.87,9.2,-4.66,-1.29,-3.37,-0.43,24.0,23.9,3.7,8.0,2.7,0.9,4.1,True
236,WSC South,Canyons,Gilad Ziegel,27,27,431.0,16.0,39.9,3.57,3.4,4.01,-4.67,-0.95,-3.72,-0.351,26.9,24.8,3.5,10.5,1.5,0.2,4.9,True
237,WSC North,Ventura,Elijah Brown,21,24,504.0,24.0,51.8,2.77,3.95,5.2,-4.71,-4.77,0.06,-0.412,13.4,13.1,2.1,7.6,1.9,1.9,2.7,True
238,South Coast-South,Long Beach,Lawrence Brown,20,20,734.0,36.7,91.2,2.78,1.6,5.0,-4.84,0.24,-5.08,-0.632,22.8,21.8,4.4,2.9,1.2,0.2,3.8,True
239,WSC South,Bakersfield,Leviticus Latu,21,21,389.0,18.5,46.3,2.04,2.87,3.15,-4.85,-5.71,0.86,-0.338,16.2,16.0,5.9,7.6,2.0,0.4,6.4,True
240,WSC South,LA Valley,Rondell Moore,23,24,619.0,26.9,64.1,2.53,2.0,6.55,-4.96,-2.89,-2.07,-0.555,23.6,23.9,5.3,8.0,2.2,0.2,4.8,True
241,WSC North,Ventura,Isaiah Dudley,23,24,500.0,21.7,51.4,3.57,3.62,4.94,-4.98,-4.98,-0.0,-0.449,16.8,16.5,2.3,10.6,2.1,1.7,5.1,True
242,WSC North,Santa Barbara,William Pace,25,25,680.0,27.2,67.3,3.65,2.92,4.85,-5.04,-3.61,-1.43,-0.624,23.0,22.5,1.9,14.9,1.6,0.8,4.7,True
243,WSC North,Santa Barbara,Nick Tjaden,19,25,577.0,30.4,57.1,1.79,2.32,4.75,-5.14,-3.43,-1.71,-0.546,8.8,8.5,13.3,6.2,1.3,0.0,5.4,True
244,WSC North,Santa Barbara,Ramon Cota,25,25,594.0,23.8,58.8,2.59,3.45,4.31,-5.58,-3.56,-2.02,-0.641,14.9,14.6,3.7,6.2,1.5,0.3,4.1,True
245,Orange Empire Athletic,Saddleback,Hayden Fletcher,27,27,703.0,26.0,65.0,2.14,3.2,3.69,-5.83,-4.25,-1.57,-0.82,6.6,6.3,4.8,4.9,2.0,0.0,2.6,True
246,WSC North,LA Pierce,Jamari Bailey,24,24,542.0,22.6,56.1,2.31,3.78,2.81,-5.9,-5.29,-0.6,-0.64,14.6,15.3,1.5,7.2,1.2,0.3,2.1,True
247,Orange Empire Athletic,Orange Coast,Michael Carabine,21,25,332.0,15.8,33.1,3.68,3.4,8.59,-6.25,-5.69,-0.56,-0.428,17.3,18.4,2.6,7.1,4.9,0.8,3.9,True
248,Orange Empire Athletic,Saddleback,Xerian Anderson,25,27,432.0,17.3,40.0,4.13,3.5,2.72,-6.8,-2.94,-3.86,-0.632,27.0,25.7,2.0,14.3,0.8,0.9,4.7,True
249,South Coast-South,Long Beach,Kane Young,14,20,313.0,22.4,38.9,2.94,3.84,3.03,-6.81,-2.86,-3.96,-0.457,22.7,21.6,2.7,8.6,1.6,0.3,4.6,True
250,WSC South,Glendale,Jonathan Hakim,26,26,606.0,23.3,58.3,2.79,3.64,2.57,-6.91,-5.27,-1.64,-0.908,12.5,12.1,3.4,8.7,0.9,0.6,3.4,True
251,WSC South,Bakersfield,Dontea King,19,21,254.0,13.4,30.3,2.31,4.02,0.83,-7.17,-7.04,-0.12,-0.4,11.2,11.0,3.2,5.6,2.2,0.4,3.6,True
252,South Coast-South,LA Harbor,Erik Weeks,22,23,341.0,15.5,36.9,2.67,3.47,1.62,-7.18,-6.28,-0.89,-0.536,14.9,14.9,4.4,6.4,1.7,1.1,6.9,True
253,South Coast-South,Long Beach,David Garcia,20,20,554.0,27.7,68.8,2.56,2.84,2.65,-7.19,-3.44,-3.75,-0.872,14.9,14.2,4.9,5.8,1.4,0.5,4.7,True
254,WSC South,Canyons,Stacy Webb,27,27,535.0,19.8,49.6,2.15,3.15,1.42,-7.26,-4.81,-2.45,-0.857,12.6,11.6,6.4,6.8,2.3,0.3,7.1,True
255,WSC North,LA Pierce,Ahmir Brown,20,24,296.0,14.8,30.6,2.05,3.63,1.31,-7.4,-6.94,-0.46,-0.484,9.9,10.4,6.7,5.3,1.3,0.4,6.3,True
256,WSC South,LA Valley,"Mark Hamilton, Jr.",24,24,691.0,28.8,71.6,3.38,2.91,3.61,-7.9,-5.37,-2.53,-1.237,15.1,15.3,2.4,10.3,1.0,0.8,4.4,True
257,WSC North,Santa Barbara,Phoenix White,23,25,340.0,14.8,33.7,2.92,4.13,1.97,-7.92,-7.31,-0.61,-0.608,9.3,9.0,3.0,8.2,1.6,1.2,4.9,True
258,WSC South,Glendale,Emarion Fields,26,26,322.0,12.4,31.0,4.44,4.4,1.3,-8.18,-5.73,-2.44,-0.607,11.4,11.0,1.3,8.0,1.5,0.0,3.7,True
259,Inland Empire Athletic,Desert,Sedrick Johnson,20,20,281.0,14.1,35.2,3.63,4.3,5.66,-8.2,-4.37,-3.83,-0.532,12.3,12.3,1.8,15.1,1.2,2.1,2.1,True
260,WSC North,LA Pierce,Lawrence Caudillo,24,24,395.0,16.5,40.9,1.59,3.35,-0.02,-8.73,-7.43,-1.31,-0.806,11.0,11.6,7.3,5.1,1.4,0.0,6.3,True
261,Inland Empire Athletic,Desert,Jack Durant,20,20,466.0,23.3,58.4,1.4,3.11,5.12,-8.74,-2.8,-5.95,-0.96,16.7,16.6,5.6,4.2,0.2,0.2,2.9,True
262,Orange Empire Athletic,Orange Coast,Jay Fromm,21,25,399.0,19.0,39.7,2.73,3.35,6.04,-8.8,-5.21,-3.59,-0.824,18.0,19.4,2.6,4.7,3.0,0.4,4.3,True
263,WSC South,LA Valley,Frankie Evans IV,13,24,317.0,24.4,32.8,3.51,3.84,2.15,-9.36,-6.4,-2.96,-0.708,15.0,15.2,2.6,8.8,0.7,0.3,4.4,True
264,Inland Empire Athletic,Desert,Stephen Shuffleton,18,20,416.0,23.1,52.1,3.3,3.92,4.5,-9.37,-4.22,-5.15,-0.937,15.5,15.4,2.6,9.3,1.1,1.1,3.6,True
265,Pacific Coast Athletic,Grossmont,Gavin Berg,23,23,486.0,21.1,52.8,2.12,2.37,8.24,-9.65,-2.97,-6.67,-1.132,19.2,20.4,3.7,5.3,2.0,0.3,4.7,True
266,WSC South,LA Valley,Andrew Angulo,24,24,686.0,28.6,71.1,2.87,3.37,1.32,-10.19,-6.46,-3.74,-1.705,15.8,16.0,2.0,6.3,1.1,0.2,3.7,True
267,Orange Empire Athletic,Orange Coast,Yahya Hussein,21,25,425.0,20.2,42.3,2.66,3.75,4.4,-10.44,-6.64,-3.8,-1.089,13.5,14.7,1.9,5.3,3.1,0.4,3.1,True
268,Orange Empire Athletic,Orange Coast,Sawyer Clemett,23,25,489.0,21.3,48.7,3.24,3.29,3.78,-11.06,-6.35,-4.72,-1.346,16.6,17.9,2.6,6.1,1.4,0.6,3.4,True
269,Pacific Coast Athletic,Grossmont,Zeid Salem,23,23,470.0,20.4,51.0,5.0,2.96,6.47,-11.42,-6.23,-5.2,-1.348,17.1,18.4,2.8,13.7,1.7,2.8,4.5,True
270,Orange Empire Athletic,Orange Coast,Gavin Wilson,25,25,332.0,13.3,33.1,2.64,3.74,3.03,-11.81,-8.03,-3.78,-0.989,10.5,11.2,2.1,4.9,2.0,0.3,4.1,True
271,Pacific Coast Athletic,Grossmont,Tobey Malpass,21,23,391.0,18.6,42.4,4.17,2.64,5.31,-12.58,-7.15,-5.43,-1.259,24.0,25.4,2.3,15.5,1.0,2.0,7.5,True
272,Pacific Coast Athletic,Grossmont,Tyson LeFever,23,23,555.0,24.1,60.2,2.23,3.14,4.02,-13.86,-7.03,-6.83,-2.005,12.5,13.4,1.7,5.3,1.2,0.0,2.0,True
273,Pacific Coast Athletic,Grossmont,Robel Zekarias,22,23,287.0,13.0,31.2,4.19,3.43,3.63,-14.26,-8.25,-6.01,-1.071,13.7,14.6,2.4,11.7,0.7,1.7,5.6,True
