conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Bay Valley,Mendocino,Lawrence Bryson,23,WG,WG,,3.0,51.5,17.5,6.2,21.8
Bay Valley,Merritt,Ahmari Harris,18,WF,WF,,0.6,2.3,67.6,27.6,1.9
Bay Valley,Merritt,Carolos Harrison,28,WG,WG,,24.5,42.6,30.7,0.6,1.6
Bay Valley,Merritt,Dvan Molden,17,WG,WG,,2.2,23.6,57.5,3.8,12.9
Bay Valley,Merritt,Jamoni Barber,28,CG,CG,,34.8,56.0,8.9,0.1,0.2
Bay Valley,Merritt,Joe Okitukunda,27,WG,WG,,6.7,23.1,53.2,12.7,4.2
Bay Valley,Merritt,Joshua Hall,17,WF,WF,,0.5,3.6,56.2,37.8,1.9
Bay Valley,Merritt,Kenny Thompson,27,WG,CG,80,6.2,26.1,40.4,14.5,12.8
Bay Valley,Merritt,Mekhi Dees,6,s-PG,s-PG,,52.4,42.4,4.2,0.1,0.9
Bay Valley,Merritt,Sherab Nyima,28,s-PG,s-PG,,58.9,40.4,0.7,0.0,0.1
Bay Valley,Merritt,Solomon Bland,28,WG,WG,,26.4,47.1,25.3,0.5,0.8
Bay Valley,Merritt,Titan Goss-Davis,18,WF,WF,,0.2,2.4,63.8,29.6,4.0
Bay Valley,Napa Valley,Amir Nakhaei,13,CG,CG,,43.1,29.2,25.2,0.9,1.6
Bay Valley,Napa Valley,Braxton Adderly,25,CG,CG,,49.0,48.5,2.4,0.0,0.1
Bay Valley,Napa Valley,Dakota Macias,12,WF,WF,,1.6,1.7,60.1,34.4,2.2
Bay Valley,Napa Valley,David Skeete,25,PF/C,PF/C,,0.0,0.1,9.0,87.0,3.9
Bay Valley,Napa Valley,Jordan Toliver,20,CG,CG,,33.2,61.0,4.4,0.0,1.4
Bay Valley,Napa Valley,Malcom Bracy,25,s-PG,s-PG,,70.2,28.0,1.6,0.0,0.2
Bay Valley,Napa Valley,Oscar Frank,25,WF,WF,,1.1,6.3,65.1,24.1,3.4
Bay Valley,Napa Valley,Saleem Ali-Musa,24,S-PF,S-PF,,0.0,0.1,33.1,66.2,0.5
Bay Valley,Napa Valley,Scottie Strong,22,PG,PG,,85.7,8.2,5.9,0.1,0.1
Bay Valley,Napa Valley,Terrance Coates,22,CG,CG,,33.0,53.0,12.1,0.5,1.5
Bay Valley,Napa Valley,Tomas Gomez-Espana,25,CG,CG,,32.1,58.8,8.5,0.1,0.5
Bay Valley,Napa Valley,Tylor Gerrard,23,S-PF,S-PF,,0.0,0.3,19.4,70.7,9.6
Bay Valley,Solano,Aaron Kelly,27,WG,WG,,1.4,16.8,66.7,6.9,8.2
Bay Valley,Solano,Alex Stepney,27,CG,CG,,49.9,49.2,0.8,0.0,0.1
Bay Valley,Solano,Andrew Mimay,27,PG,PG,,88.9,10.8,0.3,0.0,0.0
Bay Valley,Solano,Andy Ramirez,27,PG,PG,,90.4,8.0,1.4,0.0,0.1
Bay Valley,Solano,Brandon Derf,25,CG,CG,,48.9,38.4,10.1,0.5,2.1
Bay Valley,Solano,Chris Discar,13,WF,WF,,4.2,7.8,47.7,36.0,4.3
Bay Valley,Solano,Courtlund McLean,27,CG,CG,,9.0,87.3,1.0,0.1,2.6
Bay Valley,Solano,George Stewart,26,WF,WF,,0.6,0.9,50.6,47.1,0.8
Bay Valley,Solano,Jordan Adams,27,CG,CG,,18.6,62.9,15.5,0.8,2.2
Bay Valley,Solano,Rajan Washington,26,WG,WG,,21.8,55.1,14.8,5.4,2.9
Bay Valley,Solano,Sterlen Thomas,26,WG,WG,,15.0,66.4,12.5,0.5,5.5
Bay Valley,Yuba,Brandon Recek,30,PF/C,PF/C,,7.6,36.1,1.5,1.0,53.8
Bay Valley,Yuba,Charnpreet Bansal,30,C,C,,0.0,0.0,0.2,4.2,95.6
Bay Valley,Yuba,Cornell Greenwood,29,S-PF,S-PF,,7.4,30.0,1.9,47.5,13.3
Bay Valley,Yuba,Isaiah Bates,21,C,C,,0.0,0.5,0.2,0.1,99.2
Bay Valley,Yuba,Kameron Warrens,8,PF/C,PF/C,,2.5,7.3,28.0,18.3,44.0
Bay Valley,Yuba,Malachi Wharry,30,WG,WG,,18.4,23.9,14.1,20.6,23.0
Bay Valley,Yuba,Miles Pennington,29,CG,CG,,35.8,25.4,26.4,4.1,8.3
Bay Valley,Yuba,Philip Judson,30,s-PG,s-PG,,54.8,43.9,0.8,0.2,0.3
Bay Valley,Yuba,Simon Ramirez,27,WF,WF,,2.9,6.8,45.4,28.4,16.4
Bay Valley,Yuba,Stevie James,30,PF/C,PF/C,,3.6,10.1,8.6,8.3,69.4
Big Eight,American River,Alex Patton,19,WG,WG,,30.4,26.1,31.4,4.8,7.4
Big Eight,American River,Armoni Rivers,12,s-PG,s-PG,,74.3,22.0,2.4,0.0,1.2
Big Eight,American River,Jase Giorgi,23,s-PG,s-PG,,56.7,32.3,5.9,0.5,4.6
Big Eight,American River,Jermaine Henderson,28,s-PG,s-PG,,75.5,22.1,1.9,0.0,0.4
Big Eight,American River,Kareem Clark,25,PF/C,PF/C,,4.1,22.6,22.0,24.7,26.5
Big Eight,American River,LJ Smith,28,PF/C,PF/C,,6.3,23.4,3.5,0.8,65.9
Big Eight,American River,Logan Stayner,27,PF/C,PF/C,,1.3,5.1,25.2,12.7,55.8
Big Eight,American River,Noah Samulewski,10,PG,PG,,98.7,0.5,0.8,0.0,0.0
Big Eight,American River,Omari Rock,14,s-PG,s-PG,,53.0,24.8,16.5,1.6,4.1
Big Eight,American River,Parker Haven,28,C,C,,0.0,0.0,0.0,2.0,98.0
Big Eight,American River,Pim Lewis,24,S-PF,S-PF,,0.7,2.1,43.4,46.4,7.3
Big Eight,American River,Tommy Edwards,28,PF/C,PF/C,,2.6,26.6,7.8,5.4,57.5
Big Eight,American River,Will Zinner,6,PF/C,PF/C,,0.0,0.0,11.4,87.9,0.6
Big Eight,Cosumnes River,Brandon Gray,22,CG,CG,,33.5,39.6,16.0,2.2,8.7
Big Eight,Cosumnes River,Christian Fong,17,WG,WG,,12.4,29.1,45.3,3.7,9.6
Big Eight,Cosumnes River,Devante Kerr-Hall,10,WF,WF,,0.4,1.0,50.4,43.2,5.0
Big Eight,Cosumnes River,Drew Buggs,29,PF/C,PF/C,,0.0,0.0,1.2,95.0,3.7
Big Eight,Cosumnes River,John Brooks,24,PG,PG,,99.5,0.4,0.0,0.0,0.0
Big Eight,Cosumnes River,Keilen Valdry,28,WG,WG,,21.3,36.7,27.2,3.1,11.8
Big Eight,Cosumnes River,Kenneth Cooley,8,S-PF,S-PF,,0.9,2.0,40.6,53.8,2.7
Big Eight,Cosumnes River,Khari Hutt,29,CG,CG,,27.4,68.0,1.9,0.3,2.3
Big Eight,Cosumnes River,Marcus Robinson,29,CG,CG,,28.1,66.1,2.8,0.3,2.8
Big Eight,Cosumnes River,Paul Ohiri,29,PF/C,PF/C,,0.0,0.2,1.9,38.5,59.5
Big Eight,Cosumnes River,Samuel Cota,26,WG,WG,,18.7,29.3,29.3,6.4,16.3
Big Eight,Cosumnes River,Sean Granucci,20,s-PG,s-PG,,51.5,36.0,11.0,0.5,1.0
Big Eight,Cosumnes River,Terrell Gardner,9,s-PG,s-PG,,52.4,18.9,25.0,0.6,3.0
Big Eight,Cosumnes River,Xavier Osby,10,CG,CG,,40.3,38.5,9.6,1.3,10.3
Big Eight,Diablo Valley,Aaron Oden,11,S-PF,S-PF,,0.0,0.3,33.6,65.6,0.5
Big Eight,Diablo Valley,Adeola Morren,21,PF/C,PF/C,,0.0,0.0,6.7,85.7,7.6
Big Eight,Diablo Valley,Anthony Haskett,25,CG,CG,,28.6,66.7,4.0,0.1,0.7
Big Eight,Diablo Valley,Danny LaFortune,24,CG,CG,,25.2,69.3,4.6,0.2,0.6
Big Eight,Diablo Valley,Darius Jackson,25,CG,CG,,34.7,55.6,8.7,0.3,0.7
Big Eight,Diablo Valley,De Mario Williams,6,PF/C,PF/C,,0.0,0.0,5.5,93.7,0.7
Big Eight,Diablo Valley,Jeff Williams,10,PF/C,PF/C,,0.0,0.0,3.4,95.7,0.9
Big Eight,Diablo Valley,Jordyn Perez,24,PG,PG,,86.3,12.1,1.5,0.0,0.1
Big Eight,Diablo Valley,Mitchell Smith,25,CG,CG,,47.1,52.5,0.4,0.0,0.0
Big Eight,Diablo Valley,Raoul Harley,15,S-PF,S-PF,,0.1,1.0,21.3,71.3,6.4
Big Eight,Diablo Valley,Trevor Hangen,6,C,C,,0.0,0.3,2.5,7.5,89.7
Big Eight,Folsom Lake,Clayton Davis,25,WG,WG,,18.8,29.7,46.5,2.1,2.8
Big Eight,Folsom Lake,Darryl Heidelberg,10,WF,WF,,0.1,0.3,62.3,36.8,0.5
Big Eight,Folsom Lake,Gavyn Kamminga,27,PF/C,PF/C,,0.0,0.0,5.6,77.6,16.7
Big Eight,Folsom Lake,Grant Bellis,28,WG,WG,,22.9,50.3,24.3,1.2,1.3
Big Eight,Folsom Lake,Isiah Maun,28,CG,CG,,19.6,68.1,9.3,0.5,2.5
Big Eight,Folsom Lake,Kai Nichols,8,PG,PG,,95.8,4.0,0.2,0.0,0.0
Big Eight,Folsom Lake,Matt Lyon,27,CG,CG,,39.2,60.1,0.7,0.0,0.0
Big Eight,Folsom Lake,Nate Toler,20,s-PG,s-PG,,78.8,17.8,3.0,0.0,0.3
Big Eight,Folsom Lake,Stan Harms,24,s-PG,s-PG,,63.4,33.5,2.5,0.0,0.5
Big Eight,Folsom Lake,Will Fitzpatrick,27,CG,CG,,16.9,76.1,6.7,0.0,0.2
Big Eight,Folsom Lake,Zethan Dumpson,28,WF,WF,,1.1,6.9,51.1,38.7,2.3
Big Eight,Modesto,Aaron Phelps,26,WF,WF,,6.4,12.8,55.2,14.5,11.1
Big Eight,Modesto,Austin Denham,8,S-PF,S-PF,,1.6,6.2,15.2,66.1,10.9
Big Eight,Modesto,Benny Simi,28,CG,CG,,22.2,70.3,5.0,1.1,1.4
Big Eight,Modesto,Brandon Lamb,28,CG,CG,,39.3,53.4,4.9,0.2,2.3
Big Eight,Modesto,Carson Anderson,28,PF/C,PF/C,,0.0,0.0,1.2,40.9,57.9
Big Eight,Modesto,Isaac Starks,24,CG,CG,,34.7,38.4,18.0,2.7,6.2
Big Eight,Modesto,Isaiah Harris,24,S-PF,S-PF,,4.3,28.5,26.2,35.4,5.5
Big Eight,Modesto,Justin Watkins,28,CG,CG,,43.6,49.7,4.4,0.3,1.9
Big Eight,Modesto,Kharyem Mitchell,23,CG,CG,,30.8,45.3,14.8,1.5,7.6
Big Eight,Modesto,Michael Ballard,23,CG,CG,,44.6,40.3,11.2,0.4,3.5
Big Eight,Modesto,Tommy Williams,28,PG,PG,,95.2,4.8,0.0,0.0,0.0
Big Eight,Modesto,Wes Bookman,6,s-PG,s-PG,,61.0,39.0,0.0,0.0,0.0
Big Eight,Sacramento City,Chris Lennear,30,PF/C,PF/C,,0.1,0.7,11.3,85.5,2.4
Big Eight,Sacramento City,Conor Jeffery,29,CG,CG,,39.7,48.0,9.2,0.5,2.5
Big Eight,Sacramento City,Derrius Stewart,25,S-PF,S-PF,,0.1,0.5,47.3,48.9,3.2
Big Eight,Sacramento City,Elijah Elmore,9,WG,WG,,27.6,43.2,23.9,0.9,4.4
Big Eight,Sacramento City,Ephram Coner,30,s-PG,s-PG,,61.2,34.6,4.2,0.0,0.1
Big Eight,Sacramento City,Greg Milton III,30,CG,CG,,23.1,73.6,3.0,0.1,0.2
Big Eight,Sacramento City,Jeb Boyette,24,WF,WF,,0.9,1.4,73.4,23.1,1.2
Big Eight,Sacramento City,Kendrick-Lovell Hargrow,8,S-PF,S-PF,,0.0,0.1,21.4,76.7,1.7
Big Eight,Sacramento City,Kyle Williams,30,CG,CG,,29.7,70.1,0.1,0.0,0.0
Big Eight,Sacramento City,Mason Johnson,30,WF,WF,,0.7,6.1,42.2,20.4,30.6
Big Eight,Sacramento City,"Quiezhee ""Q"" Gantt",18,s-PG,s-PG,,71.9,25.2,2.6,0.0,0.2
Big Eight,Sacramento City,Quiezhee Q Gantt,8,s-PG,s-PG,,64.0,35.5,0.6,0.0,0.0
Big Eight,Sacramento City,Tabarri Pope,22,PF/C,PF/C,,1.6,17.8,20.9,6.5,53.2
Big Eight,Sacramento City,Terry Moody,7,S-PF,S-PF,,0.0,0.2,15.8,68.7,15.3
Big Eight,San Joaquin Delta,Austin Dongon,25,s-PG,s-PG,,79.0,16.6,4.0,0.0,0.3
Big Eight,San Joaquin Delta,Cameron Peiters,30,PF/C,PF/C,,0.0,0.0,1.7,22.6,75.7
Big Eight,San Joaquin Delta,Daniel Olejenik,5,WG,WG,,10.4,19.4,56.3,11.2,2.7
Big Eight,San Joaquin Delta,Dondre Gray,30,CG,CG,,33.5,65.4,0.5,0.0,0.6
Big Eight,San Joaquin Delta,Hayden Ordone,19,WG,WG,,9.7,3.2,74.8,11.5,0.8
Big Eight,San Joaquin Delta,Jakobi Ford,30,WG,WG,,13.9,44.8,25.8,8.3,7.2
Big Eight,San Joaquin Delta,Jalen Valverde,30,s-PG,s-PG,,73.8,25.0,1.2,0.0,0.0
Big Eight,San Joaquin Delta,Jimmy Beltz,30,CG,CG,,43.3,50.7,5.6,0.1,0.3
Big Eight,San Joaquin Delta,Logan Nabors,15,WF,WF,,0.2,0.6,56.4,41.7,1.1
Big Eight,San Joaquin Delta,Nikolas Levitt,17,s-PG,s-PG,,70.1,27.8,1.5,0.0,0.6
Big Eight,San Joaquin Delta,Spencer Montiero,30,PF/C,PF/C,,0.1,1.7,5.4,23.8,69.0
Big Eight,San Joaquin Delta,Travis August,30,CG,CG,,39.6,56.8,3.5,0.0,0.2
Big Eight,San Joaquin Delta,Tre'Von Collins,24,WG,WG,,15.9,5.4,69.4,8.4,0.9
Big Eight,Santa Rosa,Ahmad Chambers,31,CG,CG,,39.4,35.7,23.6,0.3,1.0
Big Eight,Santa Rosa,Atmar Mundu,31,s-PG,s-PG,,68.5,30.2,1.2,0.0,0.0
Big Eight,Santa Rosa,Damian Wallace,31,PG,PG,,92.8,7.1,0.1,0.0,0.0
Big Eight,Santa Rosa,Jayson McMillan,31,s-PG,s-PG,,55.7,37.4,5.4,0.1,1.5
Big Eight,Santa Rosa,Landon Courtman,31,WG,WG,,5.2,12.2,81.0,1.0,0.6
Big Eight,Santa Rosa,Michael Awad,15,s-PG,s-PG,,50.6,30.9,16.1,0.2,2.2
Big Eight,Santa Rosa,Nick Cole,31,CG,CG,,47.5,51.1,1.2,0.0,0.2
Big Eight,Santa Rosa,Quincy Grayer,13,s-PG,s-PG,,53.4,24.8,18.4,0.7,2.7
Big Eight,Santa Rosa,Ryan Perez,31,CG,CG,,47.4,52.2,0.3,0.0,0.0
Big Eight,Santa Rosa,Skylar Chavez,28,PF/C,PF/C,,2.8,45.7,2.5,0.4,48.7
Big Eight,Santa Rosa,Trey Conrad,19,s-PG,s-PG,,56.7,35.3,6.7,0.1,1.1
Big Eight,Sierra,Aidan Cantwell,27,WG,WG,,7.4,54.1,19.0,13.0,6.6
Big Eight,Sierra,Flo Vaccario,28,s-PG,s-PG,,67.0,23.8,9.0,0.2,0.1
Big Eight,Sierra,James McCarty,28,CG,CG,,27.3,66.7,3.5,0.2,2.3
Big Eight,Sierra,Justin Asuncion,28,s-PG,s-PG,,70.5,29.4,0.1,0.0,0.0
Big Eight,Sierra,Karn Goraya,24,CG,CG,,41.5,52.6,5.6,0.1,0.3
Big Eight,Sierra,Khalil Curtis,28,S-PF,S-PF,,0.9,10.8,18.1,68.8,1.3
Big Eight,Sierra,Kresh Avdija,28,CG,CG,,33.8,36.1,24.5,1.7,3.9
Big Eight,Sierra,Malaqui Manuel,28,PG,PG,,94.6,5.2,0.2,0.0,0.0
Big Eight,Sierra,Marcus Hansen,28,PG,PG,,98.9,1.1,0.0,0.0,0.0
Big Eight,Sierra,Tamarcus Smith,24,WG,WG,,15.6,35.0,38.8,6.9,3.7
Big Eight,Sierra,Zach Ngue Nogha,28,WF,WF,,2.3,5.5,48.3,42.6,1.4
Central Valley,Columbia,Conner Reese,28,CG,CG,,44.1,31.8,11.1,0.7,12.4
Central Valley,Columbia,Damian Kress,25,CG,CG,,48.3,30.3,12.8,0.9,7.7
Central Valley,Columbia,Jamiree Williams,25,WG,WG,,21.5,23.7,36.0,6.3,12.6
Central Valley,Columbia,Kaden Sparks-Davis,7,CG,CG,,48.9,36.0,11.8,0.6,2.7
Central Valley,Columbia,Kaleb Carter,27,PF/C,PF/C,,0.0,0.2,8.4,57.5,33.9
Central Valley,Columbia,Landis Spivey,28,PF/C,PF/C,,6.0,29.7,5.4,2.9,55.9
Central Valley,Columbia,Maurice Woods,27,CG,CG,,33.7,57.1,5.8,0.2,3.1
Central Valley,Columbia,Noel Alexander,14,S-PF,S-PF,,0.1,0.2,16.1,78.1,5.6
Central Valley,Columbia,Ramon Cristwell,10,s-PG,s-PG,,76.1,18.4,4.5,0.1,0.8
Central Valley,Columbia,Seth Coddington,28,PF/C,PF/C,,5.7,12.3,7.0,9.6,65.4
Central Valley,Columbia,Trey Porter,23,S-PF,S-PF,,0.1,0.4,27.8,67.0,4.6
Central Valley,Columbia,Yosnier Cobas,28,C,C,,0.0,0.0,0.0,2.2,97.8
Central Valley,Fresno,Chris Estrada,29,s-PG,s-PG,,65.9,33.4,0.5,0.0,0.1
Central Valley,Fresno,Eljay Gallegos,29,PG,PG,,94.8,5.2,0.0,0.0,0.0
Central Valley,Fresno,Isaiah Jones,29,CG,CG,,44.4,51.2,3.6,0.1,0.7
Central Valley,Fresno,Jaydan Bray-Williams,25,WF,WF,,3.0,6.7,62.5,25.2,2.6
Central Valley,Fresno,Keshawn Bruner,29,PF/C,PF/C,,2.6,28.9,7.5,23.8,37.2
Central Valley,Fresno,Kevin Kahriman,12,WF,WF,,1.8,3.2,85.7,8.3,1.0
Central Valley,Fresno,Marcus McCutchen,29,WF,WF,,3.0,25.2,33.9,14.4,23.5
Central Valley,Fresno,McKay Bundy,29,CG,CG,,17.0,69.9,12.3,0.4,0.5
Central Valley,Fresno,Mohammed Adam,29,CG,CG,,31.5,66.9,1.3,0.0,0.2
Central Valley,Fresno,Richard Kawakami,29,CG,CG,,32.7,53.4,11.1,0.5,2.4
Central Valley,Fresno,Ronald Agebsar,23,S-PF,S-PF,,2.3,7.5,15.9,72.1,2.3
Central Valley,Fresno,Seth Dawson,29,s-PG,s-PG,,55.5,41.2,2.7,0.1,0.5
Central Valley,Merced,Alexander Stewart,28,WG,WG,,5.5,81.7,10.0,1.1,1.7
Central Valley,Merced,Chris Hanham,24,CG,CG,,43.6,50.4,5.6,0.0,0.4
Central Valley,Merced,Chris Roberson,27,S-PF,S-PF,,0.2,1.4,16.2,77.7,4.5
Central Valley,Merced,Cyrus Allen,14,S-PF,S-PF,,0.1,0.4,27.6,68.6,3.3
Central Valley,Merced,Jose Delacruz,28,s-PG,s-PG,,77.3,22.5,0.2,0.0,0.0
Central Valley,Merced,Kesean Warren,28,CG,CG,,25.6,72.1,1.9,0.1,0.3
Central Valley,Merced,Kyle Anaya,9,WG,WG,,21.2,57.5,19.2,0.6,1.5
Central Valley,Merced,Paul Clark,23,PF/C,PF/C,,0.8,14.6,0.7,2.7,81.3
Central Valley,Merced,Rene Lampley,28,CG,CG,,33.6,61.6,4.7,0.0,0.0
Central Valley,Merced,Tyree Wiggins,25,CG,CG,,47.9,41.1,8.6,0.2,2.2
Central Valley,Porterville,Alonso Valle,27,WF,WF,,2.0,2.2,58.2,36.6,1.0
Central Valley,Porterville,Da'Morea Green,26,S-PF,S-PF,,0.0,1.1,20.6,63.3,15.0
Central Valley,Porterville,"Darion ""DJ"" Wilson",27,WF,WF,,2.9,16.6,55.3,9.4,15.8
Central Valley,Porterville,Dominic King,27,CG,CG,,40.0,58.3,1.5,0.2,0.1
Central Valley,Porterville,Elijah Cardenas,25,CG,CG,,38.3,60.9,0.5,0.0,0.2
Central Valley,Porterville,Germaine Caldwell Jr.,19,s-PG,s-PG,,67.3,29.1,3.3,0.1,0.1
Central Valley,Porterville,Kenton Lei,24,WF,WF,,1.6,6.1,54.8,32.1,5.4
Central Valley,Porterville,Ryan Knutson,15,S-PF,S-PF,,0.2,1.0,31.8,64.8,2.1
Central Valley,Porterville,Tayshawun Bradford,27,CG,CG,,34.5,55.1,9.4,0.2,0.8
Central Valley,Porterville,Treager Wallace,27,WG,WG,,12.8,68.5,10.5,1.3,6.9
Central Valley,Reedley,Alex Olukoya,23,WG,WG,,22.3,31.8,38.0,5.0,2.8
Central Valley,Reedley,Cole Taber,24,CG,CG,,48.6,41.5,9.5,0.1,0.2
Central Valley,Reedley,Dwayne Howell,15,WG,WG,,17.2,62.1,10.6,0.3,9.8
Central Valley,Reedley,Isaiah Johnson,27,PG,PG,,98.4,1.5,0.1,0.0,0.0
Central Valley,Reedley,James Hannah,26,C,C,,0.0,0.0,0.2,3.9,95.8
Central Valley,Reedley,Jayvon Jackson,9,WG,WG,,31.7,13.0,49.9,3.2,2.2
Central Valley,Reedley,Khalid Wilkins,28,CG,CG,,33.8,63.3,2.6,0.1,0.2
