conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Central Valley,Sequoias,Aleczander Check,29,s-PG,s-PG,,81.5,16.5,1.9,0.1,0.1
Central Valley,Sequoias,Andy Iskopehi,12,PF/C,PF/C,,0.5,4.6,9.8,21.8,63.2
Central Valley,Sequoias,Andy Isokpehi,17,PF/C,PF/C,,7.0,20.0,10.7,8.7,53.6
Central Valley,Sequoias,Austin Armstead,30,CG,CG,,29.3,56.3,11.0,2.3,1.2
Central Valley,Sequoias,Connor Tuttle,30,s-PG,s-PG,,77.2,21.5,1.2,0.0,0.2
Central Valley,Sequoias,Isaiah Johnson,29,CG,CG,,31.1,66.6,1.4,0.1,0.8
Central Valley,Sequoias,Kentrey Bynum,30,S-PF,S-PF,,1.5,3.3,37.2,39.3,18.7
Central Valley,Sequoias,Kody Wilson,28,PF/C,PF/C,,0.9,8.1,16.9,23.7,50.5
Central Valley,Sequoias,Michael Johnson,27,WF,WF,,3.4,10.8,44.3,14.5,27.0
Central Valley,Sequoias,Solomon Taylor,28,CG,CG,,41.0,54.3,2.6,0.1,2.0
Central Valley,Sequoias,Tyrone Givance,30,S-PF,S-PF,,0.3,1.1,24.8,72.3,1.5
Central Valley,West Hills Coalinga,Akeem Tate,23,WG,WG,,11.2,42.6,40.4,2.0,3.9
Central Valley,West Hills Coalinga,Darius Scott,27,CG,CG,,13.0,81.7,4.5,0.1,0.7
Central Valley,West Hills Coalinga,Delvon Hightower,26,WG,WG,,16.9,31.9,43.0,5.1,3.1
Central Valley,West Hills Coalinga,Eric Hollins-Hamilton,26,PF/C,PF/C,,0.0,0.1,9.7,89.6,0.6
Central Valley,West Hills Coalinga,Isaiah Green,13,s-PG,s-PG,,75.5,20.2,3.6,0.0,0.5
Central Valley,West Hills Coalinga,Jordy Saintvil,12,WG,WG,,30.4,27.8,38.7,2.5,0.6
Central Valley,West Hills Coalinga,Landon Johnson,24,WG,WG,,9.8,25.6,57.7,3.6,3.3
Central Valley,West Hills Coalinga,Lloyd Hanna,25,CG,CG,,28.4,70.3,0.5,0.0,0.7
Central Valley,West Hills Coalinga,Matt Pitter,18,PG,PG,,86.9,10.9,1.8,0.0,0.3
Central Valley,West Hills Coalinga,Ricardo Time,27,CG,CG,,33.0,62.4,2.8,0.3,1.5
Central Valley,West Hills Coalinga,TJ Johnson,18,CG,CG,,39.1,47.8,12.3,0.3,0.4
Central Valley,West Hills Coalinga,Winder Joseph,25,CG,CG,,43.8,56.2,0.1,0.0,0.0
Coast-North,Canada,Alex Manu,14,s-PG,s-PG,,74.7,25.2,0.1,0.0,0.0
Coast-North,Canada,Anthony Mason,12,WG,WG,,20.0,30.9,45.7,1.9,1.5
Coast-North,Canada,Antony Navarrete,20,PF/C,PF/C,,0.0,0.4,2.7,94.9,2.0
Coast-North,Canada,Elijah Haley,6,WF,WF,,0.4,1.4,62.6,35.0,0.6
Coast-North,Canada,Eric Norton,28,s-PG,s-PG,,54.9,43.3,1.8,0.1,0.0
Coast-North,Canada,Kaden Bradley,25,WF,WF,,1.5,6.2,76.8,14.0,1.6
Coast-North,Canada,Keith Dickerson,29,WG,WG,,3.1,34.9,24.6,31.1,6.3
Coast-North,Canada,Marcel Burton,29,CG,CG,,31.9,66.2,1.8,0.0,0.1
Coast-North,Canada,Nabil Keroy,29,s-PG,s-PG,,65.9,32.6,1.2,0.0,0.2
Coast-North,Canada,Nate Riley,24,WF,WF,,4.9,7.0,72.0,14.5,1.6
Coast-North,Canada,Noah Conner,22,s-PG,s-PG,,58.0,42.0,0.0,0.0,0.0
Coast-North,Canada,Paul Su,6,CG,CG,,48.5,38.6,7.0,0.1,5.8
Coast-North,Canada,Salafai Osiomalo,27,CG,CG,,33.4,65.2,1.1,0.0,0.3
Coast-North,Canada,Sean Orr,28,WG,WG,,10.5,54.9,19.7,6.3,8.7
Coast-North,Chabot,Ali Ayubzai,19,WG,WG,,20.1,29.7,40.3,2.4,7.5
Coast-North,Chabot,Blessen Merriweather,27,S-PF,S-PF,,0.1,0.6,47.0,49.6,2.6
Coast-North,Chabot,Devin Smith,26,CG,CG,,38.6,57.4,3.5,0.1,0.4
Coast-North,Chabot,Elliot Harris,26,s-PG,s-PG,,74.2,24.2,1.6,0.1,0.0
Coast-North,Chabot,Isaiah Ali,27,s-PG,s-PG,,57.6,41.2,1.2,0.0,0.0
Coast-North,Chabot,James Wiggins,24,WG,WG,,10.2,46.9,40.5,1.7,0.7
Coast-North,Chabot,Joaquin Oropeza,18,s-PG,s-PG,,71.7,27.7,0.6,0.0,0.0
Coast-North,Chabot,Jorden Gilmete,27,CG,CG,,24.1,69.2,6.2,0.3,0.2
Coast-North,Chabot,Kenry Jourdan,18,s-PG,s-PG,,60.7,28.0,9.3,0.3,1.7
Coast-North,Chabot,Levy Deplush,15,PF/C,PF/C,,0.0,0.0,9.2,90.4,0.4
Coast-North,Chabot,Myckal Anderson,26,WG,WG,,1.5,13.7,73.2,10.8,0.8
Coast-North,Chabot,Stephen Northington,27,CG,CG,,10.4,84.6,3.4,0.2,1.4
Coast-North,De Anza,Ahmad Young,24,WG,WG,,11.4,31.0,52.3,3.9,1.4
Coast-North,De Anza,Ajay Singh,27,C,C,,0.0,1.9,0.8,0.2,97.0
Coast-North,De Anza,Alex Muaga,14,WG,WG,,14.5,3.2,73.1,8.4,0.7
Coast-North,De Anza,Anton Chamblee,23,s-PG,s-PG,,65.2,31.0,3.0,0.1,0.7
Coast-North,De Anza,Austin Yvanovich,12,WG,WG,,18.0,23.3,43.3,11.8,3.7
Coast-North,De Anza,Blake Uyehara,27,PG,PG,,85.5,13.8,0.7,0.0,0.0
Coast-North,De Anza,David Drew,10,PG,PG,,96.0,3.4,0.6,0.0,0.0
Coast-North,De Anza,Isaac Acevado,21,PG,PG,,95.7,4.2,0.0,0.0,0.0
Coast-North,De Anza,Julian Jones,26,CG,CG,,10.7,78.6,7.9,1.1,1.7
Coast-North,De Anza,Nemanja Rajic,25,PF/C,PF/C,,2.8,19.0,21.2,11.0,46.0
Coast-North,De Anza,Niles Malone,17,CG,CG,,36.0,57.8,5.9,0.1,0.2
Coast-North,De Anza,Terrance Jackson,27,CG,CG,,34.4,62.0,3.5,0.0,0.1
Coast-North,De Anza,Ville Milan,27,WG,WG,,13.1,53.2,30.3,0.6,2.9
Coast-North,Foothill,Aaron Moore,16,s-PG,s-PG,,63.6,35.8,0.3,0.0,0.3
Coast-North,Foothill,Alex Gil-Fernandez,29,C,C,,0.0,0.3,0.1,0.9,98.7
Coast-North,Foothill,Austin Bice,25,s-PG,s-PG,,63.2,25.5,9.0,0.1,2.2
Coast-North,Foothill,Blake Henry,14,PF/C,PF/C,,9.2,22.5,26.4,6.1,35.8
Coast-North,Foothill,Chris Russell,30,WG,WG,,16.9,55.9,0.8,0.8,25.6
Coast-North,Foothill,DeAngelo Blackwell,22,WG,WG,,18.8,60.4,8.4,2.2,10.1
Coast-North,Foothill,Dennis Harris,8,s-PG,s-PG,,83.9,13.7,2.0,0.0,0.4
Coast-North,Foothill,Gino Caloiaro,30,s-PG,s-PG,,80.4,17.9,1.4,0.0,0.3
Coast-North,Foothill,Joe Pitocchi,30,s-PG,s-PG,,62.5,36.1,1.0,0.0,0.3
Coast-North,Foothill,Matt McAndrews,30,CG,CG,,32.5,65.3,1.3,0.5,0.3
Coast-North,Foothill,Matthew Blaney,26,CG,CG,,35.5,53.8,5.0,0.4,5.3
Coast-North,Foothill,Nick Murtha,30,PG,PG,,85.3,11.4,3.0,0.1,0.3
Coast-North,Las Positas,Alafia Oluwosogo,28,WF,WF,,0.1,0.4,51.4,46.9,1.2
Coast-North,Las Positas,Alvon Marshall,27,s-PG,s-PG,,60.6,36.6,2.7,0.0,0.0
Coast-North,Las Positas,Anand Hundal,29,C,C,,0.0,0.0,0.0,0.5,99.5
Coast-North,Las Positas,Goose Persin,29,s-PG,s-PG,,75.0,24.1,0.8,0.0,0.1
Coast-North,Las Positas,Hakim Tokhi,12,s-PG,s-PG,,75.5,19.9,4.3,0.0,0.2
Coast-North,Las Positas,J.T. Branch,19,S-PF,S-PF,,0.1,0.4,14.7,81.5,3.4
Coast-North,Las Positas,Jason Augliera,27,s-PG,s-PG,,55.0,42.7,1.9,0.0,0.3
Coast-North,Las Positas,John Ketchel,29,s-PG,s-PG,,80.8,17.4,1.7,0.0,0.1
Coast-North,Las Positas,Jushan Samra,26,WF,WF,,0.8,1.4,57.0,38.2,2.6
Coast-North,Las Positas,Justin Baylis,24,CG,CG,,38.3,46.7,12.0,1.0,2.0
Coast-North,Las Positas,Mason Johnson,8,S-PF,S-PF,,0.3,0.6,48.2,49.5,1.4
Coast-North,Las Positas,Nick Evans,29,CG,CG,,33.9,58.2,6.1,0.6,1.2
Coast-North,Las Positas,Peter Hewitt,29,S-PF,S-PF,,0.0,0.1,28.5,68.3,3.0
Coast-North,Ohlone,Bernat Arumi,13,PG,PG,,97.4,2.4,0.2,0.0,0.0
Coast-North,Ohlone,Bryce Thompson,29,s-PG,s-PG,,63.0,37.0,0.0,0.0,0.0
Coast-North,Ohlone,Cameron Bradley,31,CG,CG,,15.3,72.0,4.1,2.3,6.4
Coast-North,Ohlone,Damein Jackson,23,WG,WG,,15.8,25.2,39.1,9.2,10.7
Coast-North,Ohlone,Devonte Butler,31,CG,CG,,46.5,49.9,2.8,0.2,0.7
Coast-North,Ohlone,Felipe Marasigan,28,WG,WG,,16.2,25.9,20.4,22.0,15.5
Coast-North,Ohlone,Jarod Rasmussen,25,S-PF,S-PF,,1.2,2.1,43.3,49.3,4.1
Coast-North,Ohlone,Kai Winterling,30,s-PG,s-PG,,57.7,41.0,0.9,0.1,0.4
Coast-North,Ohlone,Lachie Hunter,31,PF/C,PF/C,,0.2,1.9,13.0,17.7,67.2
Coast-North,Ohlone,Mitchell McKenna,29,CG,CG,,43.1,28.7,21.5,1.7,5.0
Coast-North,Ohlone,Nicholas Sarin,12,CG,CG,,43.0,35.5,18.0,1.6,1.9
Coast-North,Ohlone,Pearce Mack,14,PF/C,PF/C,,3.9,16.9,26.2,18.2,34.8
Coast-North,Ohlone,Richard Oryem,29,CG,CG,,34.6,55.0,7.3,1.2,1.9
Coast-North,Ohlone,Vinnie Safin,31,s-PG,s-PG,,52.4,36.0,6.6,2.3,2.6
Coast-North,San Francisco,Austin Harris,21,WF,WF,,11.4,7.6,50.1,19.2,11.7
Coast-North,San Francisco,Ben Borja,33,PF/C,PF/C,,1.3,3.6,9.5,16.1,69.4
Coast-North,San Francisco,Curtis Witt,33,s-PG,s-PG,,79.8,19.0,0.8,0.0,0.4
Coast-North,San Francisco,Dexter Hood,33,PF/C,PF/C,,3.8,8.9,9.9,37.5,40.0
Coast-North,San Francisco,Eddie Stansberry,33,s-PG,s-PG,,53.8,45.6,0.1,0.0,0.5
Coast-North,San Francisco,Eddy Ionescu,32,CG,CG,,34.1,43.4,2.5,0.6,19.5
Coast-North,San Francisco,Lewis Hayes,30,C,C,,0.1,0.6,1.8,11.9,85.7
Coast-North,San Francisco,Michael Steadman,32,C,C,,0.0,0.0,0.1,1.6,98.3
Coast-North,San Francisco,Michael Wright,30,PF/C,PF/C,,4.5,20.7,2.3,1.3,71.3
Coast-North,San Francisco,Niamey Harris,32,PG,PG,,93.5,6.3,0.1,0.0,0.1
Coast-North,San Francisco,Terrell Brown,33,s-PG,s-PG,,54.6,45.3,0.1,0.0,0.0
Coast-North,Skyline,Ashonti Hunter,23,WG,WG,,27.8,41.5,8.9,0.7,21.0
Coast-North,Skyline,Chris Fontaine,24,C,C,,0.0,0.0,0.0,2.3,97.7
Coast-North,Skyline,Clayton Ladine,28,s-PG,s-PG,,55.5,44.4,0.0,0.0,0.1
Coast-North,Skyline,Daniel Zorb,26,S-PF,S-PF,,0.5,1.7,30.0,58.0,9.9
Coast-North,Skyline,Darna Stewart,26,s-PG,s-PG,,55.8,38.7,0.9,1.0,3.5
Coast-North,Skyline,Isaac Loera,24,PF/C,PF/C,,5.2,9.1,26.9,10.1,48.7
Coast-North,Skyline,Jacob Lloyd,26,S-PF,S-PF,,3.5,9.1,21.7,39.7,26.0
Coast-North,Skyline,Josh Cobillas,8,PG,PG,,88.4,3.7,7.3,0.4,0.3
Coast-North,Skyline,Julian Knockum,27,WG,WG,,33.0,9.4,43.9,11.4,2.3
Coast-North,Skyline,KeDraun Buckner,21,PF/C,PF/C,,7.5,26.7,10.6,8.2,47.0
Coast-North,Skyline,Moises Sandoval,22,WF,WF,,12.3,18.3,31.8,6.2,31.4
Coast-North,Skyline,Niklas Philipps,20,WG,WG,,17.9,10.5,52.5,13.2,5.9
Coast-North,Skyline,Romel Greene,26,S-PF,S-PF,,3.4,7.6,31.7,33.8,23.5
Coast-South,Cabrillo,CJ Givens,14,PG,PG,,99.5,0.4,0.1,0.0,0.0
Coast-South,Cabrillo,Curtis Bias,27,PF/C,PF/C,,0.0,0.1,1.5,87.6,10.8
Coast-South,Cabrillo,Jamie Saint John,19,PG,PG,,99.9,0.1,0.0,0.0,0.0
Coast-South,Cabrillo,Kobe Ordonio,27,s-PG,s-PG,,63.5,35.5,0.6,0.0,0.3
Coast-South,Cabrillo,Lenorris Mincey,27,PF/C,PF/C,,0.2,1.0,7.7,31.0,60.0
Coast-South,Cabrillo,Linton Acliese,27,PF/C,PF/C,,0.0,0.1,0.2,31.6,68.1
Coast-South,Cabrillo,Mikai Stewart,27,PG,PG,,92.4,7.5,0.1,0.0,0.0
Coast-South,Cabrillo,Seb Vozzo,10,PG,PG,,99.0,0.9,0.1,0.0,0.0
Coast-South,Cabrillo,Tanner Spence,27,PF/C,PF/C,,0.0,0.0,0.2,50.2,49.5
Coast-South,Cabrillo,Tynan Velasquez,27,PG,PG,,86.6,13.4,0.0,0.0,0.0
Coast-South,Gavilan,"Brian King, Jr.",29,CG,CG,,18.8,80.5,0.5,0.0,0.1
Coast-South,Gavilan,Dennis Zmijewski,6,WF,WF,,2.4,7.5,52.5,28.6,9.0
Coast-South,Gavilan,Diontae Burden,8,WG,WG,,19.5,33.8,40.4,2.3,4.1
Coast-South,Gavilan,Ibn Zaid,29,CG,CG,,20.4,71.9,5.7,0.5,1.4
Coast-South,Gavilan,Ja-Mont Wilson,29,S-PF,S-PF,,0.0,0.1,12.0,76.3,11.6
Coast-South,Gavilan,"Kenneth Modica, Jr.",28,PF/C,PF/C,,0.0,0.2,6.2,66.2,27.5
Coast-South,Gavilan,Mrad Abrha,27,s-PG,s-PG,,61.0,35.3,2.4,0.5,0.8
Coast-South,Gavilan,Santiago Jimenez,10,s-PG,s-PG,,63.1,31.3,4.3,0.1,1.1
Coast-South,Gavilan,Stephen Williams,26,PG,PG,,87.2,12.2,0.7,0.0,0.0
Coast-South,Gavilan,Takoda Bowers,29,CG,CG,,30.4,58.8,7.5,0.7,2.6
Coast-South,Gavilan,Xander Bowers,29,PF/C,PF/C,,0.0,0.0,0.0,29.8,70.2
Coast-South,Hartnell,Carsen Williams,10,PF/C,PF/C,,0.0,0.0,0.6,62.5,36.9
Coast-South,Hartnell,Dallin Mortensen,22,s-PG,s-PG,,54.4,37.0,4.5,0.1,3.9
Coast-South,Hartnell,Jesse Hurtado,23,CG,CG,,45.7,46.0,5.0,0.1,3.2
Coast-South,Hartnell,Kishon Rogers,22,CG,CG,,30.7,66.3,1.3,0.3,1.5
Coast-South,Hartnell,Malik Johnson,25,PG,PG,,99.2,0.7,0.1,0.0,0.0
Coast-South,Hartnell,Mark Witland,20,s-PG,s-PG,,74.6,23.8,0.6,0.0,1.1
Coast-South,Hartnell,Mathis Sellin,24,C,C,,0.0,0.0,0.4,2.7,96.9
Coast-South,Hartnell,Miguel Velez,20,CG,CG,,49.0,11.5,31.1,5.6,2.8
Coast-South,Hartnell,Rene Hurtado,24,PF/C,PF/C,,14.8,39.1,2.3,0.2,43.6
Coast-South,Hartnell,Spencer Conrad,25,CG,CG,,42.8,57.2,0.0,0.0,0.1
Coast-South,Monterey Peninsula,Anthony Dennis,27,WF,WF,,3.1,10.7,54.1,17.0,15.0
Coast-South,Monterey Peninsula,Brad Sendell,29,s-PG,s-PG,,54.5,39.4,5.8,0.1,0.3
Coast-South,Monterey Peninsula,DeShawnte Collins,29,PF/C,PF/C,,0.4,7.2,7.1,6.7,78.5
Coast-South,Monterey Peninsula,Elijah Nesbit,28,PG,PG,,87.1,12.6,0.3,0.0,0.0
Coast-South,Monterey Peninsula,Emani Scott,29,CG,CG,,29.3,52.2,17.4,0.6,0.5
Coast-South,Monterey Peninsula,Ifeanyi Udoh,29,CG,CG,,47.2,39.7,11.3,0.3,1.5
Coast-South,Monterey Peninsula,Isaiah Abdul-Basir,29,WG,WG,,5.1,16.5,59.7,14.2,4.5
Coast-South,Monterey Peninsula,Isaiah King-Halsey,29,CG,CG,,46.9,45.7,7.0,0.1,0.3
Coast-South,Monterey Peninsula,Jeremey Heitzman,14,S-PF,S-PF,,0.1,0.6,40.8,54.6,3.9
Coast-South,Monterey Peninsula,Marcus Wallace,29,CG,CG,,26.9,60.5,11.7,0.2,0.7
Coast-South,Monterey Peninsula,Talili Lealea,29,PF/C,PF/C,,0.0,0.3,10.7,63.2,25.7
Coast-South,San Jose,Donald Weathersby,19,CG,CG,,19.6,68.7,2.4,2.7,6.6
Coast-South,San Jose,John Cenzer,9,PF/C,PF/C,,0.1,1.0,7.4,67.6,23.9
Coast-South,San Jose,Jonell Burton,24,C,C,,0.0,0.1,0.0,0.6,99.2
Coast-South,San Jose,Josiah Ortiz,24,WG,WG,,28.3,39.5,21.5,2.9,7.8
Coast-South,San Jose,Kameron Vales,24,CG,CG,,46.5,48.3,2.6,0.2,2.4
Coast-South,San Jose,Kendall Watson,5,CG,CG,,40.9,39.9,11.8,0.6,6.7
Coast-South,San Jose,Kobe Foster,20,PF/C,PF/C,,0.0,0.2,1.6,68.0,30.3
Coast-South,San Jose,Malcolm Williams,24,S-PF,S-PF,,0.8,2.0,23.5,60.8,12.9
Coast-South,San Jose,RahTawn Fobbs,7,WG,WG,,20.9,47.1,9.3,1.0,21.6
Coast-South,San Jose,Zachary Fleming,21,PG,PG,,89.1,6.1,3.1,1.6,0.1
Coast-South,West Valley,Andre Augustin,10,PG,PG,,100.0,0.0,0.0,0.0,0.0
Coast-South,West Valley,Antonio Miller,7,WF,WF,,0.2,1.0,46.6,45.6,6.6
Coast-South,West Valley,Beattie Roggasch III,29,PG,PG,,86.8,12.8,0.4,0.0,0.1
Coast-South,West Valley,Brandon Sanders,7,s-PG,s-PG,,63.0,9.4,23.1,1.7,2.7
Coast-South,West Valley,Brennan Goulding,15,s-PG,s-PG,,82.9,14.5,2.1,0.0,0.5
Coast-South,West Valley,Cristian Mejia,29,PF/C,PF/C,,7.7,21.6,4.7,16.7,49.3
Coast-South,West Valley,Delvon Nisby,28,CG,CG,,23.4,75.5,0.5,0.1,0.5
Coast-South,West Valley,Devante Johnson,29,WG,WG,,8.7,81.8,0.2,1.3,8.0
Coast-South,West Valley,Irfan Farooqui,8,CG,CG,,27.3,54.3,10.1,0.1,8.1
Coast-South,West Valley,Johnny Oudewaal,28,PF/C,PF/C,,1.0,2.1,4.9,66.4,25.6
Coast-South,West Valley,Ken Opamuratawongse,27,PG,PG,,92.2,7.5,0.2,0.0,0.1
Coast-South,West Valley,Robert Noland,7,CG,CG,,25.2,63.0,7.8,1.6,2.5
Coast-South,West Valley,Trevor Funk,28,WG,WG,,20.9,24.7,27.0,7.2,20.2
Coast-South,West Valley,Vincent Keremete-Davies,9,WG,WG,,39.1,11.9,40.4,5.5,3.1
Golden Valley,Butte,Andrew Whitsett,22,PF/C,PF/C,,0.0,0.4,16.3,61.1,22.2
Golden Valley,Butte,Carlos Costa,27,WG,WG,,20.0,48.7,25.5,3.6,2.3
Golden Valley,Butte,Darae Elliott,25,PF/C,PF/C,,0.0,0.0,0.2,23.4,76.3
Golden Valley,Butte,Darrien Manker,27,s-PG,s-PG,,79.6,20.2,0.2,0.0,0.0
Golden Valley,Butte,Eric Boose,27,WF,WF,,1.1,12.5,59.8,19.8,6.7
Golden Valley,Butte,Logan Rooney,26,CG,CG,,26.2,58.1,13.6,0.4,1.7
Golden Valley,Butte,Nemanja Kovacevic,27,s-PG,s-PG,,59.3,39.8,0.8,0.0,0.1
Golden Valley,Butte,Ryan Halvorson,21,S-PF,S-PF,,0.2,0.7,34.7,57.1,7.4
Golden Valley,Butte,Sedale HansonYoung,26,PG,PG,,96.7,3.2,0.1,0.0,0.0
Golden Valley,Butte,Terry Clarendon,25,s-PG,s-PG,,63.7,36.3,0.1,0.0,0.0
Golden Valley,Feather River,Brandon jackson,21,PG,PG,,88.2,9.8,1.9,0.0,0.1
Golden Valley,Feather River,Calvin Fletcher,28,WG,WG,,15.5,68.1,4.0,1.5,10.9
Golden Valley,Feather River,Cody Bourque,24,PG,PG,,99.2,0.2,0.5,0.0,0.0
Golden Valley,Feather River,Darrius Ausstin,24,S-PF,S-PF,,0.0,0.0,15.7,83.0,1.3
Golden Valley,Feather River,Dylan Hinks,11,s-PG,s-PG,,56.8,29.3,11.1,0.7,2.2
Golden Valley,Feather River,Gerard Andrus,28,S-PF,S-PF,,0.3,8.9,4.6,74.8,11.3
Golden Valley,Feather River,Jamal Abdullah,26,WG,WG,,29.1,20.3,39.1,9.2,2.3
Golden Valley,Feather River,Jamel White,28,s-PG,s-PG,,69.9,30.1,0.1,0.0,0.0
Golden Valley,Feather River,Ladrakkus Thomas,28,PF/C,PF/C,,2.7,12.1,22.8,13.5,49.0
Golden Valley,Feather River,Moli Mojus,26,CG,CG,,23.2,61.1,14.2,0.6,0.9
Golden Valley,Feather River,Prince Onyemeh-Sea,11,WF,WF,,3.3,2.6,56.4,37.0,0.8
Golden Valley,Feather River,Tyler Jefferson,13,C,C,,0.1,1.3,0.2,0.5,97.9
Golden Valley,Lassen,Chailen August,22,s-PG,s-PG,,71.6,20.7,6.0,0.2,1.5
Golden Valley,Lassen,DeMario Newman,22,PF/C,PF/C,,0.4,3.2,8.1,12.0,76.3
Golden Valley,Lassen,Denzil Guwa,23,S-PF,S-PF,,0.1,0.2,10.3,83.2,6.3
Golden Valley,Lassen,Kameron Brandon,22,PF/C,PF/C,,0.1,0.5,8.3,86.9,4.2
Golden Valley,Lassen,Kareem Johnson,19,S-PF,S-PF,,0.0,0.1,13.0,82.3,4.6
Golden Valley,Lassen,Max Denham,22,s-PG,s-PG,,84.1,15.2,0.5,0.0,0.1
Golden Valley,Lassen,Rikkert DeMaertelaere,22,CG,CG,,34.6,34.1,20.0,2.2,9.1
Golden Valley,Lassen,Theo Howard,7,WG,WG,,25.1,38.7,19.3,1.1,15.8
Golden Valley,Lassen,Unwana Ekiko,23,CG,CG,,45.3,52.3,1.0,0.1,1.2
Golden Valley,Lassen,Xaiver Lovelace,22,PF/C,PF/C,,0.5,7.0,1.1,11.7,79.8
Golden Valley,Redwoods,Bryce Mateer,24,s-PG,s-PG,,50.2,40.0,8.7,0.2,0.9
Golden Valley,Redwoods,Caden Bradley,9,WG,WG,,8.8,21.8,61.7,3.4,4.4
Golden Valley,Redwoods,Cole Maldonado,8,CG,CG,,30.2,51.8,17.6,0.1,0.2
Golden Valley,Redwoods,Dillon Nash,9,s-PG,s-PG,,82.9,14.7,2.3,0.0,0.1
Golden Valley,Redwoods,Dunnell Stafford,22,WG,WG,,5.4,80.2,10.2,0.9,3.4
Golden Valley,Redwoods,Jimmy Garcia,17,s-PG,s-PG,,68.1,30.9,0.9,0.0,0.1
Golden Valley,Redwoods,Jordan Smith,16,WG,WG,,4.1,25.8,55.3,8.7,6.2
Golden Valley,Redwoods,Joseph Godla,22,CG,CG,,47.4,37.4,14.7,0.2,0.3
Golden Valley,Redwoods,Kameron Lowe,20,CG,CG,,46.3,52.2,1.5,0.0,0.0
Golden Valley,Redwoods,Rayjhan Feltus,23,CG,CG,,45.4,54.5,0.1,0.0,0.0
Golden Valley,Redwoods,Shane Palmero,24,S-PF,S-PF,,0.1,0.2,49.0,50.3,0.4
Golden Valley,Redwoods,Tyrice Paul,20,s-PG,s-PG,,63.7,35.7,0.6,0.0,0.0
Golden Valley,Shasta,Anthony Young,7,CG,CG,,47.4,48.0,4.2,0.2,0.3
Golden Valley,Shasta,Blake Trent,28,CG,CG,,35.8,58.3,4.5,0.1,1.3
Golden Valley,Shasta,Carter Smith,15,PG,PG,,96.9,2.4,0.6,0.0,0.0
Golden Valley,Shasta,David O'Brien,28,CG,CG,,39.0,44.1,13.8,0.5,2.6
Golden Valley,Shasta,Dayton Skeen,9,s-PG,s-PG,,54.4,37.0,5.6,0.3,2.7
Golden Valley,Shasta,Grant Smith,26,s-PG,s-PG,,56.1,39.5,4.3,0.0,0.1
Golden Valley,Shasta,Hunter Johnson,28,WG,WG,,8.2,57.0,12.0,4.5,18.4
Golden Valley,Shasta,Jordan Spaschak,28,s-PG,s-PG,,79.2,20.4,0.3,0.0,0.0
Golden Valley,Shasta,Kehmarr McMillian,15,WF,WF,,7.6,8.7,58.1,24.9,0.7
Golden Valley,Shasta,Kellen Gerig,27,WG,WG,,2.9,41.5,28.5,15.6,11.5
Golden Valley,Shasta,Tanner Guinn,7,S-PF,S-PF,,1.2,6.7,15.5,66.8,9.7
Golden Valley,Shasta,Zach Lowe,28,CG,CG,,32.6,65.0,2.3,0.0,0.1
Golden Valley,Siskiyous,Alex Velazquez,23,CG,CG,,40.8,52.4,3.8,0.8,2.2
Golden Valley,Siskiyous,Dario Jones,14,s-PG,s-PG,,60.7,16.3,20.1,0.9,2.0
Golden Valley,Siskiyous,Dwayne McClendon,25,PF/C,PF/C,,0.6,3.3,17.3,23.8,54.9
Golden Valley,Siskiyous,Dwight Sargent,8,PF/C,PF/C,,0.0,0.0,0.2,27.6,72.2
Golden Valley,Siskiyous,Gehrig Kniffen,17,PG,PG,,99.7,0.1,0.2,0.0,0.0
Golden Valley,Siskiyous,Jake Psaila,25,s-PG,s-PG,,72.9,22.5,3.8,0.4,0.4
Golden Valley,Siskiyous,Jonny Lopez,25,CG,CG,,37.3,46.1,9.4,0.7,6.5
Golden Valley,Siskiyous,Justin Gaines,25,S-PF,S-PF,,0.2,0.8,27.0,60.5,11.5
Golden Valley,Siskiyous,Karl Olguin,7,CG,CG,,39.3,36.8,16.6,0.9,6.4
Golden Valley,Siskiyous,Noe Ramirez,22,S-PF,S-PF,,0.1,0.2,15.8,80.8,3.2
Golden Valley,Siskiyous,Tre Cotton,12,PG,PG,,87.9,11.0,0.9,0.0,0.2
Golden Valley,Siskiyous,Tyler Anderson,25,s-PG,s-PG,,60.8,33.0,3.6,0.4,2.3
Golden Valley,Siskiyous,Tyvon Gaitors,6,WG,WG,,12.8,28.3,51.7,4.2,3.1
Inland Empire Athletic,Barstow,Alberto Torres,27,s-PG,s-PG,,64.2,34.0,1.5,0.1,0.2
Inland Empire Athletic,Barstow,Borja Soriano March,27,PF/C,PF/C,,0.0,0.2,3.4,49.9,46.6
Inland Empire Athletic,Barstow,Carver Locke,17,CG,CG,,20.6,66.4,11.3,0.7,1.0
Inland Empire Athletic,Barstow,Denzel Lipson,22,CG,CG,,28.7,67.2,2.6,0.8,0.7
Inland Empire Athletic,Barstow,Enrique Gil Garcia,18,CG,CG,,44.8,42.9,9.4,0.5,2.3
Inland Empire Athletic,Barstow,Jamel Tuff,27,CG,CG,,42.5,50.6,6.0,0.5,0.4
Inland Empire Athletic,Barstow,Paul Vilela,27,s-PG,s-PG,,61.0,39.0,0.0,0.0,0.0
Inland Empire Athletic,Barstow,Ron (RJ) Nezey,24,CG,CG,,11.4,87.8,0.7,0.1,0.1
Inland Empire Athletic,Barstow,Will Pierce,27,CG,CG,,15.1,82.5,0.6,0.3,1.5
