conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Orange Empire Athletic,Cypress,Braden Baumann,10,PG,PG,,85.3,11.5,3.0,0.0,0.1
Orange Empire Athletic,Cypress,Daniel Hatch,12,CG,CG,,40.6,29.8,25.9,0.9,2.8
Orange Empire Athletic,Cypress,Danny Patton,33,WG,WG,,4.5,28.9,56.6,7.1,2.9
Orange Empire Athletic,Cypress,Dontey Henderson,30,PG,PG,,98.5,0.8,0.7,0.0,0.0
Orange Empire Athletic,Cypress,Higgy Katoa,33,s-PG,s-PG,,84.4,15.4,0.2,0.0,0.0
Orange Empire Athletic,Cypress,Isaiah Valenzuela,33,PG,PG,,87.1,12.4,0.5,0.0,0.0
Orange Empire Athletic,Cypress,Jack Rivera,31,CG,CG,,30.1,60.8,8.6,0.1,0.5
Orange Empire Athletic,Cypress,James Christian III,32,CG,CG,,39.6,54.8,5.4,0.1,0.1
Orange Empire Athletic,Cypress,Khamani Nelson,22,WG,WG,,7.4,8.8,78.0,4.5,1.4
Orange Empire Athletic,Cypress,Michael Wright,33,PF/C,PF/C,,0.5,5.1,30.9,18.4,45.1
Orange Empire Athletic,Cypress,Peyton Guerrero,33,CG,CG,,22.0,59.6,15.1,0.5,2.8
Orange Empire Athletic,Cypress,Ty'Jon Barnes,6,S-PF,S-PF,,0.4,1.0,39.6,55.5,3.4
Orange Empire Athletic,Cypress,Vincent Albertini,33,S-PF,S-PF,,3.4,20.0,33.9,40.9,1.9
Orange Empire Athletic,Fullerton,Addy G'Bye,32,CG,CG,,34.2,62.2,2.5,0.0,1.0
Orange Empire Athletic,Fullerton,Anthony Smith Jr.,24,WG,WG,,25.2,15.9,56.6,1.5,0.8
Orange Empire Athletic,Fullerton,Brayden Smith,30,S-PF,S-PF,,0.0,0.3,32.5,65.7,1.5
Orange Empire Athletic,Fullerton,Darvelle Wyatt,33,WG,WG,,6.0,19.4,60.5,9.9,4.1
Orange Empire Athletic,Fullerton,JQ Strong,27,WG,WG,,6.2,15.7,65.3,4.6,8.2
Orange Empire Athletic,Fullerton,Jackson Hopps,28,WG,WG,,17.8,36.7,40.7,2.4,2.4
Orange Empire Athletic,Fullerton,Jaqari Miles,34,CG,CG,,44.0,54.5,1.5,0.0,0.1
Orange Empire Athletic,Fullerton,Joe Grahovac,33,C,C,,0.0,0.0,0.0,0.1,99.9
Orange Empire Athletic,Fullerton,Justin Davis,34,PG,PG,,91.1,8.9,0.1,0.0,0.0
Orange Empire Athletic,Fullerton,Kairi Shepherd,34,PG,PG,,91.8,7.1,1.1,0.0,0.0
Orange Empire Athletic,Fullerton,Michael Karnisovas,12,s-PG,s-PG,,50.7,27.6,19.9,0.1,1.7
Orange Empire Athletic,Fullerton,Shawn Woodson,25,CG,CG,,40.0,43.8,12.3,0.5,3.3
Orange Empire Athletic,Irvine Valley,Allen Moser,29,s-PG,s-PG,,57.0,36.6,6.3,0.0,0.1
Orange Empire Athletic,Irvine Valley,Ammon Allan,31,WG,WG,,21.4,54.6,22.3,0.3,1.4
Orange Empire Athletic,Irvine Valley,Ben Starks,19,S-PF,S-PF,,0.0,0.1,16.4,80.8,2.7
Orange Empire Athletic,Irvine Valley,Ethan Tauber,15,CG,CG,,38.0,52.2,6.2,0.3,3.3
Orange Empire Athletic,Irvine Valley,Garrett Trayer,23,WG,CG,77,16.9,47.8,32.7,0.6,1.9
Orange Empire Athletic,Irvine Valley,Jackson Jennings,31,CG,CG,,38.2,52.5,8.0,0.3,0.9
Orange Empire Athletic,Irvine Valley,Josiah Reed,31,WG,WG,,9.2,67.1,23.0,0.3,0.5
Orange Empire Athletic,Irvine Valley,Kyle Pearson,12,WF,WF,,0.5,1.2,77.2,20.5,0.7
Orange Empire Athletic,Irvine Valley,Matt Mowers,31,WF,WF,78,0.1,3.7,45.3,39.3,11.5
Orange Empire Athletic,Irvine Valley,Miguel Llamas,30,s-PG,s-PG,,84.3,14.5,1.2,0.0,0.1
Orange Empire Athletic,Irvine Valley,Nate Tuttle,30,CG,CG,76,27.6,56.4,15.5,0.2,0.3
Orange Empire Athletic,Irvine Valley,Parker Tuttle,6,CG,CG,76,17.0,82.3,0.7,0.0,0.0
Orange Empire Athletic,Irvine Valley,Sam Meza-Tallada,17,WG,WG,75,27.4,35.9,34.9,1.3,0.5
Orange Empire Athletic,Irvine Valley,Yanis Aldeguer,31,CG,CG,76,22.3,64.4,13.0,0.2,0.1
Orange Empire Athletic,Orange Coast,Cade Myers,27,PG,PG,,94.3,4.0,1.7,0.0,0.0
Orange Empire Athletic,Orange Coast,Chris Obiajulu,26,WG,WG,,17.3,58.5,7.9,12.4,3.9
Orange Empire Athletic,Orange Coast,Christian Rios,20,WG,WG,,23.3,22.0,46.6,4.5,3.6
Orange Empire Athletic,Orange Coast,Gavin Wilson,29,s-PG,s-PG,,50.4,34.2,14.3,0.5,0.5
Orange Empire Athletic,Orange Coast,Hunter Swoffer,7,WF,WF,,0.1,0.6,57.7,40.3,1.3
Orange Empire Athletic,Orange Coast,Jay Fromm,25,CG,CG,,35.6,56.2,6.4,1.0,0.8
Orange Empire Athletic,Orange Coast,Julian Daaboul,29,CG,CG,,11.0,88.0,0.4,0.2,0.4
Orange Empire Athletic,Orange Coast,Mathys Djomby Enyawe,13,s-PG,s-PG,,81.6,11.7,6.7,0.0,0.0
Orange Empire Athletic,Orange Coast,Michael Carabine,25,WG,WG,,10.6,35.9,26.9,26.0,0.6
Orange Empire Athletic,Orange Coast,Rafa Urrabazo,21,s-PG,s-PG,,52.0,37.2,9.5,0.2,1.1
Orange Empire Athletic,Orange Coast,Ronnie Davis,28,CG,CG,,16.4,81.4,1.0,0.5,0.6
Orange Empire Athletic,Orange Coast,Sawyer Clemett,26,WG,WG,,14.3,53.6,26.6,1.8,3.6
Orange Empire Athletic,Orange Coast,Titus Bloodsaw,14,WF,WF,,3.1,8.6,62.1,23.4,2.7
Orange Empire Athletic,Orange Coast,Titus Bloodshaw,13,S-PF,S-PF,,0.8,2.1,28.2,61.1,7.8
Orange Empire Athletic,Orange Coast,Yahya Hussein,25,CG,CG,,37.2,58.4,3.5,0.5,0.4
Orange Empire Athletic,Riverside,Abbott Fluckey,10,S-PF,S-PF,,0.1,0.3,29.2,69.6,0.8
Orange Empire Athletic,Riverside,Adorian Cherry,10,s-PG,s-PG,,58.8,20.7,17.2,0.3,2.9
Orange Empire Athletic,Riverside,Andre Skelin,25,S-PF,S-PF,,0.1,4.4,31.0,36.5,27.9
Orange Empire Athletic,Riverside,Benjamin Cardenas,11,CG,CG,,45.9,39.2,13.3,0.4,1.2
Orange Empire Athletic,Riverside,Caleb Palmer,26,WF,WF,,1.5,4.7,73.9,17.4,2.5
Orange Empire Athletic,Riverside,Christian Warren,30,WG,WG,,8.7,66.4,15.3,3.9,5.8
Orange Empire Athletic,Riverside,Corey Mitchell,29,PF/C,PF/C,,5.7,26.6,25.4,8.1,34.2
Orange Empire Athletic,Riverside,Deacon Toliver,29,PF/C,PF/C,,0.2,4.1,12.4,2.8,80.6
Orange Empire Athletic,Riverside,Isaiah Williams,24,s-PG,s-PG,,64.4,31.4,4.1,0.0,0.1
Orange Empire Athletic,Riverside,Jayden Miller,30,PG,PG,,94.9,5.0,0.1,0.0,0.0
Orange Empire Athletic,Riverside,Joby Barnes,30,s-PG,s-PG,,76.6,19.9,3.3,0.1,0.1
Orange Empire Athletic,Riverside,Myon Kirlew,17,WF,WF,,3.9,2.4,61.9,29.7,2.1
Orange Empire Athletic,Riverside,Tylon Williams,28,CG,CG,,41.3,49.4,8.8,0.2,0.2
Orange Empire Athletic,Riverside,Tyson Thornton,25,CG,CG,,36.6,43.2,17.9,0.4,1.9
Orange Empire Athletic,Saddleback,Charlie Stallings,8,WF,WF,,1.7,19.1,29.2,28.0,22.0
Orange Empire Athletic,Saddleback,David Mitchell,30,CG,CG,,26.0,61.6,11.1,0.2,1.0
Orange Empire Athletic,Saddleback,Hayden Fletcher,30,PG,PG,,93.3,6.0,0.7,0.0,0.0
Orange Empire Athletic,Saddleback,Jack Monarek,23,CG,CG,,45.9,43.9,6.7,0.1,3.5
Orange Empire Athletic,Saddleback,Jackson Gray,30,s-PG,s-PG,,54.2,44.0,1.5,0.0,0.3
Orange Empire Athletic,Saddleback,Jaden Rahmaan,29,CG,CG,,41.7,18.9,36.5,2.2,0.7
Orange Empire Athletic,Saddleback,Lesly Keenan Joseph,27,PF/C,PF/C,,1.0,6.6,20.3,13.2,58.9
Orange Empire Athletic,Saddleback,Michael Bichel,30,s-PG,s-PG,,54.5,35.8,9.1,0.1,0.5
Orange Empire Athletic,Saddleback,Nathan Brosch,11,PG,PG,,95.5,4.3,0.2,0.0,0.0
Orange Empire Athletic,Saddleback,Nikolas Grguric,30,s-PG,s-PG,,54.9,40.3,3.9,0.1,0.7
Orange Empire Athletic,Saddleback,Ryan Huston,24,s-PG,s-PG,,83.6,14.4,1.8,0.0,0.2
Orange Empire Athletic,Saddleback,T.J. Tittelfitz,27,WG,WG,,8.8,44.2,42.9,2.8,1.2
Orange Empire Athletic,Saddleback,Xerian Anderson,28,WF,WF,,1.4,11.2,72.7,9.0,5.6
Orange Empire Athletic,Santa Ana,Aaron Heller,8,s-PG,s-PG,,64.8,30.6,3.1,0.0,1.5
Orange Empire Athletic,Santa Ana,Ben Ahinaquah,32,S-PF,S-PF,,0.3,1.1,43.1,52.5,3.0
Orange Empire Athletic,Santa Ana,Camron Swist,31,s-PG,s-PG,,54.0,38.9,6.7,0.1,0.3
Orange Empire Athletic,Santa Ana,Ja'Von Maxwell,31,PF/C,PF/C,,0.8,8.0,16.4,28.8,46.0
Orange Empire Athletic,Santa Ana,Jackson Brennan,32,CG,CG,,17.7,74.7,6.5,0.9,0.3
Orange Empire Athletic,Santa Ana,Jaitice Hayes,31,s-PG,s-PG,,79.6,18.4,1.8,0.1,0.0
Orange Empire Athletic,Santa Ana,Jalen Constantino,20,PG,PG,,100.0,0.0,0.0,0.0,0.0
Orange Empire Athletic,Santa Ana,Kamaury Washington,30,WG,WG,,4.9,37.0,36.6,11.3,10.2
Orange Empire Athletic,Santa Ana,Kelvonte Ellis,32,C,C,,0.0,0.7,0.3,1.6,97.4
Orange Empire Athletic,Santa Ana,Mac West,32,WG,WG,,13.1,73.0,11.7,2.0,0.3
Orange Empire Athletic,Santa Ana,Preston Curtis Jr,13,WG,WG,,28.0,5.0,60.1,6.2,0.6
Orange Empire Athletic,Santa Ana,Samari Barnwell,12,WF,WF,,5.4,4.3,63.7,24.5,2.0
Orange Empire Athletic,Santa Ana,Tyler Peterson,31,s-PG,s-PG,,60.3,36.5,2.4,0.1,0.7
Orange Empire Athletic,Santiago Canyon,Aiden Stewart,9,PG,PG,,96.8,3.1,0.1,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Charles Harnish,26,CG,CG,,40.3,36.0,22.3,0.3,1.1
Orange Empire Athletic,Santiago Canyon,Cian Adriano,23,PG,PG,,89.9,8.4,1.6,0.0,0.1
Orange Empire Athletic,Santiago Canyon,Colin Weems,31,CG,CG,,47.3,51.7,0.9,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Connor McKee,31,S-PF,S-PF,,0.5,1.9,33.5,58.4,5.8
Orange Empire Athletic,Santiago Canyon,EJ Bryson,31,CG,CG,,27.4,69.3,2.6,0.4,0.2
Orange Empire Athletic,Santiago Canyon,Efe Gucoglu,30,CG,CG,,36.4,58.2,4.1,0.1,1.2
Orange Empire Athletic,Santiago Canyon,Eli Arthurton,27,s-PG,s-PG,,54.5,42.7,2.6,0.0,0.1
Orange Empire Athletic,Santiago Canyon,Logan Jereczek,15,s-PG,s-PG,,56.3,35.8,6.3,0.1,1.5
Orange Empire Athletic,Santiago Canyon,Marly Jaisel,12,PG,PG,,91.7,6.0,2.1,0.0,0.1
Orange Empire Athletic,Santiago Canyon,Salim Semaan,31,WG,WG,,12.7,10.4,69.6,5.1,2.2
Orange Empire Athletic,Santiago Canyon,Tony Colley,31,WG,WG,,7.7,78.0,3.0,0.7,10.7
Orange Empire Athletic,Santiago Canyon,Trevor Manning,31,CG,CG,,25.5,69.5,4.3,0.3,0.4
Other,Coalinga College,Benjamin Teasley,21,s-PG,s-PG,,62.8,31.3,5.6,0.0,0.2
Other,Coalinga College,Christian Turner,12,S-PF,S-PF,,0.0,0.2,23.1,74.5,2.2
Other,Coalinga College,Corian Taylor,12,WG,WG,,15.4,52.2,29.3,2.3,0.9
Other,Coalinga College,Daniel Rodriguez,19,s-PG,s-PG,,66.6,24.9,7.7,0.2,0.6
Other,Coalinga College,Deandre Johnson,25,CG,CG,,33.5,54.9,11.0,0.1,0.5
Other,Coalinga College,Donnell Hoffman,24,s-PG,s-PG,,76.5,15.2,8.2,0.0,0.0
Other,Coalinga College,Donovan Johnson,27,CG,CG,,24.0,63.8,10.5,0.4,1.3
Other,Coalinga College,Isaiah Harper,24,WF,WF,,0.2,1.8,63.1,34.2,0.6
Other,Coalinga College,Jarmarian Harper,11,CG,CG,,35.7,63.7,0.4,0.1,0.0
Other,Coalinga College,Josiah Perez-Little,26,WG,WG,,21.1,44.9,23.1,4.6,6.3
Other,Coalinga College,Kevin Richmond,15,s-PG,s-PG,,62.2,17.6,19.5,0.1,0.6
Other,Coalinga College,Ramon Varges,10,WG,WG,,32.6,5.1,54.8,7.1,0.5
Other,Coalinga College,Serious Sykes,20,S-PF,S-PF,,0.0,0.1,17.4,79.6,2.9
Other,Coalinga College,Timothy Flemming,14,S-PF,S-PF,,0.0,0.2,27.3,71.0,1.5
Other,Coalinga College,Uzoma Ojukwu,20,S-PF,S-PF,,0.8,1.8,45.4,49.3,2.7
Pacific Coast Athletic,Cuyamaca,Chris Burns,25,PF/C,PF/C,,0.0,0.1,6.3,90.8,2.7
Pacific Coast Athletic,Cuyamaca,David Brinkman,24,WG,WG,,26.1,9.1,49.0,11.1,4.8
Pacific Coast Athletic,Cuyamaca,Derek McBride,27,PF/C,PF/C,,0.5,2.0,12.2,59.5,25.8
Pacific Coast Athletic,Cuyamaca,JJ Lankford,28,PF/C,PF/C,,0.0,0.1,4.2,32.2,63.5
Pacific Coast Athletic,Cuyamaca,Jamarion Sykes,24,PG,PG,,99.0,0.9,0.1,0.0,0.0
Pacific Coast Athletic,Cuyamaca,Jamier Sykes,28,WG,WG,,12.0,73.3,5.9,2.0,6.8
Pacific Coast Athletic,Cuyamaca,Kai Long,28,s-PG,s-PG,,70.6,22.5,5.7,0.2,1.0
Pacific Coast Athletic,Cuyamaca,Kenneth Klu,27,WG,WG,,16.3,21.5,31.3,26.3,4.6
Pacific Coast Athletic,Cuyamaca,Nico Cervantes,28,CG,CG,,42.7,52.8,3.7,0.2,0.6
Pacific Coast Athletic,Cuyamaca,Quintin Richardson,27,CG,CG,,29.9,62.2,5.7,1.7,0.5
Pacific Coast Athletic,Cuyamaca,Torrean Smalley,11,WG,WG,,13.4,72.9,8.5,1.1,4.2
Pacific Coast Athletic,Grossmont,Dmarcus Higgs,8,S-PF,S-PF,,1.6,1.7,45.8,49.5,1.4
Pacific Coast Athletic,Grossmont,Dylan Muniz,28,WG,WG,,10.6,7.2,64.5,16.1,1.6
Pacific Coast Athletic,Grossmont,Gavin Berg,28,CG,CG,,48.8,46.5,2.6,0.4,1.8
Pacific Coast Athletic,Grossmont,Hudaifa Osman,9,WG,WG,,18.6,17.4,54.8,6.3,3.0
Pacific Coast Athletic,Grossmont,Jakob Kielinen,21,CG,CG,,47.2,24.9,25.7,0.8,1.5
Pacific Coast Athletic,Grossmont,Kyree Martin,22,PG,PG,,86.4,7.9,5.3,0.1,0.2
Pacific Coast Athletic,Grossmont,Lamont Wilkerson,25,CG,CG,,16.1,74.4,6.9,1.7,0.9
Pacific Coast Athletic,Grossmont,Micah Whitley,27,CG,CG,,34.3,46.0,16.4,2.0,1.3
Pacific Coast Athletic,Grossmont,Nick Hadge,26,CG,CG,,39.5,22.5,30.6,2.4,5.0
Pacific Coast Athletic,Grossmont,Robel Zekarias,27,S-PF,S-PF,,0.4,1.6,41.7,43.5,12.8
Pacific Coast Athletic,Grossmont,Tobey Malpass,25,S-PF,S-PF,,0.1,0.6,37.9,57.2,4.2
Pacific Coast Athletic,Grossmont,Tre Stonebraker,5,CG,CG,,30.2,55.6,9.8,1.4,3.0
Pacific Coast Athletic,Grossmont,Tredajion Gordon,23,WF,WF,,8.0,10.0,58.3,20.7,3.0
Pacific Coast Athletic,Grossmont,Tyson LeFever,28,CG,CG,,42.8,45.2,10.7,0.4,0.9
Pacific Coast Athletic,Grossmont,Zeid Salem,28,PF/C,PF/C,,0.6,4.4,9.1,15.0,70.9
Pacific Coast Athletic,Imperial Valley,Aaron Tabarez,19,s-PG,s-PG,,55.1,44.3,0.5,0.0,0.0
Pacific Coast Athletic,Imperial Valley,Amir Russell,23,WG,WG,,17.1,11.3,66.3,3.5,1.8
Pacific Coast Athletic,Imperial Valley,Arturo Tabarez,25,s-PG,s-PG,,67.3,29.9,2.6,0.1,0.2
Pacific Coast Athletic,Imperial Valley,Brady Walker,20,WG,WG,,6.1,29.2,51.8,11.9,1.0
Pacific Coast Athletic,Imperial Valley,Camden Royster,16,CG,CG,,39.5,43.0,15.9,0.4,1.2
Pacific Coast Athletic,Imperial Valley,Connor Reynolds,24,WF,WF,,4.5,10.8,63.7,17.9,3.2
Pacific Coast Athletic,Imperial Valley,Curtis Clark,25,WG,WG,,24.8,33.3,38.2,1.5,2.2
Pacific Coast Athletic,Imperial Valley,Domanic Vallejo,17,CG,CG,,47.4,39.7,9.8,0.4,2.7
Pacific Coast Athletic,Imperial Valley,Fernando Villalba,27,s-PG,s-PG,,52.0,41.6,4.9,0.2,1.3
Pacific Coast Athletic,Imperial Valley,Gael Monzon,22,S-PF,S-PF,,1.0,2.9,46.1,49.1,0.9
Pacific Coast Athletic,Imperial Valley,Issac Vargas,16,WG,WG,,19.3,42.8,35.8,1.7,0.4
Pacific Coast Athletic,Imperial Valley,Jacob Vargas,23,CG,CG,,23.0,68.7,7.5,0.4,0.3
Pacific Coast Athletic,Imperial Valley,Julian Vista,25,s-PG,s-PG,,72.2,22.1,5.4,0.1,0.3
Pacific Coast Athletic,Imperial Valley,Landon Blaisdell,26,CG,CG,,40.8,58.5,0.7,0.0,0.0
Pacific Coast Athletic,MiraCosta,Benji Hilstock,29,CG,CG,,40.3,56.3,1.5,0.5,1.4
Pacific Coast Athletic,MiraCosta,DaVaughn McCrumb,27,PG,PG,,89.1,10.9,0.0,0.0,0.0
Pacific Coast Athletic,MiraCosta,Isaiah Stokes,17,WG,WG,,10.4,18.2,65.4,3.2,2.8
Pacific Coast Athletic,MiraCosta,Jaiden Greene,26,PF/C,PF/C,,9.1,30.3,17.0,5.8,37.8
Pacific Coast Athletic,MiraCosta,John Hapgood,28,s-PG,s-PG,,65.9,26.8,5.1,0.2,1.9
Pacific Coast Athletic,MiraCosta,Mason Bowers,27,s-PG,s-PG,,56.3,37.3,4.2,0.2,1.9
Pacific Coast Athletic,MiraCosta,Naby Diaw,29,WF,WF,,2.1,10.8,39.4,26.9,20.8
Pacific Coast Athletic,MiraCosta,Nas Taylor,17,PG,PG,,95.1,0.5,4.3,0.1,0.0
Pacific Coast Athletic,MiraCosta,Pearse Long,19,WG,WG,,16.4,34.4,19.1,2.4,27.7
Pacific Coast Athletic,MiraCosta,Ramel Bethea,29,C,C,,0.0,0.0,0.0,0.0,100.0
Pacific Coast Athletic,MiraCosta,Rami Anglo,29,WG,WG,,13.8,39.6,13.1,18.1,15.3
Pacific Coast Athletic,MiraCosta,Terrion Woodard,22,WG,WG,,23.5,40.3,12.0,2.0,22.2
Pacific Coast Athletic,Palomar,Avant Gilmore,27,s-PG,s-PG,,52.6,36.2,10.8,0.1,0.2
Pacific Coast Athletic,Palomar,Derek Clos,16,PG,PG,,92.3,6.5,1.0,0.0,0.1
Pacific Coast Athletic,Palomar,Deshon McMiller,5,PG,PG,,85.2,2.1,12.3,0.3,0.1
Pacific Coast Athletic,Palomar,Dylan Kail,22,CG,CG,,44.6,52.1,2.4,0.1,0.8
Pacific Coast Athletic,Palomar,Isaiah Pomare,28,PF/C,PF/C,,0.0,2.5,3.6,33.9,60.0
Pacific Coast Athletic,Palomar,Isaiah Tolmaire,28,CG,CG,,41.3,54.4,4.0,0.2,0.1
Pacific Coast Athletic,Palomar,Jaidyn Norman,24,CG,CG,,15.7,75.1,6.2,2.4,0.5
Pacific Coast Athletic,Palomar,Matin Madadkar,28,WG,WG,,25.4,34.9,36.9,1.6,1.2
Pacific Coast Athletic,Palomar,Max Zylicz,27,CG,CG,,14.2,80.3,4.0,0.4,1.2
Pacific Coast Athletic,Palomar,Michael Ah Matt,24,CG,CG,,41.7,49.9,6.0,0.3,2.1
Pacific Coast Athletic,San Diego City,Abraham Kamano,28,WF,WF,,2.6,3.0,64.4,28.4,1.4
Pacific Coast Athletic,San Diego City,Brandon Bento-Jackson,27,s-PG,s-PG,,66.7,33.3,0.1,0.0,0.0
Pacific Coast Athletic,San Diego City,Cameron Marshall,29,s-PG,s-PG,,57.5,38.7,3.1,0.1,0.6
Pacific Coast Athletic,San Diego City,Dillon Cubit,29,WF,WF,,0.1,0.4,57.3,41.4,0.8
Pacific Coast Athletic,San Diego City,Grant Woods,5,CG,CG,,45.4,18.6,31.1,2.9,2.0
Pacific Coast Athletic,San Diego City,Jason Chambers,13,PG,PG,,95.5,2.4,1.8,0.0,0.2
Pacific Coast Athletic,San Diego City,Junior Camacho,27,CG,CG,,20.5,65.7,12.9,0.5,0.4
Pacific Coast Athletic,San Diego City,Kenny Gonzalez,26,CG,CG,,35.7,64.0,0.4,0.0,0.0
Pacific Coast Athletic,San Diego City,Logan Huston,29,CG,CG,,25.7,73.4,0.7,0.1,0.1
Pacific Coast Athletic,San Diego City,Marley Gonzalez,26,WF,WF,,0.2,2.0,54.8,41.7,1.2
Pacific Coast Athletic,San Diego City,Micah Brickner,28,WG,WG,,8.1,33.4,43.9,11.3,3.4
Pacific Coast Athletic,San Diego City,Reid Celestin,29,WF,WF,,2.2,20.3,45.8,25.0,6.7
Pacific Coast Athletic,San Diego Mesa,Chanel Mballa,26,PF/C,PF/C,,0.0,0.1,9.0,89.4,1.5
Pacific Coast Athletic,San Diego Mesa,Donoban Avery,25,PF/C,PF/C,,0.6,15.7,8.7,2.2,72.9
Pacific Coast Athletic,San Diego Mesa,Elijah Thomas,27,CG,CG,,41.0,53.4,4.2,0.2,1.2
Pacific Coast Athletic,San Diego Mesa,Isaiah Baker,28,CG,CG,,14.5,85.1,0.3,0.1,0.1
Pacific Coast Athletic,San Diego Mesa,Jaydon Hall,28,CG,CG,,45.7,48.1,3.2,0.2,2.7
Pacific Coast Athletic,San Diego Mesa,Jaylon Hall,28,CG,CG,,30.7,44.3,20.5,3.7,0.9
Pacific Coast Athletic,San Diego Mesa,Jeremiah Peters,17,WF,WF,,1.4,1.8,57.0,38.1,1.7
Pacific Coast Athletic,San Diego Mesa,Jett Wilson,19,s-PG,s-PG,,58.6,21.5,19.6,0.2,0.2
Pacific Coast Athletic,San Diego Mesa,Kobe Ennis,28,PG,PG,,87.9,11.6,0.5,0.0,0.0
Pacific Coast Athletic,San Diego Mesa,Luciano Casini,28,WF,WF,,4.8,13.1,62.2,17.9,2.0
Pacific Coast Athletic,San Diego Mesa,Michael Baingana,20,S-PF,S-PF,,0.0,0.2,24.5,72.0,3.2
Pacific Coast Athletic,San Diego Mesa,Tayne McCann,24,s-PG,s-PG,,55.4,44.0,0.3,0.0,0.2
Pacific Coast Athletic,San Diego Mesa,Tyler Harris,15,PG,PG,,87.2,1.0,10.9,0.8,0.1
Pacific Coast Athletic,San Diego Miramar,Ah-Zion Applewhaite,28,WG,WG,,3.8,30.9,37.1,12.1,16.0
Pacific Coast Athletic,San Diego Miramar,Bol Chuol,28,S-PF,S-PF,,0.5,4.8,32.1,49.2,13.4
Pacific Coast Athletic,San Diego Miramar,Channing Shelton,26,S-PF,S-PF,,0.1,0.3,27.0,69.6,3.0
Pacific Coast Athletic,San Diego Miramar,David Angulo,27,WG,WG,,21.6,31.2,41.5,3.8,2.0
Pacific Coast Athletic,San Diego Miramar,David Vuillemin,23,s-PG,s-PG,,59.0,37.1,3.6,0.0,0.2
Pacific Coast Athletic,San Diego Miramar,Drew Pierce,27,s-PG,s-PG,,51.9,40.6,6.5,0.1,1.0
Pacific Coast Athletic,San Diego Miramar,Elijah O'Reilly,18,WF,WF,,0.8,1.1,74.0,23.6,0.4
Pacific Coast Athletic,San Diego Miramar,Jesse Snider,22,CG,CG,,39.4,42.7,13.9,0.4,3.7
Pacific Coast Athletic,San Diego Miramar,Kal-El Harris,23,S-PF,S-PF,,1.1,0.7,45.4,51.2,1.6
Pacific Coast Athletic,San Diego Miramar,Malik Homayed,26,WG,WG,,3.9,41.1,19.0,0.3,35.8
Pacific Coast Athletic,San Diego Miramar,Mark Madore,19,s-PG,s-PG,,65.7,16.8,16.2,0.8,0.5
Pacific Coast Athletic,San Diego Miramar,Raymond Hourani,21,WG,WG,,9.8,15.0,55.5,7.1,12.7
Pacific Coast Athletic,San Diego Miramar,Sebastian Wiles,27,CG,CG,,37.1,53.8,8.1,0.4,0.6
Pacific Coast Athletic,San Diego Miramar,Tate Van der Walt,20,s-PG,s-PG,,79.5,19.4,1.0,0.0,0.1
Pacific Coast Athletic,San Diego Miramar,Tecumseh Rosario,27,CG,CG,,49.2,44.7,6.1,0.0,0.1
Pacific Coast Athletic,Southwestern,Alfredo De La Mora,15,CG,CG,,38.7,30.3,25.1,0.8,5.1
Pacific Coast Athletic,Southwestern,Ayden Lockett,30,CG,CG,,39.9,59.7,0.4,0.0,0.1
Pacific Coast Athletic,Southwestern,Baron Noble,30,s-PG,s-PG,,55.9,43.8,0.3,0.0,0.0
Pacific Coast Athletic,Southwestern,Brandon Dimalanta,21,s-PG,s-PG,,73.2,24.1,2.4,0.0,0.3
Pacific Coast Athletic,Southwestern,Derek Edmond,29,CG,CG,,16.8,67.4,6.9,1.3,7.7
Pacific Coast Athletic,Southwestern,Derrius Carter-Hollinger,10,WF,WF,,0.7,3.4,79.1,12.9,3.8
Pacific Coast Athletic,Southwestern,Devin Dunn,28,WG,WG,,3.4,21.2,51.8,14.2,9.3
Pacific Coast Athletic,Southwestern,Emmanuel Barnett,30,s-PG,s-PG,,51.1,46.6,1.6,0.1,0.6
Pacific Coast Athletic,Southwestern,Jartavious Jackson,30,CG,CG,,8.7,86.7,0.8,0.7,3.1
Pacific Coast Athletic,Southwestern,Jayden Barnett,27,PG,PG,,94.0,4.4,1.6,0.0,0.0
Pacific Coast Athletic,Southwestern,Julian Soares,25,S-PF,S-PF,,2.4,10.8,35.3,41.7,9.8
Pacific Coast Athletic,Southwestern,Nicolas Ortega,29,S-PF,S-PF,,0.0,0.3,22.6,60.6,16.5
Pacific Coast Athletic,Southwestern,Payton Hille,24,WG,WG,,25.3,26.0,36.7,3.9,8.1
South Coast-North,East Los Angeles,Daniel Michelini-Jackson,28,CG,CG,,19.3,73.0,5.0,1.1,1.6
South Coast-North,East Los Angeles,Denton Latimore,28,CG,CG,,40.2,33.9,22.1,1.9,1.8
South Coast-North,East Los Angeles,Donjae Lindsey,28,CG,CG,,26.4,70.3,2.3,0.5,0.5
South Coast-North,East Los Angeles,Esteban Mann,27,WG,WG,,2.7,23.3,56.1,13.3,4.6
South Coast-North,East Los Angeles,Jayden Barnes,26,PG,PG,,90.9,8.0,1.1,0.0,0.0
South Coast-North,East Los Angeles,Kamren Williams,28,s-PG,s-PG,,79.5,20.2,0.4,0.0,0.0
South Coast-North,East Los Angeles,Landon Winston,25,WG,WG,,20.9,29.7,43.1,4.3,2.0
