rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
139,WSC South,Canyons,Thomas Pickens,23,24,575.0,25.0,59.5,2.58,2.55,7.94,1.96,2.6,-0.64,0.69,29.7,28.0,3.6,5.4,1.7,0.9,4.4,True
140,WSC South,Bakersfield,Markell Brooks,28,28,803.0,28.7,70.4,4.87,2.67,8.05,1.95,2.25,-0.29,0.95,25.7,23.8,1.9,12.7,1.8,3.1,5.0,True
141,South Coast-North,LA Trade Tech,Jordan Webster,23,23,674.0,29.3,71.7,2.74,1.98,10.6,1.95,2.68,-0.74,0.793,26.8,25.3,6.0,6.5,2.6,0.9,3.5,True
142,South Coast-North,LA Trade Tech,Will Smith III,22,23,662.0,30.1,70.4,4.69,2.19,10.6,1.95,3.94,-1.99,0.779,28.7,27.3,2.5,12.9,1.5,0.8,2.9,True
143,Orange Empire Athletic,Saddleback,Mark Reichner,27,28,630.0,23.3,55.2,2.8,2.81,9.59,1.94,2.3,-0.36,0.743,24.6,23.4,2.5,9.4,2.1,0.5,2.3,True
144,Pacific Coast Athletic,Palomar,Justin White,22,22,571.0,26.0,63.9,4.53,3.37,6.74,1.94,1.91,0.03,0.675,21.2,19.7,1.6,9.6,1.4,1.3,2.3,True
145,WSC North,Ventura,Baron Bellamy,23,24,738.0,32.1,75.3,2.72,3.94,3.57,1.89,2.41,-0.52,0.856,16.6,13.7,1.8,7.9,1.4,0.4,2.4,True
146,Orange Empire Athletic,Cypress,Amaan Zavahir,26,26,559.0,21.5,53.4,2.8,3.53,7.03,1.89,2.37,-0.48,0.659,21.6,19.6,1.8,8.7,1.3,0.4,2.2,True
147,Inland Empire Athletic,Chaffey,Collin Ingram,23,24,515.0,22.4,51.7,3.53,2.76,9.41,1.89,0.09,1.8,0.589,24.6,24.3,2.5,11.8,2.9,0.9,3.8,True
148,Orange Empire Athletic,Riverside,Jaedon Hose-Shea,26,26,370.0,14.2,35.6,2.4,3.24,7.05,1.75,-0.07,1.83,0.423,17.9,16.4,5.6,6.3,3.0,0.7,4.4,True
149,Pacific Coast Athletic,Southwestern,Tobias Okwii,22,23,291.0,13.2,31.2,4.12,3.79,8.58,1.75,2.15,-0.39,0.329,16.5,15.7,1.9,20.3,1.0,1.9,2.8,True
150,Inland Empire Athletic,San Bernardino Valley,Kaden Jones,21,21,342.0,16.3,40.8,2.67,3.87,4.62,1.74,-2.37,4.12,0.391,13.5,12.2,3.0,9.6,1.8,0.5,1.8,True
151,South Coast-South,LA Harbor,Max Choi,22,22,460.0,20.9,51.8,2.81,2.95,8.25,1.61,1.56,0.05,0.501,31.8,31.4,1.9,7.6,1.9,0.1,2.7,True
152,Orange Empire Athletic,Cypress,Zack Moritz,26,26,730.0,28.1,69.8,2.24,2.23,6.71,1.57,1.14,0.44,0.79,20.6,18.7,6.4,5.9,2.2,0.3,4.0,True
153,Orange Empire Athletic,Saddleback,Michael Bichel,28,28,579.0,20.7,50.8,2.77,2.62,9.21,1.56,1.06,0.49,0.617,20.7,19.7,5.2,7.1,2.3,0.3,2.7,True
154,Orange Empire Athletic,Riverside,Jabari Harris,26,26,543.0,20.9,52.2,2.52,2.86,6.83,1.53,-0.18,1.72,0.585,19.3,17.7,4.6,7.2,3.0,0.6,4.2,True
155,Orange Empire Athletic,Santa Ana,Cameron Swist,25,25,698.0,27.9,69.5,2.57,2.45,6.33,1.5,1.7,-0.2,0.742,24.9,23.2,4.0,6.1,1.4,0.1,3.4,True
156,South Coast-South,El Camino,Justin Cricri,23,25,500.0,21.7,49.0,5.0,2.67,7.75,1.48,0.49,0.99,0.52,29.6,27.7,2.4,14.4,0.5,3.9,5.0,True
157,Orange Empire Athletic,Irvine Valley,Ahmad Alhammouri,21,22,554.0,26.4,62.3,2.81,2.27,8.25,1.3,1.29,0.01,0.551,28.1,26.0,3.5,6.0,2.1,0.7,4.4,True
158,Pacific Coast Athletic,Southwestern,Christian Gamboa,23,23,637.0,27.7,68.4,2.48,2.05,8.03,1.21,2.33,-1.13,0.615,24.9,23.6,4.4,9.8,1.8,0.7,4.2,True
159,Orange Empire Athletic,Santiago Canyon,Paris Lassiter,26,30,597.0,23.0,49.8,3.14,3.29,5.85,1.2,1.62,-0.42,0.584,20.4,16.9,6.1,14.8,2.3,0.4,5.4,True
160,Orange Empire Athletic,Riverside,Christian Warren,20,26,406.0,20.3,39.0,2.26,3.47,6.49,1.19,0.44,0.75,0.395,12.8,11.7,4.2,11.8,1.0,0.1,1.6,True
161,South Coast-North,Pasadena City,Darrius Freeman,23,23,801.0,34.8,86.2,2.1,1.0,9.65,1.1,2.3,-1.2,0.75,22.2,21.8,8.7,6.6,2.2,0.1,4.4,True
162,South Coast-South,LA Harbor,Drew Alexander,20,22,472.0,23.6,53.1,2.81,3.2,7.7,1.07,-1.0,2.06,0.437,17.6,17.4,3.7,11.2,2.4,0.8,3.2,True
163,WSC South,Bakersfield,Gustavo Chavez,22,28,346.0,15.7,30.3,1.26,3.96,7.15,1.06,0.38,0.67,0.317,16.7,15.3,3.1,4.1,2.9,0.0,2.5,True
164,Orange Empire Athletic,Saddleback,Jaden Rahmaan,28,28,662.0,23.6,58.0,2.35,3.26,8.7,1.05,-1.35,2.39,0.604,10.3,9.6,4.8,9.9,3.8,0.7,2.3,True
165,WSC South,Bakersfield,Elijah Wade,27,28,585.0,21.7,51.3,1.61,3.12,7.09,1.0,-0.66,1.66,0.525,14.7,13.5,6.1,7.8,3.5,0.9,5.5,True
166,WSC North,Santa Barbara,Dominic Bonafede,25,25,475.0,19.0,47.3,3.34,3.42,8.21,0.97,0.4,0.57,0.428,15.6,14.5,3.2,11.8,1.7,1.8,2.6,True
167,WSC North,Santa Barbara,Dante Calhoun,25,25,366.0,14.6,36.5,2.81,3.2,8.09,0.85,0.45,0.39,0.316,25.5,23.7,4.8,5.6,3.1,1.1,5.4,True
168,South Coast-North,LA Trade Tech,Johnathan Gomez,23,23,532.0,23.1,56.6,2.34,3.02,9.46,0.8,2.01,-1.21,0.445,22.8,21.6,3.5,4.6,2.0,0.3,1.6,True
169,South Coast-North,Pasadena City,Gor-El Zollicofer,15,23,425.0,28.3,45.7,2.34,3.05,9.25,0.7,2.59,-1.89,0.347,21.3,20.9,2.7,5.7,0.3,0.3,1.4,True
170,South Coast-North,East Los Angeles,Darrell Morris,17,23,327.0,19.2,35.0,1.36,3.22,4.51,0.67,-1.43,2.11,0.262,18.0,15.3,11.5,8.3,4.7,0.8,7.1,True
171,Pacific Coast Athletic,Grossmont,Lorenzo Martinez,21,21,523.0,24.9,61.7,2.26,1.0,12.57,0.66,2.88,-2.22,0.421,27.1,26.0,9.2,9.3,3.5,0.1,7.0,True
172,WSC North,Allan Hancock,Trenten Lavender,22,22,655.0,29.8,74.3,2.42,2.23,4.18,0.63,0.77,-0.14,0.524,25.2,23.4,4.4,6.8,1.8,0.3,5.0,True
173,Inland Empire Athletic,Desert,Payton Joseph,19,19,562.0,29.6,73.5,3.14,2.45,12.65,0.59,-1.46,2.05,0.441,17.2,18.6,5.0,12.0,3.0,1.6,3.4,True
174,South Coast-North,LA Trade Tech,Franklyn Chambers,23,23,674.0,29.3,71.7,2.63,2.38,9.21,0.56,0.37,0.19,0.515,20.9,19.7,6.4,9.3,3.5,0.8,4.0,True
175,Inland Empire Athletic,Chaffey,Jonathan Markham,24,24,357.0,14.9,35.9,4.68,3.85,8.05,0.53,-1.09,1.62,0.265,11.6,11.4,2.2,20.5,3.3,2.0,2.0,True
176,South Coast-North,Rio Hondo,Ryan Osborne,26,26,789.0,30.3,74.9,4.25,2.13,10.75,0.52,4.3,-3.78,0.597,26.2,24.4,3.4,11.5,2.0,0.6,2.7,True
177,Orange Empire Athletic,Santiago Canyon,Ryan Weber,29,30,664.0,22.9,55.4,3.78,3.33,5.18,0.52,3.26,-2.73,0.512,25.3,21.4,2.3,13.0,0.7,0.8,4.4,True
178,Pacific Coast Athletic,Grossmont,Sam Mews,21,21,322.0,15.3,38.0,2.32,2.95,12.33,0.42,4.76,-4.34,0.236,31.6,30.2,2.8,4.5,2.2,0.0,1.7,True
179,Inland Empire Athletic,Chaffey,Christian Walton,23,24,529.0,23.0,53.2,2.72,3.21,7.93,0.41,0.44,-0.03,0.375,18.5,18.2,2.0,5.2,1.7,0.5,1.5,True
180,South Coast-North,Los Angeles City,Devean Mpoupe-Singui,24,24,606.0,25.2,63.3,4.93,1.91,13.45,0.4,1.18,-0.78,0.445,25.0,26.0,2.0,17.0,1.3,1.2,3.0,True
181,WSC North,Allan Hancock,Adam Silmon,20,22,393.0,19.6,44.6,3.06,4.01,3.92,0.37,-0.14,0.51,0.283,10.9,10.1,2.0,7.9,1.8,0.1,2.7,True
182,Pacific Coast Athletic,Southwestern,Tres Luzey,19,23,471.0,24.8,50.6,2.22,2.69,7.18,0.35,1.37,-1.02,0.334,23.5,22.3,4.9,7.3,2.0,0.3,4.3,True
183,Inland Empire Athletic,Chaffey,Kajuan Thomas,23,24,537.0,23.3,54.0,4.93,3.22,7.86,0.34,0.09,0.25,0.369,18.6,18.4,0.7,16.8,0.9,3.2,2.8,True
184,WSC South,Antelope Valley,Rahjon Chambers,24,24,659.0,27.5,68.4,2.27,3.97,4.69,0.29,-0.4,0.69,0.459,12.3,10.4,3.7,3.2,1.6,0.2,2.0,True
185,Orange Empire Athletic,Irvine Valley,Yanis Aldeguer,21,22,478.0,22.8,53.7,3.04,2.92,7.17,0.23,0.36,-0.13,0.321,25.3,23.2,4.1,9.4,2.1,0.6,3.6,True
186,South Coast-South,El Camino,Landon Starnes,25,25,517.0,20.7,50.7,1.89,2.53,6.49,0.22,-1.81,2.02,0.343,13.6,12.8,6.9,8.4,2.5,0.2,5.4,True
187,WSC South,Glendale,Omree Bentov,25,25,837.0,33.5,83.3,3.65,2.01,9.59,0.18,3.1,-2.92,0.554,27.1,26.4,2.5,10.9,1.1,0.7,2.9,True
188,WSC North,LA Pierce,Mandell Anthony,19,22,506.0,26.6,56.9,2.34,1.51,12.43,0.16,-1.36,1.52,0.33,24.9,26.6,6.1,7.0,4.6,0.4,4.7,True
189,South Coast-South,Compton,Ley McGovern,14,22,342.0,24.4,38.4,2.9,3.23,9.23,0.16,0.43,-0.28,0.222,33.4,32.2,2.6,9.4,3.6,0.9,3.6,True
190,WSC North,Allan Hancock,Mehki Grant,22,22,404.0,18.4,45.8,2.14,3.43,3.69,0.14,-3.39,3.53,0.263,14.3,13.2,5.2,7.8,4.0,0.4,5.4,True
191,Pacific Coast Athletic,Southwestern,Aaron Owens,23,23,421.0,18.3,45.2,3.91,3.37,6.88,0.05,0.91,-0.87,0.26,23.5,22.3,1.8,12.7,2.2,1.6,4.2,True
192,WSC South,Glendale,Hunter Smith,25,25,633.0,25.3,63.0,2.17,3.15,9.4,-0.01,1.69,-1.7,0.383,16.3,15.8,3.5,8.3,1.4,0.2,1.5,True
193,South Coast-South,El Camino,George Rand-Shambry,24,25,345.0,14.4,33.8,2.23,3.74,6.2,-0.08,-3.32,3.24,0.198,8.7,8.1,3.0,10.9,4.0,0.0,3.8,True
194,WSC South,West LA,Brian Torres,24,26,397.0,16.5,37.7,2.02,3.71,5.45,-0.09,-1.18,1.08,0.228,9.4,8.2,5.3,5.0,3.6,0.0,3.1,True
195,WSC South,West LA,Michael Baba,26,26,520.0,20.0,49.4,4.79,3.61,5.44,-0.11,1.43,-1.54,0.296,19.5,17.3,0.9,15.5,0.9,2.4,3.1,True
196,Orange Empire Athletic,Saddleback,Malachi Hiers,24,28,568.0,23.7,49.8,3.96,3.19,7.53,-0.12,-1.28,1.16,0.319,18.2,17.2,3.4,12.3,1.7,2.2,2.1,True
197,Orange Empire Athletic,Cypress,Moises Hernandez,24,26,412.0,17.2,39.4,4.16,4.05,4.93,-0.21,0.86,-1.08,0.223,18.6,17.0,0.3,10.2,1.4,0.4,2.3,True
198,South Coast-North,Pasadena City,Brandin Jackson,19,23,313.0,16.5,33.7,2.32,3.26,8.13,-0.42,-0.33,-0.09,0.149,30.5,29.8,4.0,4.2,3.5,0.3,4.2,True
199,WSC South,LA Valley,Andy Porcayo,21,25,618.0,29.4,61.3,2.51,1.86,11.22,-0.43,0.88,-1.31,0.293,22.6,22.1,5.3,8.1,2.5,0.3,3.1,True
200,WSC South,Canyons,Julius Washington,24,24,708.0,29.5,73.3,2.25,2.6,5.47,-0.51,-1.39,0.88,0.319,15.1,14.2,5.0,7.3,2.2,0.4,3.8,True
201,Inland Empire Athletic,Chaffey,Kameron Gardner,19,24,490.0,25.8,49.2,2.23,2.65,6.89,-0.62,-1.24,0.62,0.198,20.4,20.0,9.0,6.4,2.7,0.2,4.8,True
202,Pacific Coast Athletic,San Diego City,Santana Huff,26,26,586.0,22.5,55.5,2.79,3.66,1.38,-0.72,-1.1,0.39,0.226,14.6,12.5,2.7,4.7,1.5,0.3,3.9,True
203,South Coast-North,Rio Hondo,Matthew Rodriguez,26,26,804.0,30.9,76.3,4.18,2.42,9.47,-0.76,3.34,-4.1,0.3,22.4,20.8,3.9,11.3,1.6,0.8,2.7,True
204,Orange Empire Athletic,Saddleback,Christopher Williams,28,28,645.0,23.0,56.6,2.28,2.33,6.86,-0.79,-1.04,0.25,0.234,20.6,19.6,6.7,5.7,3.1,0.5,6.1,True
205,South Coast-North,LA Trade Tech,Kemaree Germany,23,23,651.0,28.3,69.2,2.52,3.0,7.82,-0.83,0.62,-1.45,0.227,16.9,16.0,3.9,6.3,1.7,0.7,2.3,True
206,Orange Empire Athletic,Riverside,Reggie Caldwell,24,26,344.0,14.3,33.1,2.42,3.23,4.44,-0.86,-1.56,0.7,0.12,14.0,12.8,7.9,6.2,1.1,0.6,4.0,True
207,Orange Empire Athletic,Saddleback,Jack Monarek,27,28,358.0,13.3,31.4,2.66,3.81,6.67,-0.98,-1.8,0.83,0.11,11.6,11.1,1.6,9.1,1.8,0.7,1.2,True
208,South Coast-South,Compton,Israel Nansha,17,22,401.0,23.6,45.0,4.72,3.39,7.97,-1.11,-0.67,-0.44,0.108,18.9,18.3,1.8,13.9,1.6,2.6,2.5,True
209,Inland Empire Athletic,Desert,De'miem King,18,19,598.0,33.2,78.2,4.4,2.33,10.93,-1.13,-0.14,-0.99,0.157,25.8,27.9,2.1,12.1,1.7,1.1,2.6,True
210,Inland Empire Athletic,Chaffey,Deisyn Payne,21,24,504.0,24.0,50.6,2.65,3.13,6.24,-1.28,-0.75,-0.52,0.107,20.9,20.6,2.7,4.4,1.5,0.6,3.1,True
211,South Coast-North,Pasadena City,Gavin Hollins-Law,23,23,429.0,18.7,46.2,3.03,3.29,7.22,-1.33,0.04,-1.37,0.087,22.0,21.5,2.8,11.1,2.0,0.4,3.5,True
212,Pacific Coast Athletic,Palomar,Alvyn Renfro-Hardy,21,22,361.0,17.2,40.4,2.11,4.17,3.45,-1.35,-2.79,1.44,0.07,9.2,8.2,4.2,4.6,2.9,0.0,3.2,True
213,Inland Empire Athletic,Chaffey,Logan Jereczek,22,24,372.0,16.9,37.4,2.36,3.68,6.12,-1.4,-1.27,-0.12,0.066,15.7,15.4,3.6,7.6,1.2,0.8,1.7,True
214,WSC North,Santa Barbara,Ramon Cota,24,25,392.0,16.3,39.1,2.26,3.54,5.77,-1.47,-1.42,-0.05,0.063,12.7,11.8,4.9,5.1,2.2,0.0,2.7,True
215,South Coast-South,Compton,Deuce Roberts,17,22,520.0,30.6,58.4,2.4,2.6,7.59,-1.48,-1.36,-0.12,0.081,17.5,16.9,5.2,7.7,3.1,0.2,4.8,True
216,WSC South,Santa Monica,Jerrell McCready,23,25,749.0,32.6,74.5,2.73,1.01,9.64,-1.6,0.54,-2.13,0.092,28.2,27.7,7.8,7.0,1.7,0.5,4.6,True
217,Inland Empire Athletic,Chaffey,Brian Smith,22,24,379.0,17.2,38.1,2.97,3.27,5.91,-1.61,-2.22,0.61,0.043,20.8,20.5,4.5,7.7,2.4,0.3,5.0,True
218,South Coast-South,LA Harbor,Brandon Releford,19,22,412.0,21.7,46.4,2.14,2.87,5.02,-1.62,-2.56,0.94,0.047,18.6,18.3,6.6,5.7,1.2,0.0,4.1,True
219,South Coast-South,Compton,Nathan Ibarra,22,22,652.0,29.6,73.2,2.71,1.74,7.26,-1.81,0.33,-2.14,0.037,22.5,21.8,5.4,6.1,1.5,0.3,4.1,True
220,WSC North,Moorpark,Tidiane Sy,23,25,360.0,15.7,35.8,2.69,3.52,3.0,-1.82,-2.61,0.79,0.019,18.6,17.4,3.8,7.1,1.0,0.4,4.2,True
221,South Coast-South,LA Harbor,Cesar Haros,18,22,378.0,21.0,42.5,1.89,3.19,4.7,-1.94,-4.44,2.51,0.007,9.3,9.1,8.7,4.3,2.9,0.1,5.1,True
222,WSC South,Antelope Valley,Izzy Harrington,23,24,324.0,14.1,33.6,3.48,4.6,2.23,-2.16,-2.56,0.4,-0.016,17.1,14.1,2.8,8.4,1.8,0.8,3.5,True
223,WSC South,West LA,Titus Morris,26,26,517.0,19.9,49.1,2.18,3.37,3.33,-2.22,-0.45,-1.77,-0.034,16.3,14.3,4.5,4.3,1.8,0.3,4.7,True
224,Inland Empire Athletic,Desert,Lee'Tron Turner,19,19,489.0,25.7,64.0,2.58,2.38,9.8,-2.26,-2.68,0.42,-0.039,28.7,31.2,4.6,8.7,3.2,0.6,5.7,True
225,South Coast-South,LA Harbor,Davide Saccavino,22,22,453.0,20.6,51.0,4.82,3.59,4.35,-2.28,-2.99,0.7,-0.039,12.8,12.6,1.1,15.8,1.3,1.4,4.2,True
226,Pacific Coast Athletic,Southwestern,Emmanuel Barnett,23,23,436.0,19.0,46.8,1.75,3.55,4.41,-2.42,0.18,-2.6,-0.055,19.8,18.6,3.4,6.0,1.5,0.2,3.1,True
227,WSC North,Oxnard,Ruben Jimenez,20,20,618.0,30.9,77.3,2.4,2.48,8.32,-2.43,-1.7,-0.73,-0.081,19.2,18.0,5.9,6.9,3.6,0.2,4.2,True
228,Inland Empire Athletic,Desert,Chris Cooper-Patton,16,19,350.0,21.9,45.8,2.13,3.38,9.63,-2.44,-3.18,0.75,-0.046,21.5,23.5,5.3,7.0,2.4,0.5,2.7,True
229,Pacific Coast Athletic,Southwestern,Keoni Henson,23,23,526.0,22.9,56.5,3.13,3.51,4.36,-2.47,-1.06,-1.41,-0.075,11.7,11.1,2.5,9.8,1.3,0.6,3.4,True
230,Orange Empire Athletic,Irvine Valley,Santos Cordero,22,22,539.0,24.5,60.6,2.35,2.87,4.46,-2.48,-3.42,0.94,-0.078,14.9,13.8,4.6,5.4,2.4,0.2,4.2,True
231,WSC South,Bakersfield,Tyron Tyler,26,28,362.0,13.9,31.7,1.6,4.13,3.61,-2.48,-1.64,-0.85,-0.052,13.9,12.5,3.4,8.7,1.8,0.1,3.2,True
232,WSC South,Canyons,Donovan Cornelius,24,24,583.0,24.3,60.4,2.49,3.31,3.5,-2.49,-2.61,0.12,-0.086,15.6,14.6,3.8,5.9,2.1,0.3,3.5,True
233,Orange Empire Athletic,Irvine Valley,Nate Tuttle,19,22,458.0,24.1,51.5,2.78,3.47,4.34,-2.6,-2.42,-0.18,-0.083,15.0,13.6,3.9,8.8,1.1,0.4,2.8,True
234,Orange Empire Athletic,Irvine Valley,Sam Meza-Tallada,22,22,482.0,21.9,54.2,2.71,3.2,4.2,-2.75,-3.54,0.79,-0.109,15.3,14.1,4.1,8.4,2.2,0.1,3.6,True
235,Pacific Coast Athletic,Grossmont,Zeid Salem,21,21,361.0,17.2,42.6,3.69,3.17,9.13,-2.78,0.3,-3.08,-0.085,22.2,21.2,2.9,11.4,2.2,1.8,3.5,True
236,South Coast-North,Pasadena City,Cooper Creamer,22,23,547.0,24.9,58.9,4.77,3.55,5.62,-2.93,-1.59,-1.34,-0.153,14.3,13.9,2.3,14.1,2.0,1.7,2.8,True
237,Orange Empire Athletic,Cypress,Hayden Roberts,22,26,542.0,24.6,51.8,1.94,4.02,2.18,-2.96,-3.62,0.66,-0.158,9.1,7.9,3.9,7.0,1.7,0.8,3.1,True
238,Inland Empire Athletic,Desert,Stephen Shuffleton,16,19,242.0,15.1,31.7,3.87,3.92,9.08,-2.98,-3.82,0.84,-0.072,14.7,15.9,4.7,12.3,2.1,0.6,2.5,True
239,WSC South,West LA,Micah Williams,26,26,496.0,19.1,47.1,3.24,3.93,2.54,-3.0,-0.68,-2.32,-0.15,11.9,10.4,1.8,7.5,0.9,0.7,3.1,True
240,Pacific Coast Athletic,Grossmont,Gavin Berg,20,21,275.0,13.8,32.5,2.28,3.31,8.74,-3.17,2.35,-5.52,-0.097,19.0,18.2,3.3,6.2,0.4,0.2,3.1,True
241,WSC North,Oxnard,Jeremy Goodcase,20,20,684.0,34.2,85.6,2.45,2.69,7.55,-3.2,-0.64,-2.56,-0.25,20.6,19.4,3.3,5.7,2.0,0.7,3.1,True
242,Orange Empire Athletic,Saddleback,David Moon,28,28,427.0,15.2,37.4,2.18,3.22,4.38,-3.27,-3.53,0.26,-0.162,11.3,10.5,8.9,5.8,2.1,0.0,3.8,True
243,Inland Empire Athletic,Desert,Jayse Creavalle,19,19,641.0,33.7,83.8,2.1,2.32,8.77,-3.29,-4.97,1.68,-0.251,14.9,16.4,7.1,5.9,3.7,1.0,4.0,True
244,South Coast-North,LA Trade Tech,Avery Wortham,19,23,322.0,16.9,34.2,1.89,4.02,5.25,-3.4,-3.93,0.53,-0.134,4.9,4.5,5.9,5.0,3.3,0.5,4.1,True
245,WSC North,Santa Barbara,Brycen Matthews,24,25,584.0,24.3,58.2,2.18,2.66,3.66,-3.58,-2.77,-0.81,-0.28,19.1,17.5,7.9,4.5,2.8,0.0,5.8,True
246,WSC North,Oxnard,Tristan Carter,17,20,256.0,15.1,32.0,2.87,3.52,6.95,-3.8,-2.54,-1.26,-0.141,25.9,24.6,5.2,5.0,2.2,0.2,6.6,True
247,South Coast-North,Rio Hondo,Sebastian Esparza,26,26,465.0,17.9,44.1,1.99,3.76,6.39,-3.84,0.33,-4.18,-0.258,17.4,16.0,3.2,5.3,1.3,0.0,1.9,True
248,South Coast-North,Pasadena City,Churchill Ikenador,19,23,300.0,15.8,32.3,3.2,3.53,4.68,-3.87,-1.78,-2.09,-0.169,23.3,22.8,2.3,9.0,1.3,0.4,5.2,True
249,WSC South,Santa Monica,Sage Church,25,25,755.0,30.2,75.1,2.36,2.86,7.34,-3.9,-0.58,-3.32,-0.435,17.6,17.4,1.6,4.4,0.9,0.1,1.7,True
250,WSC South,Bakersfield,Damari Davis,28,28,449.0,16.0,39.3,1.9,3.8,1.99,-4.11,-3.39,-0.71,-0.283,21.5,19.7,2.4,8.2,2.4,0.2,5.6,True
251,WSC South,Glendale,Isaac Vergara,24,25,315.0,13.1,31.4,2.5,4.06,5.28,-4.12,-3.97,-0.15,-0.203,9.5,9.2,4.2,4.8,2.9,0.3,3.8,True
252,Pacific Coast Athletic,Grossmont,Anthony Reavis,21,21,435.0,20.7,51.4,4.87,2.89,7.61,-4.3,-0.65,-3.65,-0.302,24.5,23.3,2.1,12.5,2.7,2.5,5.1,True
253,WSC South,LA Valley,Chris Kirk,25,25,426.0,17.0,42.2,2.35,2.88,7.29,-4.36,-2.23,-2.13,-0.303,19.8,19.4,4.8,6.8,2.2,0.4,5.8,True
254,South Coast-South,Compton,Elijah Evans,22,22,612.0,27.8,68.7,2.98,2.22,4.5,-4.57,-2.64,-1.94,-0.474,22.3,21.5,5.4,8.4,1.7,0.8,6.2,True
255,WSC South,LA Valley,Derek Peterson,19,25,498.0,26.2,49.4,2.76,2.52,7.05,-4.59,-0.76,-3.83,-0.39,28.8,28.2,3.4,6.8,1.3,0.2,5.3,True
256,Orange Empire Athletic,Orange Coast,Chris Obiajulu,22,24,676.0,30.7,70.4,3.39,1.57,11.8,-4.68,-0.36,-4.32,-0.552,26.0,27.4,2.8,9.1,2.6,0.7,2.7,True
257,WSC North,LA Pierce,DJ Maron-Gaines,22,22,512.0,23.3,57.6,2.96,2.71,7.32,-4.95,-4.24,-0.71,-0.456,19.4,20.8,2.7,7.8,3.1,0.8,4.0,True
258,WSC South,LA Valley,Gionn Swann,22,25,363.0,16.5,36.0,2.14,3.42,6.67,-4.98,-2.74,-2.24,-0.327,16.5,16.1,3.3,5.9,1.7,0.1,3.5,True
259,Pacific Coast Athletic,Grossmont,Tre' Stonebraker,20,21,414.0,20.7,48.9,2.81,3.08,6.78,-5.13,0.09,-5.23,-0.392,22.9,21.8,2.7,6.8,1.7,0.0,2.9,True
260,WSC North,LA Pierce,King Miller,13,22,354.0,27.2,39.8,2.9,3.31,7.07,-5.19,-4.06,-1.13,-0.341,15.9,17.0,2.4,9.6,1.7,0.4,2.7,True
261,WSC South,Santa Monica,Ka'mari Johnson,25,25,689.0,27.6,68.6,4.09,3.25,5.93,-5.32,-3.22,-2.09,-0.693,15.1,14.8,2.3,13.5,1.8,0.9,3.1,True
262,WSC South,Santa Monica,Jaxon Rous-Smith,20,25,402.0,20.1,40.0,2.44,3.88,5.88,-5.36,-2.34,-3.02,-0.41,16.7,16.4,2.0,5.7,0.9,0.3,1.1,True
263,WSC South,Glendale,Myles Wainwright,25,25,592.0,23.7,58.9,2.44,3.52,3.98,-5.42,-4.33,-1.1,-0.615,13.4,13.0,5.2,8.6,2.5,0.6,4.4,True
264,WSC South,Glendale,Armen Darakchyan,25,25,478.0,19.1,47.6,4.26,3.82,3.98,-5.42,-2.68,-2.74,-0.496,15.0,14.6,3.3,12.9,0.7,0.5,4.0,True
265,South Coast-North,Pasadena City,Korey Perkins,21,23,361.0,17.2,38.9,2.65,3.89,3.13,-5.42,-4.64,-0.78,-0.373,10.2,9.9,3.0,6.6,1.4,1.1,2.1,True
266,South Coast-North,Rio Hondo,Bode Karunwi,18,26,326.0,18.1,30.9,2.33,3.7,4.81,-5.43,-3.75,-1.68,-0.336,24.0,22.2,4.4,4.9,4.7,0.5,8.9,True
267,WSC South,Bakersfield,James Miller,28,28,734.0,26.2,64.3,1.42,2.91,0.64,-5.45,-2.62,-2.84,-0.759,17.8,16.0,7.0,5.0,1.5,0.1,6.1,True
268,Pacific Coast Athletic,Grossmont,Micah Whitley,20,21,474.0,23.7,56.0,2.13,2.85,6.44,-5.47,-1.88,-3.59,-0.497,14.5,13.7,5.7,5.5,2.1,0.4,2.8,True
269,WSC South,Santa Monica,Khafre Garrett-Mills,14,25,342.0,24.4,34.0,3.12,3.47,5.64,-5.6,-2.65,-2.95,-0.374,29.3,28.9,3.0,9.4,1.6,0.3,5.5,True
270,WSC South,LA Valley,Will Young,25,25,638.0,25.5,63.3,2.68,1.88,5.97,-5.67,-2.89,-2.78,-0.709,23.5,23.0,6.2,6.1,2.1,0.5,5.9,True
271,WSC North,LA Pierce,Nicolai Stanic,20,22,348.0,17.4,39.1,2.39,3.4,6.6,-5.67,-5.01,-0.66,-0.385,12.3,13.1,2.6,7.7,2.0,0.6,2.6,True
272,WSC South,LA Valley,Deng Lual,22,25,554.0,25.2,54.9,4.91,3.34,5.81,-5.83,-2.49,-3.35,-0.642,16.3,15.9,1.0,19.2,0.3,2.1,3.9,True
273,South Coast-North,Rio Hondo,Corlin Bryant,26,26,503.0,19.3,47.7,3.01,3.61,4.33,-5.91,-1.94,-3.96,-0.591,18.2,16.7,4.1,7.7,1.1,1.1,4.4,True
274,South Coast-South,Compton,Jesse Graves III,18,22,362.0,20.1,40.6,2.38,3.89,2.22,-6.86,-6.27,-0.59,-0.53,7.2,6.8,4.3,8.6,1.9,0.9,3.0,True
