conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Central Valley,Fresno,Sage Borbon,28,s-PG,s-PG,,69.2,30.6,0.1,0.0,0.0
Central Valley,Fresno,Thomas Delgado,20,s-PG,s-PG,,50.1,37.3,8.5,0.5,3.6
Central Valley,Merced,Deyon Bell,18,S-PF,S-PF,,0.0,0.2,15.1,78.0,6.7
Central Valley,Merced,Isaiah Parker,19,CG,CG,,30.6,45.2,20.9,1.2,2.1
Central Valley,Merced,Katsuya Sasaki,19,CG,CG,,38.1,56.1,4.7,0.8,0.3
Central Valley,Merced,Kourtland Armstrong,9,CG,CG,,42.6,46.0,10.6,0.4,0.3
Central Valley,Merced,Mateo Tangaan,19,CG,CG,,37.2,48.3,12.7,0.3,1.5
Central Valley,Merced,Mike Teal,18,CG,CG,,34.9,58.6,5.4,1.0,0.1
Central Valley,Merced,Nico Thomas,19,WF,WF,,2.3,13.3,51.1,32.0,1.4
Central Valley,Merced,Robert Smid,18,CG,CG,,11.5,77.9,5.8,0.8,4.0
Central Valley,Merced,Shingo Takeuchi,17,s-PG,s-PG,,68.5,16.1,14.4,0.6,0.5
Central Valley,Merced,Tyreon Payne,19,CG,CG,,9.4,89.8,0.6,0.1,0.0
Central Valley,Porterville,Assad Madassalia,29,C,C,,0.0,0.0,0.0,4.3,95.7
Central Valley,Porterville,Cameron Walker,29,s-PG,s-PG,,67.6,32.0,0.4,0.0,0.1
Central Valley,Porterville,Demir Conliffe,27,s-PG,s-PG,,66.8,27.5,4.0,0.2,1.5
Central Valley,Porterville,Elijah Seales,13,WF,WF,,1.1,2.0,56.7,37.2,3.2
Central Valley,Porterville,Elijah Sterling,24,WG,WG,,25.8,17.5,39.1,8.8,8.8
Central Valley,Porterville,Jaden Pena,28,WF,WF,,0.5,1.7,38.6,37.7,21.5
Central Valley,Porterville,Jake Abrams,19,CG,CG,,40.5,44.2,10.8,0.8,3.7
Central Valley,Porterville,Jalen Foy,26,WF,WF,,8.9,22.1,36.2,17.1,15.8
Central Valley,Porterville,Julio Phipps,29,C,C,,0.0,0.0,0.0,0.7,99.3
Central Valley,Porterville,Justin Sabater,29,WG,WG,,30.2,36.5,24.3,3.3,5.7
Central Valley,Porterville,Kiya McQueen,29,CG,CG,,47.4,45.5,4.5,1.5,1.2
Central Valley,Porterville,Maurice Peyton Jr.,29,PG,PG,,85.1,13.0,1.7,0.0,0.2
Central Valley,Porterville,Mylo Santos,29,WG,WG,,23.0,36.0,23.7,8.2,9.1
Central Valley,Porterville,Quincy White,29,WF,WF,,1.7,5.1,44.2,35.9,13.1
Central Valley,Reedley,Auggie Villareal,22,s-PG,s-PG,,62.1,26.7,9.2,0.3,1.7
Central Valley,Reedley,Josiah James,26,CG,CG,,26.6,64.7,8.1,0.4,0.2
Central Valley,Reedley,Juelz Fox,28,WG,WG,,7.4,63.7,14.2,2.1,12.7
Central Valley,Reedley,Justin Parks,15,PF/C,PF/C,,0.0,0.1,4.9,64.7,30.3
Central Valley,Reedley,Kecian Primes,19,CG,CG,,42.5,13.6,34.8,6.2,2.9
Central Valley,Reedley,Khalil Shivers,20,CG,CG,,19.4,70.2,3.2,6.3,0.9
Central Valley,Reedley,Lachlan Maddern,25,s-PG,s-PG,,67.3,24.1,7.7,0.2,0.7
Central Valley,Reedley,Luke Karle,28,CG,CG,,45.8,49.8,3.6,0.2,0.5
Central Valley,Reedley,Malachi Hogg-Madden,26,WG,WG,,8.0,26.3,56.2,4.6,4.9
Central Valley,Reedley,Malik Cota,15,WF,WF,,1.3,4.0,69.7,24.5,0.4
Central Valley,Reedley,Mikale Hoggatt,28,CG,CG,,39.6,51.9,4.8,0.5,3.2
Central Valley,Reedley,Obadiah Curtis,26,PF/C,PF/C,,0.3,5.6,7.7,72.2,14.2
Central Valley,Sequoias,Alex Argandar,30,PG,PG,,96.8,3.2,0.0,0.0,0.0
Central Valley,Sequoias,Cameron Clark,30,PF/C,PF/C,,0.0,0.0,2.3,46.0,51.7
Central Valley,Sequoias,George Carter,24,WF,WF,,7.7,10.6,54.9,22.0,4.7
Central Valley,Sequoias,Javohn Garcia,29,CG,CG,,8.8,89.9,0.1,0.0,1.2
Central Valley,Sequoias,Jose Cuello,27,s-PG,s-PG,,52.2,43.0,4.6,0.1,0.1
Central Valley,Sequoias,Lucas Wilrich,13,S-PF,S-PF,,0.0,0.2,15.5,73.8,10.5
Central Valley,Sequoias,Omari Nesbit,30,WG,WG,,21.8,39.9,23.9,4.2,10.2
Central Valley,Sequoias,Samuel Bazunga,25,S-PF,S-PF,,0.0,0.3,49.0,49.4,1.2
Central Valley,Sequoias,Takari Fields,19,S-PF,S-PF,,0.3,0.4,49.2,49.2,0.9
Central Valley,Sequoias,Terri Miller,27,PF/C,PF/C,,0.6,12.8,1.7,3.2,81.7
Central Valley,Sequoias,Tre'von Martin,29,CG,CG,,36.7,46.2,14.8,0.4,2.0
Central Valley,Sequoias,Tyjean Burrell,29,CG,CG,,38.7,59.3,1.8,0.0,0.1
Central Valley,Sequoias,Tyree Gill,29,WG,WG,,21.7,43.7,24.0,5.4,5.3
Central Valley,West Hills Coalinga,Billy Branham,27,s-PG,s-PG,,64.7,10.5,23.8,0.8,0.2
Central Valley,West Hills Coalinga,Christian Kirk,19,s-PG,s-PG,,72.3,26.8,0.8,0.0,0.1
Central Valley,West Hills Coalinga,Daemar Potts,21,WG,WG,,9.1,41.6,46.3,1.9,1.2
Central Valley,West Hills Coalinga,Dante Ciritella,19,s-PG,s-PG,,69.0,28.2,2.3,0.0,0.4
Central Valley,West Hills Coalinga,Elisee Ehuie,27,PF/C,PF/C,,0.2,6.6,10.5,7.0,75.7
Central Valley,West Hills Coalinga,Khyree Reese,27,PF/C,PF/C,,0.9,10.7,12.2,16.2,60.1
Central Valley,West Hills Coalinga,Luis Perez,25,WG,WG,,5.8,20.9,60.5,6.7,6.1
Central Valley,West Hills Coalinga,Noah Richmond,21,s-PG,s-PG,,82.2,16.0,1.8,0.0,0.0
Central Valley,West Hills Coalinga,Supreme Niles,18,s-PG,s-PG,,54.1,43.0,2.7,0.1,0.2
Central Valley,West Hills Coalinga,Terrell Travis,7,WF,WF,,0.6,0.4,84.8,14.2,0.1
Central Valley,West Hills Coalinga,Tydrick Harrell,27,CG,CG,,44.3,50.1,5.4,0.1,0.1
Central Valley,West Hills Lemoore,Aaron Scruggs,6,S-PF,S-PF,,3.2,12.0,24.6,59.2,1.0
Central Valley,West Hills Lemoore,DJ Torrence,23,CG,CG,,31.8,49.4,15.9,0.9,2.0
Central Valley,West Hills Lemoore,DaMari Tate,23,s-PG,s-PG,,54.6,44.6,0.8,0.0,0.0
Central Valley,West Hills Lemoore,Daniel Bennett,17,WF,WF,,0.6,0.8,64.9,32.3,1.4
Central Valley,West Hills Lemoore,Demitri Escalante,6,WF,WF,,9.0,12.8,46.4,25.7,6.1
Central Valley,West Hills Lemoore,Hamilton Wallace,26,WF,WF,,0.1,0.9,63.2,25.4,10.3
Central Valley,West Hills Lemoore,Isaiah Jones,28,WG,WG,,18.5,52.0,20.1,1.8,7.6
Central Valley,West Hills Lemoore,Jaylan Walton,26,CG,CG,,49.0,50.9,0.1,0.0,0.0
Central Valley,West Hills Lemoore,Jose Martinez,28,C,C,,0.0,1.6,11.1,1.2,86.0
Central Valley,West Hills Lemoore,Keasean Bazile,28,CG,CG,,19.9,80.0,0.1,0.0,0.0
Central Valley,West Hills Lemoore,Kvon Ragin,25,WF,WF,,2.3,7.6,72.8,15.1,2.2
Central Valley,West Hills Lemoore,Ryan Chavez,28,CG,CG,,40.3,53.9,5.0,0.1,0.8
Coast-North,Canada,Asa Mobley,26,WG,WG,,22.0,33.7,13.7,10.8,19.7
Coast-North,Canada,Dahareeha Allen,25,WG,WG,,18.2,51.0,8.0,6.7,16.1
Coast-North,Canada,Daniel Benjamin,7,s-PG,s-PG,,59.4,37.8,1.4,0.4,0.8
Coast-North,Canada,Daylen Fleming,21,PF/C,PF/C,,1.7,11.0,8.4,15.0,64.0
Coast-North,Canada,Jadon Clay,7,PF/C,PF/C,,0.1,0.3,4.7,82.6,12.3
Coast-North,Canada,Lawvan Johns,26,CG,CG,,43.4,21.4,24.9,7.6,2.8
Coast-North,Canada,Miles Jones,26,CG,CG,,28.6,57.7,6.4,1.3,6.0
Coast-North,Canada,Ray Goda,27,WG,WG,,22.6,39.7,24.0,2.0,11.8
Coast-North,Canada,Seth Godtfredsen,27,s-PG,s-PG,,56.4,41.6,1.3,0.2,0.5
Coast-North,Canada,Wesley Burns,28,PF/C,PF/C,,0.3,1.9,6.7,35.9,55.3
Coast-North,Canada,Zion Deloatch,19,WF,WF,,6.7,11.6,47.3,15.7,18.8
Coast-North,Chabot,David Hector,30,WG,WG,,5.6,43.9,13.9,10.5,26.0
Coast-North,Chabot,David Ogunleye,30,PF/C,PF/C,,0.0,0.0,2.4,73.9,23.7
Coast-North,Chabot,"Demetrius ""DJ"" Howard",7,PF/C,PF/C,,4.5,10.6,5.2,2.1,77.6
Coast-North,Chabot,Demetrius Howard,21,S-PF,S-PF,,0.2,0.3,38.7,58.0,2.9
Coast-North,Chabot,Diggy Winbush,30,s-PG,s-PG,,62.7,37.2,0.0,0.0,0.0
Coast-North,Chabot,Jaiden Rivera,30,CG,CG,,18.5,69.6,7.3,1.6,3.0
Coast-North,Chabot,Lorenzo Abellar,13,PG,PG,,97.9,2.0,0.0,0.0,0.0
Coast-North,Chabot,Makaio Mims,26,s-PG,s-PG,,53.6,43.5,1.2,0.1,1.7
Coast-North,Chabot,Mateo Hamilton,25,WG,WG,,7.7,15.3,63.7,9.2,4.1
Coast-North,Chabot,Micah Allen,22,WG,WG,,10.3,21.0,51.6,9.6,7.5
Coast-North,Chabot,Nick Tumlin,22,s-PG,s-PG,,67.7,30.5,1.4,0.0,0.4
Coast-North,Chabot,Pawilos Habtom,25,CG,CG,,47.8,28.5,19.3,0.8,3.7
Coast-North,Chabot,Terrence Craft,15,S-PF,S-PF,,0.1,0.3,28.4,64.5,6.8
Coast-North,Chabot,Thomas Girma,13,CG,CG,,42.4,39.7,12.2,0.7,4.9
Coast-North,Chabot,Zach Broadous,30,CG,CG,,32.4,65.1,2.2,0.1,0.2
Coast-North,Chabot,Zaydin Walker,29,s-PG,s-PG,,66.8,30.3,2.5,0.1,0.3
Coast-North,De Anza,Alex Ma,26,s-PG,s-PG,,62.1,35.3,2.5,0.0,0.1
Coast-North,De Anza,Amari Maze,15,CG,CG,,43.9,43.2,10.6,0.3,2.0
Coast-North,De Anza,DeBoyce Ware,26,CG,CG,,24.2,65.6,2.0,0.8,7.4
Coast-North,De Anza,Gus Giba,26,WF,WF,,0.5,5.0,55.0,25.3,14.3
Coast-North,De Anza,Isaiah Frazier,23,WG,WG,,7.8,55.4,23.2,5.4,8.3
Coast-North,De Anza,Luciano Caro,15,s-PG,s-PG,,54.4,43.1,2.1,0.1,0.2
Coast-North,De Anza,Marc DiFrancesco,22,CG,CG,,28.8,43.0,17.7,1.8,8.8
Coast-North,De Anza,Matt Burger,22,WF,WF,,1.1,14.3,63.8,6.0,14.8
Coast-North,De Anza,Owen Gallegos,19,CG,CG,,46.6,39.3,10.9,0.4,2.7
Coast-North,De Anza,Richard McNutt Jr.,12,WG,WG,,12.2,4.6,72.4,8.0,2.8
Coast-North,De Anza,Tim Oldham,26,CG,CG,,32.8,63.3,3.4,0.1,0.4
Coast-North,De Anza,Tobey Flores,25,s-PG,s-PG,,69.6,27.6,2.4,0.1,0.3
Coast-North,Foothill,Alijah Washington,25,CG,CG,,35.6,62.7,1.6,0.0,0.1
Coast-North,Foothill,Brendan Passanisi,9,WF,WF,,2.7,17.0,51.1,14.2,15.0
Coast-North,Foothill,Daniel Combs,19,WF,WF,,6.2,1.7,75.0,16.7,0.4
Coast-North,Foothill,Durrell Laury,25,WG,WG,,3.6,54.7,0.4,0.0,41.3
Coast-North,Foothill,Ethan Jew,27,WG,WG,,18.5,15.6,61.2,2.4,2.2
Coast-North,Foothill,Jalen Williams,25,CG,CG,,36.0,45.6,3.7,0.4,14.3
Coast-North,Foothill,Jamal Frenchwood,28,s-PG,s-PG,,68.2,31.6,0.2,0.0,0.0
Coast-North,Foothill,Jaylin Leslie,28,CG,CG,,26.6,65.3,6.5,0.3,1.3
Coast-North,Foothill,Malcolm McCray,28,S-PF,S-PF,,1.3,9.7,27.4,34.1,27.6
Coast-North,Foothill,Mykiah Wyche,24,s-PG,s-PG,,72.0,27.3,0.7,0.0,0.0
Coast-North,Foothill,Timmy Yee,21,PG,PG,,93.8,5.9,0.3,0.0,0.0
Coast-North,Las Positas,Brandon Fisher,30,PF/C,PF/C,,0.1,2.2,14.0,37.1,46.6
Coast-North,Las Positas,CJ Ward,21,WG,WG,,10.6,18.3,49.6,15.0,6.5
Coast-North,Las Positas,Evan Johnson,29,CG,CG,,29.5,56.9,12.6,0.2,0.8
Coast-North,Las Positas,Henry Palmer,31,s-PG,s-PG,,57.5,38.3,3.9,0.0,0.2
Coast-North,Las Positas,Isaiah Victor,31,CG,CG,,23.6,65.1,9.5,0.3,1.4
Coast-North,Las Positas,Jaden Phillips,20,CG,CG,,21.5,71.3,5.7,0.3,1.1
Coast-North,Las Positas,Jajuan Mitchell-Cox,26,WF,WF,,1.9,5.0,76.5,15.3,1.2
Coast-North,Las Positas,Jalen Patterson,31,s-PG,s-PG,,62.7,36.4,0.8,0.0,0.0
Coast-North,Las Positas,Jordahn Johnson,28,PF/C,PF/C,,0.0,0.0,0.1,86.7,13.2
Coast-North,Las Positas,Joseph Mangonon,23,s-PG,s-PG,,84.3,13.8,1.6,0.0,0.2
Coast-North,Las Positas,Nay'Veon Reed,23,WG,WG,,9.7,25.0,42.1,4.3,18.9
Coast-North,Ohlone,Jayelen Jones,29,PG,PG,,93.9,6.1,0.0,0.0,0.0
Coast-North,Ohlone,John Patague,23,CG,CG,,45.4,46.5,6.4,0.4,1.3
Coast-North,Ohlone,Jonathan Powell,26,s-PG,s-PG,,51.6,41.2,6.8,0.1,0.3
Coast-North,Ohlone,Josh Niusulu,16,CG,CG,,17.8,80.9,1.1,0.0,0.2
Coast-North,Ohlone,Jude Jennings,29,CG,CG,,30.1,63.6,2.4,2.3,1.6
Coast-North,Ohlone,Khalid Elmi,26,CG,CG,,45.2,42.6,10.4,0.4,1.4
Coast-North,Ohlone,Matthew Villanueva,29,CG,CG,,15.6,82.2,1.9,0.2,0.1
Coast-North,Ohlone,Michael Fastion,28,PF/C,PF/C,,0.0,0.0,0.2,25.7,74.0
Coast-North,Ohlone,Nebiyu Teklemariam,29,WG,WG,,6.0,38.5,15.6,6.3,33.5
Coast-North,Ohlone,Ryan Unkelbach,28,CG,CG,,34.9,41.1,19.8,0.8,3.4
Coast-North,San Francisco,CJ Hardy,32,s-PG,s-PG,,51.3,47.0,0.8,0.1,0.7
Coast-North,San Francisco,Corey Yerger,29,s-PG,s-PG,,58.5,33.8,4.8,0.7,2.1
Coast-North,San Francisco,Dante Sawyer,33,CG,CG,,27.7,48.4,13.4,6.0,4.4
Coast-North,San Francisco,EJ Neal,33,s-PG,s-PG,,55.5,36.5,1.4,0.1,6.5
Coast-North,San Francisco,Jamir Thomas,30,CG,CG,,48.3,47.9,2.5,0.2,1.2
Coast-North,San Francisco,Kadeem Nelson,33,s-PG,s-PG,,83.1,16.3,0.5,0.0,0.1
Coast-North,San Francisco,Lawrence Long,26,WF,WF,,11.3,13.9,39.0,13.8,22.0
Coast-North,San Francisco,Matt Williams III,28,CG,CG,,41.0,57.8,0.3,0.2,0.6
Coast-North,San Francisco,Mezziah Oakman,33,PF/C,PF/C,,0.0,0.0,0.1,29.9,70.0
Coast-North,San Francisco,Nathan Ilunga,27,PF/C,PF/C,,2.4,9.2,18.2,23.4,46.9
Coast-North,San Francisco,Te'Jon Sawyer,33,PF/C,PF/C,,1.6,12.4,6.4,5.0,74.6
Coast-North,San Francisco,Will Dominguez,21,S-PF,S-PF,,0.1,0.6,26.3,67.5,5.4
Coast-North,San Francisco,Willie Williams III,29,WG,WG,,28.4,42.4,15.1,8.0,6.1
Coast-North,San Mateo,Alex Martin,24,WF,WF,,9.3,25.0,29.3,17.9,18.5
Coast-North,San Mateo,Antonio Abeyta,24,s-PG,s-PG,,69.2,19.7,10.5,0.1,0.5
Coast-North,San Mateo,Davion Cox,14,s-PG,s-PG,,77.8,11.7,10.2,0.1,0.2
Coast-North,San Mateo,DeSean Johnson,28,S-PF,S-PF,,0.0,0.2,20.1,68.5,11.1
Coast-North,San Mateo,JD Carson,22,CG,CG,,48.7,48.9,2.1,0.0,0.2
Coast-North,San Mateo,Jack Busenhart,26,S-PF,S-PF,,0.2,0.5,47.0,49.6,2.7
Coast-North,San Mateo,Jason Montgomery,21,s-PG,s-PG,,73.8,25.2,0.9,0.0,0.1
Coast-North,San Mateo,Justin Milch,29,CG,CG,,31.2,54.2,11.2,0.8,2.7
Coast-North,San Mateo,Kiahn Nice,22,PF/C,PF/C,,0.1,0.8,6.4,69.2,23.5
Coast-North,San Mateo,Malik Merchant,27,s-PG,s-PG,,56.6,38.7,4.4,0.1,0.2
Coast-North,San Mateo,Saveon Campbell,28,WG,WG,,7.1,22.0,44.2,24.0,2.7
Coast-North,San Mateo,Shakur Blaylock,22,CG,CG,,47.5,34.2,16.0,0.8,1.4
Coast-North,San Mateo,Shawn Cotton,18,CG,CG,,49.0,45.3,4.7,0.2,0.8
Coast-North,San Mateo,Tim Netane,29,WG,WG,,5.1,33.0,36.2,15.3,10.4
Coast-North,San Mateo,Tino Stemberga,23,WF,WF,,3.1,3.0,61.7,21.3,10.9
Coast-North,Skyline,Caelan Wallace,18,WG,WG,,26.2,28.7,28.3,3.0,13.9
Coast-North,Skyline,Ceasar Navas,6,s-PG,s-PG,,67.8,14.0,16.6,1.2,0.5
Coast-North,Skyline,Damascus Shields,26,WG,WG,,17.9,24.8,44.0,3.6,9.7
Coast-North,Skyline,Darrin Lum,19,s-PG,s-PG,,57.1,35.0,5.3,0.2,2.3
Coast-North,Skyline,DeAndre Minor,29,PF/C,PF/C,,0.0,0.0,2.3,94.0,3.7
Coast-North,Skyline,Dimitri Koutsogeorgas,27,s-PG,s-PG,,60.8,38.2,0.8,0.0,0.2
Coast-North,Skyline,Dominic Wilson,29,WG,WG,,10.8,45.9,8.9,7.9,26.5
Coast-North,Skyline,Josh Bubakar,14,WF,WF,,5.3,5.9,52.6,32.2,3.9
Coast-North,Skyline,Julius Alcantara,27,C,C,,0.0,0.1,0.4,1.4,98.1
Coast-North,Skyline,Ofek Sirkis,28,PF/C,PF/C,,11.2,29.6,23.2,3.3,32.7
Coast-North,Skyline,Ryan Wilson,29,s-PG,s-PG,,72.6,27.3,0.0,0.0,0.0
Coast-North,Skyline,Sean Richardson,19,s-PG,s-PG,,79.8,20.2,0.0,0.0,0.0
Coast-North,Skyline,Toyoshige Kano,21,C,C,,0.0,0.1,1.0,10.8,88.1
Coast-South,Cabrillo,Amare Ames,24,s-PG,s-PG,,58.2,36.6,3.2,0.2,1.9
Coast-South,Cabrillo,Cainan Wright,22,PF/C,PF/C,,4.4,12.4,8.7,6.0,68.5
Coast-South,Cabrillo,Cameron Noel,18,PG,PG,,85.8,11.3,1.0,0.2,1.6
Coast-South,Cabrillo,Christian Rodriguez,16,WG,WG,,29.6,33.8,21.4,2.7,12.5
Coast-South,Cabrillo,Clarence Martin,25,s-PG,s-PG,,50.7,47.6,0.8,0.1,0.9
Coast-South,Cabrillo,Colby Beck-Watts,15,s-PG,s-PG,,70.6,26.5,1.7,0.0,1.1
Coast-South,Cabrillo,Cullen Cleaves,8,S-PF,S-PF,,0.0,0.3,12.0,79.0,8.7
Coast-South,Cabrillo,Darius Best,26,CG,CG,,42.1,48.7,5.0,0.8,3.3
Coast-South,Cabrillo,Dylan Power,24,s-PG,s-PG,,71.5,25.1,2.1,0.1,1.2
Coast-South,Cabrillo,Jalen Cunningham,5,s-PG,s-PG,,61.6,37.7,0.2,0.1,0.4
Coast-South,Cabrillo,Joe Rush,22,CG,CG,,34.5,64.2,0.3,0.7,0.3
Coast-South,Cabrillo,Marco Beverly,15,C,C,,0.0,0.3,1.1,4.7,93.8
Coast-South,Cabrillo,Samy Buteau,26,PF/C,PF/C,,0.0,0.0,0.1,58.1,41.8
Coast-South,Cabrillo,Solomon Tucker,26,C,C,,0.0,0.0,0.0,1.5,98.5
Coast-South,Cabrillo,Taray Winfrey,23,PG,PG,,96.0,3.9,0.1,0.0,0.0
Coast-South,Gavilan,Alex Harris,29,CG,CG,,34.7,58.9,1.3,0.4,4.7
Coast-South,Gavilan,Caleb Onuonga,27,PF/C,PF/C,,0.8,3.6,4.0,8.4,83.2
Coast-South,Gavilan,Cameran Thomas,23,CG,CG,,40.0,48.5,2.1,0.1,9.3
Coast-South,Gavilan,Cameron Saldana,21,PG,PG,,87.7,10.4,1.5,0.0,0.4
Coast-South,Gavilan,Collin Williams,20,PF/C,PF/C,,7.1,18.7,20.2,9.2,44.9
Coast-South,Gavilan,Fabian Reichstadt,29,C,C,,0.0,0.0,0.0,0.3,99.7
Coast-South,Gavilan,George Mena,28,s-PG,s-PG,,57.5,38.6,2.5,0.1,1.4
Coast-South,Gavilan,Isaiah Hinds,26,s-PG,s-PG,,83.0,14.5,0.2,0.1,2.3
Coast-South,Gavilan,Jailen Daniel-Dalton,27,C,C,,0.1,1.2,0.1,0.3,98.3
Coast-South,Gavilan,Jaylin Williams,11,PF/C,PF/C,,0.9,2.1,20.8,45.3,30.9
Coast-South,Gavilan,Kashwell Pugh,16,PF/C,PF/C,,13.3,30.4,17.2,0.9,38.3
Coast-South,Gavilan,Ryan Harris,23,S-PF,S-PF,,0.4,0.9,31.2,44.8,22.8
Coast-South,Gavilan,Seth Adams,14,s-PG,s-PG,,55.2,17.4,21.6,1.4,4.4
Coast-South,Hartnell,Aaron Garibay,28,s-PG,s-PG,,68.2,30.8,0.6,0.0,0.4
Coast-South,Hartnell,Conner Brown,27,WG,WG,,26.2,46.1,4.1,1.5,22.1
Coast-South,Hartnell,Dustin Mortensen,18,s-PG,s-PG,,58.6,32.0,7.6,0.6,1.1
Coast-South,Hartnell,James Gavin,27,WG,WG,,22.3,33.7,9.1,2.0,32.8
Coast-South,Hartnell,Jordan Orozco,27,CG,CG,,35.8,40.6,1.9,0.4,21.3
Coast-South,Hartnell,Mikey Smith,15,PG,PG,,100.0,0.0,0.0,0.0,0.0
Coast-South,Hartnell,Raleigh Shippen,28,WG,WG,,19.3,34.5,9.0,6.3,30.9
Coast-South,Hartnell,Tyler Biddison,27,CG,CG,,44.1,45.8,3.9,0.9,5.3
Coast-South,Hartnell,Tyson Driggs,27,PG,PG,,99.8,0.1,0.0,0.0,0.0
Coast-South,Monterey Peninsula,AJ Gbenator,26,s-PG,s-PG,,74.7,24.5,0.7,0.0,0.1
Coast-South,Monterey Peninsula,Derek Diaz,8,WF,WF,,0.8,0.9,52.1,45.6,0.6
Coast-South,Monterey Peninsula,Emilio Tome Romero,20,WF,WF,,0.2,1.1,57.6,39.1,2.0
Coast-South,Monterey Peninsula,Eric Green,25,s-PG,s-PG,,53.0,31.6,10.6,2.6,2.1
Coast-South,Monterey Peninsula,Jadan Adams,26,WG,WG,,15.9,60.3,18.1,0.8,4.9
Coast-South,Monterey Peninsula,Jamey Paull,12,PG,PG,,96.9,3.0,0.1,0.0,0.0
Coast-South,Monterey Peninsula,Jordan Lopez,23,CG,CG,,37.4,60.4,1.5,0.0,0.6
Coast-South,Monterey Peninsula,Kenny Garrard,26,CG,CG,,38.4,56.8,4.3,0.2,0.4
Coast-South,Monterey Peninsula,Malik Ross,26,CG,CG,,21.7,66.1,7.8,4.1,0.3
Coast-South,Monterey Peninsula,Nate Jean Pierre,26,s-PG,s-PG,,57.4,39.0,3.5,0.1,0.0
Coast-South,Monterey Peninsula,Noah Semple,25,PF/C,PF/C,,0.0,0.1,1.8,40.4,57.7
Coast-South,Monterey Peninsula,Suheil Ibrahim,24,WG,WG,,1.7,33.0,30.5,19.7,15.1
Coast-South,Monterey Peninsula,Tre Titus,19,WG,WG,,16.6,63.0,19.2,0.4,0.8
Coast-South,San Jose,AB Gilchrist,26,s-PG,s-PG,,82.5,17.0,0.4,0.0,0.0
Coast-South,San Jose,Daniel Malagon,28,s-PG,s-PG,,70.8,27.6,1.4,0.0,0.3
Coast-South,San Jose,Gavin Wilburn,29,CG,CG,,26.8,55.4,1.6,0.6,15.7
Coast-South,San Jose,Jacob Harper,27,CG,CG,,29.4,64.9,3.9,0.1,1.7
Coast-South,San Jose,Jerry Jackson,21,PF/C,PF/C,,1.4,16.5,18.7,10.6,52.8
Coast-South,San Jose,Jordan Gill,30,WG,WG,,5.1,33.1,43.3,8.4,10.0
Coast-South,San Jose,Jurrien Sparks,29,WF,WF,,3.0,15.6,44.4,20.2,16.9
Coast-South,San Jose,Kendrick Holland,19,s-PG,s-PG,,82.6,12.5,4.9,0.1,0.0
Coast-South,San Jose,Milandev Chatha,8,WG,WG,,11.7,26.2,46.0,7.1,9.0
Coast-South,San Jose,Mison Coilton,29,CG,CG,,27.0,66.0,4.8,1.6,0.5
Coast-South,San Jose,Nikola Milojevic,30,CG,CG,,26.1,50.6,17.7,1.3,4.3
Coast-South,West Valley,Aaron Ragen,30,s-PG,s-PG,,75.1,24.5,0.4,0.0,0.0
Coast-South,West Valley,Alex Perez,18,s-PG,s-PG,,51.9,27.3,14.6,1.5,4.7
Coast-South,West Valley,Ariya Briscoe,31,s-PG,s-PG,,61.8,32.3,4.8,0.2,0.9
Coast-South,West Valley,Baron Bracey,31,s-PG,s-PG,,54.1,40.0,5.2,0.1,0.6
Coast-South,West Valley,Elijah Mahi,31,PF/C,PF/C,,0.9,13.4,6.0,3.3,76.4
Coast-South,West Valley,Harry Nauci,11,S-PF,S-PF,,0.1,0.3,28.0,68.8,2.8
Coast-South,West Valley,Ignacio Bettinelli,31,WG,WG,,15.5,37.7,36.9,3.3,6.7
Coast-South,West Valley,Jeremiah Dargan,31,CG,CG,,22.3,72.0,1.5,0.2,4.1
Coast-South,West Valley,Malik Patton,31,PF/C,PF/C,,0.0,0.0,4.9,94.2,0.8
Coast-South,West Valley,Nick Attanasio,27,s-PG,s-PG,,52.9,43.1,2.8,0.0,1.2
Coast-South,West Valley,Ryan MacArthur,14,s-PG,s-PG,,53.4,35.3,6.8,0.3,4.2
Coast-South,West Valley,Tyler Watters,31,S-PF,S-PF,,0.0,0.1,14.9,79.6,5.4
Coast-South,West Valley,Yigit Arcan,22,PG,PG,,98.2,1.6,0.3,0.0,0.0
Golden Valley,Butte,Anthony Montoya,28,s-PG,s-PG,,81.7,18.1,0.2,0.0,0.0
Golden Valley,Butte,Ed Mejia,17,WF,WF,,6.2,10.0,51.0,26.7,6.1
Golden Valley,Butte,Isaac Wood,28,CG,CG,,39.3,52.6,7.3,0.1,0.6
Golden Valley,Butte,Jackson Arroyo,17,CG,CG,,47.6,23.5,27.1,0.8,1.0
Golden Valley,Butte,Keaton Massey,26,WG,WG,,6.4,19.9,67.0,5.0,1.7
Golden Valley,Butte,Marvelous Owens,17,CG,CG,,14.4,78.4,5.4,1.7,0.1
Golden Valley,Butte,Marvin Lee,27,WG,WG,,4.6,27.1,39.8,15.2,13.2
Golden Valley,Butte,Ozzy Meadows,27,S-PF,S-PF,,0.2,1.2,23.6,67.2,7.9
Golden Valley,Butte,Rolontae Knowles,28,WG,WG,,4.0,35.8,51.1,6.3,2.8
Golden Valley,Butte,Stephen Schaefer,14,s-PG,s-PG,,55.0,22.4,19.3,1.2,2.1
Golden Valley,Butte,Tanner Stephens,28,CG,CG,,35.7,42.1,17.1,1.0,4.1
