rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
138,South Coast-North,LA Trade Tech,Omari Ferguson,16,18,471.0,29.4,65.4,2.7,1.01,9.78,1.54,2.02,-0.47,0.509,25.7,23.7,7.3,9.0,2.6,0.6,6.5,True
139,WSC South,Canyons,Jonah El-Farra,28,28,836.0,29.9,73.7,4.81,2.54,7.98,1.53,2.95,-1.42,0.887,21.7,20.3,2.3,16.2,1.8,0.4,3.5,True
140,WSC North,Ventura,Michael Noulowe,27,28,547.0,20.3,48.5,3.58,4.12,3.16,1.52,1.49,0.03,0.583,13.5,11.2,3.3,9.7,0.6,1.5,3.2,True
141,South Coast-South,Cerritos,Cameron McCoy,25,25,410.0,16.4,40.4,3.94,3.71,5.34,1.28,-1.51,2.78,0.403,16.2,15.6,1.8,12.1,2.3,1.2,3.6,True
142,South Coast-South,Cerritos,Justin Stephens,24,25,403.0,16.8,39.7,4.01,3.73,5.27,1.2,-0.86,2.06,0.387,16.5,15.9,1.2,11.3,0.7,2.1,3.2,True
143,WSC North,Ventura,Aaron Dawoodjee,28,28,495.0,17.7,43.9,2.09,4.23,2.82,1.19,1.06,0.13,0.478,10.1,8.6,2.1,5.4,0.9,0.2,1.7,True
144,Pacific Coast Athletic,Grossmont,Spencer Hall,22,22,351.0,16.0,39.4,2.22,2.95,10.62,1.07,1.57,-0.5,0.325,19.9,21.1,4.5,4.2,2.6,0.1,1.8,True
145,WSC South,Bakersfield,Ipreye Egbe,23,23,597.0,26.0,63.6,3.33,2.54,7.79,0.99,-0.46,1.45,0.533,19.7,19.3,4.2,9.0,2.0,1.1,4.5,True
146,South Coast-South,Cerritos,Gary Williams,25,25,583.0,23.3,57.4,3.38,3.24,5.05,0.98,-1.27,2.25,0.522,19.7,18.9,2.8,14.1,1.9,1.5,4.6,True
147,South Coast-South,Cerritos,Jonathan Salazar,13,25,374.0,28.8,36.8,3.59,3.56,5.01,0.95,-1.11,2.06,0.331,26.5,25.3,2.5,18.4,1.6,1.2,5.2,True
148,Pacific Coast Athletic,Grossmont,Elijah Williams,22,22,363.0,16.5,40.8,3.63,3.2,10.46,0.91,1.31,-0.4,0.318,17.1,18.0,2.3,13.1,2.7,0.2,1.6,True
149,Orange Empire Athletic,Riverside,Julian Alvarez,25,27,355.0,14.2,32.7,2.57,3.59,4.16,0.91,-1.0,1.91,0.314,20.4,19.0,3.1,5.1,1.2,0.8,3.3,True
150,WSC South,Bakersfield,Terrin Dickey,23,23,625.0,27.2,66.6,3.83,3.29,7.67,0.87,-0.62,1.49,0.536,14.9,14.6,1.9,13.2,1.6,1.6,1.7,True
151,Inland Empire Athletic,Victor Valley,Jason Green,19,22,473.0,24.9,52.7,4.07,3.37,7.57,0.86,0.62,0.24,0.405,20.3,19.1,3.0,14.6,1.7,0.9,2.8,True
152,Orange Empire Athletic,Santa Ana,Miles Sulka,25,26,566.0,22.6,54.3,2.84,2.59,10.2,0.79,0.92,-0.13,0.481,18.0,18.2,5.0,10.2,2.3,0.2,3.6,True
153,WSC North,Allan Hancock,Onias Outlaw,21,26,524.0,25.0,50.2,3.14,3.19,5.16,0.77,-0.92,1.69,0.441,21.0,19.2,5.5,8.6,1.9,0.9,5.1,True
154,South Coast-North,Pasadena City,Shant Chenorhavorian,25,25,401.0,16.0,39.8,1.92,3.82,6.18,0.7,-4.82,5.52,0.327,16.5,17.2,4.7,8.0,4.9,0.1,5.4,True
155,South Coast-South,Long Beach,Shane Hunter,20,20,659.0,33.0,82.3,3.71,2.97,5.3,0.66,1.31,-0.65,0.535,19.1,17.1,2.9,7.2,1.3,0.9,3.6,True
156,Orange Empire Athletic,Cypress,Allen Wright,24,24,627.0,26.1,65.4,3.63,2.78,6.09,0.63,0.86,-0.23,0.503,26.0,24.7,2.5,11.0,1.9,0.4,4.8,True
157,Orange Empire Athletic,Saddleback,Nick Bowden,30,30,1004.0,33.5,82.5,2.25,2.26,6.87,0.61,2.16,-1.55,0.786,21.4,19.8,4.6,3.2,2.0,0.2,3.7,True
158,Inland Empire Athletic,Chaffey,Caike Godoy,18,19,267.0,14.8,35.1,3.97,3.77,5.26,0.57,0.23,0.35,0.209,15.9,15.2,1.4,13.0,1.0,0.8,2.7,True
159,Inland Empire Athletic,Victor Valley,Alahagie (Janko) Drammeh,21,22,594.0,28.3,66.2,5.0,3.42,7.24,0.53,0.09,0.45,0.45,15.2,14.3,1.8,17.9,1.5,2.9,3.5,True
160,South Coast-South,Cerritos,Everett May,25,25,628.0,25.1,61.9,2.57,3.43,4.59,0.52,-0.74,1.26,0.475,19.9,19.1,1.2,5.3,1.4,0.7,2.3,True
161,South Coast-North,LA Trade Tech,Devon Jainlett,18,18,467.0,25.9,64.9,2.26,2.54,8.76,0.52,1.39,-0.86,0.359,25.5,23.5,1.5,8.1,1.7,1.0,3.4,True
162,WSC South,Antelope Valley,Josh Montiano,21,21,499.0,23.8,59.0,2.33,2.57,5.29,0.37,-1.94,2.31,0.358,18.6,18.8,3.6,4.8,1.6,0.0,3.3,True
163,WSC South,Glendale,Elijah Groves,27,27,538.0,19.9,48.9,3.33,3.3,8.42,0.36,-2.29,2.65,0.38,17.9,18.1,1.8,12.3,2.4,2.2,2.6,True
164,South Coast-South,LA Southwest,Kailen Arnold,17,19,375.0,22.1,48.7,2.57,4.22,6.16,0.26,-0.13,0.38,0.255,14.9,13.8,2.6,6.6,1.9,0.1,2.3,True
165,WSC North,Allan Hancock,Vondre Chase,23,26,650.0,28.3,62.2,2.48,3.03,4.61,0.23,-0.25,0.48,0.441,20.7,19.1,3.5,7.1,1.3,0.5,4.5,True
166,Orange Empire Athletic,Irvine Valley,Roman Swizek,15,24,415.0,27.7,43.0,2.59,2.91,9.69,0.23,-1.0,1.22,0.28,27.5,28.0,3.9,6.3,1.3,0.9,4.2,True
167,Orange Empire Athletic,Cypress,Cristian Butler,24,24,631.0,26.3,65.8,1.81,2.75,5.6,0.14,-1.76,1.89,0.412,13.3,12.6,6.1,5.3,3.3,0.1,4.6,True
168,Orange Empire Athletic,Cypress,Mark Onyejekwe,23,24,519.0,22.6,54.1,2.35,3.48,5.6,0.14,-0.78,0.92,0.339,17.2,16.3,3.7,6.8,2.1,0.3,2.7,True
169,WSC South,Santa Monica,Quinn Collins,20,20,563.0,28.1,70.5,4.96,2.28,8.01,0.11,2.87,-2.76,0.363,26.7,25.5,2.5,14.6,0.7,2.3,4.4,True
170,WSC South,Santa Monica,Chianti Clay Jr.,20,20,512.0,25.6,64.1,1.96,2.28,8.0,0.1,3.52,-3.42,0.328,23.5,22.5,3.8,6.2,1.1,0.1,3.4,True
171,WSC North,Cuesta,Juani Dassie,19,19,715.0,37.6,92.8,2.48,2.72,7.48,0.07,2.91,-2.84,0.445,22.4,19.7,2.2,7.2,1.6,0.6,2.7,True
172,Orange Empire Athletic,Santa Ana,Kody Uyesugi,26,26,712.0,27.4,68.4,1.74,2.35,9.47,0.06,1.38,-1.32,0.446,21.9,22.2,2.8,4.6,1.8,0.0,2.4,True
173,WSC North,Santa Barbara,Wilfrid Nado,20,22,546.0,27.3,61.3,2.11,2.26,8.97,0.04,3.43,-3.38,0.336,24.9,22.8,6.8,3.9,2.1,0.2,3.9,True
174,Orange Empire Athletic,Santiago Canyon,Joey Longo,29,29,483.0,16.7,41.3,3.09,3.97,4.39,0.04,1.85,-1.8,0.298,12.4,10.1,3.0,9.7,1.5,0.6,2.2,True
175,WSC South,Bakersfield,Eloy Medina,22,23,704.0,32.0,75.0,2.62,2.99,6.74,-0.05,0.83,-0.89,0.409,19.3,18.9,2.5,6.1,1.0,0.5,2.5,True
176,South Coast-North,Mt. San Antonio,Mikah Gardner,19,25,537.0,28.3,52.8,2.85,3.01,7.43,-0.1,-0.89,0.79,0.307,22.2,21.1,3.6,10.3,2.1,1.9,5.1,True
177,Pacific Coast Athletic,Grossmont,Calvin Payne,22,22,441.0,20.0,49.6,2.13,2.92,9.42,-0.13,-0.69,0.56,0.249,13.1,14.1,5.9,9.7,3.2,0.5,2.0,True
178,Orange Empire Athletic,Orange Coast,Sam Hunter,25,25,641.0,25.6,64.2,3.39,2.96,6.65,-0.16,1.46,-1.61,0.361,21.6,20.3,2.4,7.7,2.1,0.8,3.5,True
179,Inland Empire Athletic,Chaffey,Donyae Molett,17,19,292.0,17.2,38.4,2.38,3.69,4.52,-0.17,-3.46,3.29,0.163,14.2,13.2,4.9,5.1,4.5,1.1,4.3,True
180,Orange Empire Athletic,Riverside,Darius McClain,22,27,559.0,25.4,51.5,2.64,3.52,3.05,-0.2,-0.56,0.36,0.305,18.7,17.3,1.8,4.8,0.7,0.4,2.8,True
181,Inland Empire Athletic,Victor Valley,Blake Goodro,22,22,755.0,34.3,84.2,2.16,2.32,6.5,-0.21,0.84,-1.05,0.404,23.6,22.1,3.3,5.7,1.6,1.2,3.9,True
182,South Coast-South,LA Southwest,Randarius Jones,19,19,674.0,35.5,87.5,4.5,3.16,5.68,-0.22,2.04,-2.25,0.361,20.1,18.7,1.7,16.2,0.7,0.6,3.7,True
183,Orange Empire Athletic,Orange Coast,Noah Simmons,22,25,302.0,13.7,30.3,2.62,3.84,6.5,-0.31,1.15,-1.47,0.156,18.3,17.3,0.8,5.7,1.6,0.2,1.8,True
184,Orange Empire Athletic,Orange Coast,Jaiden Greene,24,25,372.0,15.5,37.3,4.73,3.66,6.46,-0.35,-0.31,-0.04,0.188,16.2,15.3,2.0,13.0,2.8,2.2,4.2,True
185,Orange Empire Athletic,Saddleback,Selah Robins,30,30,573.0,19.1,47.1,2.39,3.93,5.73,-0.54,-1.44,0.9,0.252,10.7,9.7,4.4,7.5,2.2,0.7,2.5,True
186,WSC South,Bakersfield,Tyler Silva,22,23,334.0,15.2,35.6,1.72,3.41,5.88,-0.92,-2.78,1.86,0.108,14.1,13.7,8.0,7.8,2.5,0.3,5.4,True
187,Pacific Coast Athletic,Grossmont,Tyrone Lester Jr.,21,22,317.0,15.1,35.6,4.4,3.39,8.54,-1.0,-0.58,-0.42,0.095,15.3,16.3,3.0,10.0,3.3,0.8,2.0,True
188,WSC South,Santa Monica,Malachi Wright,18,20,374.0,20.8,46.9,3.95,3.7,6.89,-1.01,-1.74,0.73,0.114,14.7,14.1,1.7,8.0,4.4,2.0,3.9,True
189,Orange Empire Athletic,Riverside,Lynden Paul,26,27,488.0,18.8,45.0,3.51,3.78,2.22,-1.03,-1.7,0.67,0.144,15.5,14.3,2.4,14.3,1.5,0.5,5.2,True
190,WSC North,Santa Barbara,Trevor Lee,22,22,529.0,24.0,59.3,2.82,3.1,7.89,-1.04,1.22,-2.26,0.153,18.6,17.0,4.6,7.4,2.4,1.4,3.7,True
191,Orange Empire Athletic,Santiago Canyon,Damien Parker,27,29,575.0,21.3,49.2,2.56,3.53,3.27,-1.08,-0.2,-0.88,0.16,16.9,13.6,5.7,6.9,3.2,0.1,4.7,True
192,WSC South,West LA,John Clausell,25,25,504.0,20.2,50.3,2.28,3.2,2.74,-1.08,-2.01,0.93,0.141,13.2,12.1,4.5,4.6,1.9,0.1,3.0,True
193,Orange Empire Athletic,Cypress,Slater Miller,18,24,358.0,19.9,37.3,4.25,4.1,4.31,-1.15,-2.79,1.64,0.093,14.2,13.4,2.5,13.6,2.8,1.2,4.4,True
194,WSC South,Antelope Valley,Kaelin Smith,20,21,262.0,13.1,31.0,3.78,3.52,3.72,-1.2,-4.92,3.72,0.064,19.7,19.8,0.8,16.6,1.4,1.8,5.5,True
195,Inland Empire Athletic,Victor Valley,Josh Ryan,22,22,754.0,34.3,84.1,1.82,1.0,5.49,-1.21,0.85,-2.07,0.177,22.5,21.3,6.4,5.3,1.2,0.0,6.8,True
196,WSC North,Cuesta,Reumang Emagna,19,19,399.0,21.0,51.8,3.23,4.05,5.82,-1.58,-0.09,-1.5,0.05,11.8,10.2,3.9,6.5,2.1,0.6,3.1,True
197,South Coast-North,LA Trade Tech,Brandon Sanders,16,18,421.0,26.3,58.5,5.0,3.82,6.59,-1.65,-1.78,0.13,0.045,13.8,12.4,1.6,13.9,1.1,5.0,2.1,True
198,WSC North,Cuesta,Javon Jordan,17,19,379.0,22.3,49.2,2.19,3.93,5.76,-1.65,0.18,-1.83,0.04,11.1,9.7,4.4,5.0,1.6,0.3,3.1,True
199,Inland Empire Athletic,Victor Valley,Daniel (Kitan) Ogunbona,22,22,361.0,16.4,40.2,3.49,3.67,4.97,-1.73,-1.52,-0.21,0.029,20.8,19.6,2.6,12.5,1.4,0.8,5.5,True
200,South Coast-North,Rio Hondo,Myles Jones,21,21,644.0,30.7,76.7,2.33,1.6,11.88,-1.78,2.92,-4.7,0.044,27.2,26.2,4.3,7.0,2.7,0.6,2.9,True
201,South Coast-North,Mt. San Antonio,Jay Milner,25,25,877.0,35.1,86.3,2.23,1.61,5.73,-1.8,-1.55,-0.25,0.053,22.3,21.3,3.1,6.1,2.3,0.1,4.9,True
202,WSC North,Oxnard,Aries Vega,20,20,615.0,30.8,76.3,2.44,2.22,7.31,-1.96,-1.52,-0.44,0.008,20.6,20.1,3.8,5.5,3.9,0.2,3.9,True
203,Orange Empire Athletic,Orange Coast,Trent Williams,25,25,463.0,18.5,46.4,2.48,3.71,4.79,-2.01,-1.39,-0.63,-0.002,11.1,10.3,3.3,7.9,2.0,0.2,2.1,True
204,WSC South,Bakersfield,Sean Fry,23,23,600.0,26.1,63.9,2.36,2.67,4.78,-2.02,-3.06,1.04,-0.003,24.4,23.7,5.3,6.8,3.2,0.4,6.0,True
205,South Coast-North,Mt. San Antonio,Matthew Brown,25,25,475.0,19.0,46.7,3.07,3.39,5.39,-2.13,-4.11,1.97,-0.019,13.0,12.5,3.6,13.0,1.6,1.6,4.3,True
206,WSC South,Santa Monica,Dennis Cash,17,20,392.0,23.1,49.1,4.17,3.92,5.7,-2.2,-0.3,-1.9,-0.024,13.7,13.0,0.8,14.2,1.6,2.0,2.7,True
207,South Coast-South,LA Southwest,Omarian Shackleford,18,19,591.0,32.8,76.7,2.42,3.71,3.62,-2.28,-1.0,-1.28,-0.05,18.3,16.9,2.2,5.0,1.5,0.2,3.1,True
208,WSC South,LA Valley,Zyaun Lee,14,18,236.0,16.9,31.7,4.04,3.4,6.0,-2.3,-2.88,0.58,-0.021,19.0,19.0,0.7,15.0,0.5,2.5,3.9,True
209,WSC North,Cuesta,Aaron Russell,18,19,530.0,29.4,68.8,2.59,2.58,5.07,-2.33,0.55,-2.88,-0.053,30.4,26.2,5.9,7.0,2.6,0.6,6.6,True
210,WSC South,Glendale,Immanuel Lewis,25,27,749.0,30.0,68.0,2.4,2.23,5.69,-2.37,-2.81,0.44,-0.083,19.3,19.5,3.7,5.8,2.0,0.3,3.5,True
211,WSC North,Allan Hancock,Caleb Whalen,26,26,656.0,25.2,62.8,1.8,3.23,2.01,-2.37,-4.09,1.72,-0.074,11.3,10.4,5.0,4.0,2.2,0.2,5.0,True
212,WSC South,LA Valley,Sargent Jeffrey,16,18,449.0,28.1,60.4,5.0,2.54,5.91,-2.4,-1.73,-0.67,-0.053,24.2,24.2,1.5,19.0,0.9,2.1,5.1,True
213,WSC South,Glendale,Dahnte Russell,18,27,401.0,22.3,36.4,1.63,3.05,5.65,-2.4,-3.65,1.24,-0.049,9.0,9.1,7.6,3.9,2.0,0.3,3.4,True
214,WSC South,Glendale,Powell Mousaian,26,27,641.0,24.7,58.2,3.57,3.03,5.62,-2.43,-2.47,0.03,-0.083,17.0,17.2,2.2,13.4,1.7,0.2,4.0,True
215,Pacific Coast Athletic,Grossmont,Tre Edmond,22,22,324.0,14.7,36.4,2.63,3.29,7.04,-2.5,0.5,-3.0,-0.049,23.3,24.9,2.9,6.1,1.9,0.0,3.5,True
216,Orange Empire Athletic,Orange Coast,Kyndle Terrell-Jones,24,25,387.0,16.1,38.8,3.23,3.63,4.0,-2.81,-2.5,-0.32,-0.096,17.8,16.6,4.3,8.5,3.3,0.1,4.0,True
217,WSC South,Antelope Valley,Jaquae Franklin,21,21,258.0,12.3,30.5,4.2,3.81,2.01,-2.9,-6.13,3.23,-0.071,11.7,11.9,0.6,18.9,1.0,2.1,3.3,True
218,WSC South,LA Valley,Nikko Rodriguez,17,18,348.0,20.5,46.8,3.74,2.78,5.19,-3.11,-1.91,-1.21,-0.114,28.3,28.3,1.3,9.6,1.6,0.6,5.3,True
219,WSC South,LA Valley,Andre Parris,12,18,407.0,33.9,54.7,2.53,3.15,5.16,-3.14,-4.19,1.05,-0.138,17.3,17.3,2.0,12.1,2.7,0.5,4.2,True
220,Orange Empire Athletic,Saddleback,Gerald Jones III,28,30,618.0,22.1,50.8,4.41,3.83,3.08,-3.18,-0.99,-2.19,-0.22,22.3,20.5,1.9,11.9,0.7,1.2,3.4,True
221,Orange Empire Athletic,Irvine Valley,Luke Farrington,24,24,792.0,33.0,82.1,2.29,2.84,6.24,-3.23,-4.13,0.9,-0.295,16.0,16.3,3.2,7.4,1.4,0.8,2.3,True
222,WSC North,Cuesta,Moritz Schneider,19,19,398.0,20.9,51.7,3.58,4.38,4.11,-3.3,0.11,-3.41,-0.156,13.5,11.5,2.1,9.3,0.3,1.0,2.6,True
223,WSC South,Bakersfield,Dusten Henderson,21,23,536.0,25.5,57.1,2.77,3.09,3.41,-3.39,-2.24,-1.15,-0.223,21.2,20.7,4.3,9.9,1.3,0.0,6.6,True
224,Orange Empire Athletic,Irvine Valley,Marcus Carter,24,24,495.0,20.6,51.3,2.24,3.21,6.08,-3.39,-3.74,0.35,-0.208,20.6,21.1,4.9,2.9,1.8,1.0,3.4,True
225,Orange Empire Athletic,Saddleback,Torrance Farr,29,30,533.0,18.4,43.8,4.02,3.94,2.79,-3.47,-3.0,-0.48,-0.236,17.0,15.6,2.9,9.0,1.9,0.3,4.0,True
226,WSC North,Oxnard,Ivan Barrocio,20,20,636.0,31.8,78.9,2.42,2.26,5.78,-3.49,-2.94,-0.55,-0.287,16.2,15.9,3.7,5.7,3.6,0.3,5.1,True
227,Inland Empire Athletic,Victor Valley,Terrin Ross,21,22,579.0,27.6,64.5,3.44,3.6,3.03,-3.67,-2.64,-1.03,-0.289,16.7,15.7,1.6,10.2,0.7,0.9,3.4,True
228,WSC South,Santa Monica,Tyler Wiley,19,20,420.0,22.1,52.6,2.09,3.09,4.21,-3.69,-0.64,-3.05,-0.216,17.1,16.3,4.1,5.6,1.6,0.1,4.1,True
229,South Coast-North,LA Trade Tech,Damjan Vukcevic,10,18,236.0,23.6,32.8,5.0,3.78,4.54,-3.7,-1.45,-2.25,-0.122,19.6,18.1,1.3,15.1,0.4,0.9,4.5,True
230,South Coast-South,LA Southwest,Dondre Watson,19,19,590.0,31.1,76.6,4.51,4.03,2.16,-3.74,-3.44,-0.3,-0.309,18.4,16.8,2.3,13.9,2.3,2.1,6.4,True
231,Other,Golden West,Michael Ernest,15,25,330.0,22.0,32.9,2.24,3.21,10.37,-3.75,0.12,-3.86,-0.175,26.0,26.0,2.8,8.7,2.8,0.6,3.5,True
232,Inland Empire Athletic,Desert,Garrett Hayden,14,18,285.0,20.4,39.8,3.97,2.93,9.68,-3.77,-1.78,-1.99,-0.154,27.5,28.9,1.9,19.2,2.1,0.9,4.3,True
233,Inland Empire Athletic,Palo Verde,Arthur Edwards,18,18,603.0,33.5,83.8,2.69,1.0,11.43,-3.83,1.41,-5.24,-0.336,27.6,27.8,5.4,6.0,3.3,0.3,4.3,True
234,South Coast-North,Mt. San Antonio,Arturo Angeles,24,25,420.0,17.5,41.3,2.08,3.76,3.69,-3.83,-3.58,-0.25,-0.23,18.6,17.7,2.5,3.0,2.1,0.3,3.3,True
235,WSC South,LA Valley,David Huggins,11,18,355.0,32.3,47.7,3.15,3.06,4.44,-3.87,-4.2,0.34,-0.196,19.7,19.7,2.2,8.6,2.0,0.8,4.5,True
236,South Coast-North,LA Trade Tech,Roland McDougall III,18,18,579.0,32.2,80.4,3.4,2.31,4.2,-4.03,-1.08,-2.95,-0.359,24.8,22.6,2.3,7.6,1.6,0.4,5.2,True
237,Other,Golden West,Alex Ball,25,25,538.0,21.5,53.7,5.0,2.58,9.98,-4.14,-0.16,-3.98,-0.35,18.4,18.5,3.6,14.4,1.0,2.8,3.7,True
238,WSC South,Antelope Valley,Lucas Bagsik,21,21,533.0,25.4,63.1,1.74,2.72,0.73,-4.19,-6.48,2.29,-0.353,7.4,7.5,6.9,5.3,1.6,0.1,4.2,True
239,WSC North,Santa Barbara,Tyler Williams,22,22,567.0,25.8,63.6,3.03,3.56,4.72,-4.21,-0.26,-3.95,-0.377,13.6,12.5,2.2,6.7,1.1,0.1,2.5,True
240,South Coast-North,LA Trade Tech,Jazer Thomas,13,18,371.0,28.5,51.5,2.46,2.95,3.55,-4.69,-4.51,-0.19,-0.305,18.1,16.5,4.9,10.0,3.0,0.7,7.3,True
241,WSC South,Canyons,Dylan Griffin,28,28,651.0,23.2,57.4,2.06,3.75,1.6,-4.85,-4.05,-0.8,-0.558,7.9,7.1,4.4,5.4,1.8,0.1,3.5,True
242,WSC South,Canyons,Justice Harper,26,28,457.0,17.6,40.3,3.13,4.02,1.55,-4.9,-3.32,-1.58,-0.399,8.6,7.6,4.7,9.4,1.4,0.6,4.2,True
243,Inland Empire Athletic,Victor Valley,Cameron Davis-Lewis,14,22,372.0,26.6,41.5,2.04,3.76,1.79,-4.92,-3.43,-1.48,-0.325,17.3,16.2,3.1,4.6,1.0,0.1,5.6,True
244,WSC South,Glendale,Julian Dixon,27,27,575.0,21.3,52.2,2.49,3.34,3.08,-4.98,-4.24,-0.74,-0.512,18.5,18.7,1.8,5.9,1.7,0.0,4.4,True
245,South Coast-North,Rio Hondo,Max Morelli,20,21,616.0,30.8,73.3,3.39,3.34,8.66,-5.0,0.27,-5.27,-0.563,15.9,15.3,1.9,12.1,1.9,0.9,2.5,True
246,South Coast-North,Mt. San Antonio,Micah Myricks,24,25,617.0,25.7,60.7,2.84,3.46,2.5,-5.03,-5.53,0.51,-0.56,9.5,9.1,3.0,4.4,1.9,0.8,3.9,True
247,Inland Empire Athletic,Desert,Isaiah Goad,15,18,424.0,28.3,59.2,2.43,2.76,8.15,-5.3,-3.18,-2.12,-0.429,16.0,16.9,3.8,7.4,2.7,0.0,3.3,True
248,WSC South,Canyons,Quincy Arms,20,28,466.0,23.3,41.1,2.54,3.91,1.12,-5.33,-2.52,-2.81,-0.466,15.5,14.1,3.4,5.3,1.0,0.0,4.6,True
249,WSC South,LA Valley,Khalil Forrester,18,18,372.0,20.7,50.0,2.2,2.58,2.81,-5.49,-4.69,-0.81,-0.384,15.1,15.1,5.9,6.3,1.5,0.0,5.4,True
250,South Coast-North,Mt. San Antonio,Dante Victor,21,25,498.0,23.7,49.0,2.6,3.96,1.99,-5.54,-5.15,-0.39,-0.528,14.0,13.3,1.7,7.5,1.7,0.4,4.2,True
251,WSC South,Glendale,Jarred Jones,24,27,589.0,24.5,53.5,3.26,2.55,2.42,-5.64,-5.96,0.33,-0.641,21.3,21.5,3.2,7.5,1.3,0.4,6.9,True
252,Pacific Coast Athletic,Grossmont,Malik Ogude,21,22,288.0,13.7,32.4,3.29,3.71,3.73,-5.82,-4.21,-1.61,-0.331,9.5,10.3,3.1,9.8,1.4,0.6,1.7,True
253,Inland Empire Athletic,Palo Verde,Monshare Shellie,15,18,292.0,19.5,40.6,3.72,3.24,9.25,-6.0,-0.16,-5.84,-0.356,26.3,26.4,2.2,10.5,1.7,0.3,3.7,True
254,WSC North,Santa Barbara,Jaelen Bates,22,22,629.0,28.6,70.6,2.44,2.84,2.92,-6.01,-2.45,-3.56,-0.758,14.3,13.0,5.9,6.1,1.9,0.3,5.6,True
255,Orange Empire Athletic,Santa Ana,Zeyu Shan,26,26,671.0,25.8,64.4,3.87,3.23,3.39,-6.02,-4.42,-1.59,-0.821,17.4,17.8,2.1,10.5,1.1,1.9,4.8,True
256,WSC South,Glendale,Abiel Pearl,25,27,422.0,16.9,38.3,3.35,3.68,2.02,-6.03,-5.37,-0.67,-0.509,16.9,17.1,2.7,8.4,1.1,1.1,4.5,True
257,Orange Empire Athletic,Santa Ana,Court Franklin,26,26,400.0,15.4,38.4,3.79,4.05,3.22,-6.19,-3.71,-2.49,-0.511,16.2,16.6,1.5,15.0,1.2,0.5,2.5,True
258,WSC South,Bakersfield,London Taylor,22,23,303.0,13.8,32.3,2.26,4.15,0.57,-6.23,-5.85,-0.38,-0.383,10.1,9.7,4.3,7.1,0.9,1.3,4.5,True
259,Orange Empire Athletic,Irvine Valley,Jordan Montrose,23,24,484.0,21.0,50.2,3.56,3.38,3.14,-6.33,-6.98,0.65,-0.635,16.1,16.4,2.1,9.6,0.0,1.5,5.5,True
260,Inland Empire Athletic,Palo Verde,Malik Russell,15,18,495.0,33.0,68.8,2.66,2.63,8.85,-6.41,-0.21,-6.19,-0.665,19.5,19.6,3.9,6.5,2.3,0.1,2.6,True
261,WSC South,LA Valley,Aidan Acosta,18,18,358.0,19.9,48.1,1.66,2.62,1.65,-6.65,-6.45,-0.21,-0.492,7.6,7.6,7.9,7.9,1.5,0.2,5.3,True
262,Orange Empire Athletic,Irvine Valley,Makai Caruth,21,24,410.0,19.5,42.5,3.88,4.24,2.34,-7.13,-7.0,-0.13,-0.638,9.7,9.9,1.2,15.4,0.8,0.5,2.9,True
263,Inland Empire Athletic,Desert,Deandre Sanders,10,18,223.0,22.3,31.1,2.49,3.28,6.32,-7.13,-6.18,-0.95,-0.351,23.4,25.0,5.7,7.1,3.1,1.5,5.1,True
264,Other,Golden West,Soma Doherty,25,25,761.0,30.4,75.9,3.35,1.54,6.95,-7.17,-0.03,-7.14,-1.196,27.7,27.8,2.0,6.0,1.4,0.1,4.5,True
265,Inland Empire Athletic,Palo Verde,Teren Smith,18,18,536.0,29.8,74.4,3.12,3.04,8.05,-7.2,-2.68,-4.52,-0.85,20.5,20.7,2.2,11.3,3.3,1.6,4.0,True
266,Inland Empire Athletic,Desert,Rickey Adam Bell,18,18,536.0,29.8,74.8,3.96,2.27,6.12,-7.33,-3.21,-4.12,-0.875,20.3,21.5,3.4,11.1,0.7,0.7,3.8,True
267,South Coast-North,LA Trade Tech,Yaniv Silvera,17,18,322.0,18.9,44.7,2.06,4.25,0.87,-7.37,-4.53,-2.84,-0.527,12.0,10.7,0.8,4.9,1.1,0.2,3.0,True
268,WSC North,Oxnard,Egor Omelnitskii,20,20,352.0,17.6,43.7,2.41,3.97,1.87,-7.4,-4.78,-2.61,-0.575,17.5,16.9,2.1,6.3,1.8,0.1,3.2,True
269,South Coast-North,Rio Hondo,Sharodd Lewis,21,21,501.0,23.9,59.6,3.88,3.66,6.11,-7.55,-2.13,-5.42,-0.848,25.0,23.9,0.9,10.5,3.6,0.9,4.7,True
270,South Coast-North,LA Trade Tech,Julian Berzonetti,16,18,377.0,23.6,52.4,1.87,3.82,0.67,-7.57,-5.37,-2.2,-0.641,12.3,11.0,2.6,7.8,1.2,0.4,4.7,True
271,WSC North,LA Pierce,Gabe Abbott,24,24,637.0,26.5,66.4,3.05,2.26,8.15,-7.61,-2.8,-4.81,-1.09,21.5,22.2,2.1,12.0,1.5,0.4,3.3,True
272,WSC North,Oxnard,Tevin Bishop,20,20,330.0,16.5,40.9,2.38,4.0,1.66,-7.61,-5.04,-2.57,-0.56,11.7,11.4,2.5,2.7,2.2,0.0,4.5,True
273,Orange Empire Athletic,Irvine Valley,David Ogunlade,24,24,508.0,21.2,52.7,2.24,3.4,1.78,-7.69,-7.94,0.26,-0.877,12.9,13.3,5.6,5.5,1.0,0.5,4.6,True
