date,opponent,venue,side,poss,poss_end,half,clock,mp_score,opp_score,lead,garbage,lineup,event,shot_type,result,assisted,pip,scp,pot,foul_type,bonus,ftm,fta,to_type,pts,notes
2025-11-02,Los Angeles City,Home,def,68,turnover,2,5:00,78,55,23,1,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #10 Zach Bauman / #14 Jozef Zlocha,turnover,,,,,,,,,,,deadball,0,
2025-11-02,Los Angeles City,Home,def,69,steal,2,4:20,80,55,25,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,turnover,,,,,,,,,,,steal,0,
2025-11-02,Los Angeles City,Home,def,70,steal,2,4:20,80,55,25,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,turnover,,,,,,,,,,,steal,0,
2025-11-02,Los Angeles City,Home,def,71,dreb,2,4:00,84,55,29,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,shot,2pa,missed,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,71,dreb,2,4:00,84,55,29,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,72,steal,2,4:00,84,55,29,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,turnover,,,,,,,,,,,steal,0,
2025-11-02,Los Angeles City,Home,def,73,made_fg,2,3:00,86,55,31,1,#1 Josh Castaniero / #10 Zach Bauman / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,shot,2pa,made,,,,,,,,,,2,
2025-11-02,Los Angeles City,Home,def,74,made_fg,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,2pa,made,,,,1,,,,,,2,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,3pa,missed,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,oreb,,,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,2pa,missed,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,oreb,,,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,2pa,missed,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,oreb,,,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,2pa,made,,1,1,,,,,,,2,
2025-11-02,Los Angeles City,Home,def,75,made_ft,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,foul,,,,,,,shooting,,1,1,,1,
2025-11-02,Los Angeles City,Home,def,76,made_fg,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,shot,3pa,made,1,,,1,,,,,,3,
2025-11-02,Los Angeles City,Home,def,77,dreb,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,foul,,,,,,,shooting,,1,2,,1,
2025-11-02,Los Angeles City,Home,def,77,dreb,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,dreb,,,,,,,,,,,,0,
2025-11-02,Los Angeles City,Home,def,78,endgame,2,3:00,86,55,31,1,#5 Tidiane Sy / #12 Dominique Brutus / #15 Parsa Kamali / #32 Ethan McLennan / #33 Tyler Hook,endgame,,,,,,,,,,,,0,
