date,opponent,venue,side,poss,poss_end,half,clock,mp_score,opp_score,lead,garbage,lineup,event,shot_type,result,assisted,pip,scp,pot,foul_type,bonus,ftm,fta,to_type,pts,notes
2025-11-10,Southwestern,Home,def,1,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,foul,,,,,,,nonshoot,,,,,0,
2025-11-10,Southwestern,Home,def,1,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,deflection,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,1,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,made,,,,,,,,,,2,
2025-11-10,Southwestern,Home,def,2,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,blocked,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,2,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,3,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,3pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,3,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,4,turnover,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,turnover,,,,,,,,,,,deadball,0,
2025-11-10,Southwestern,Home,def,5,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,5,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,6,steal,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,turnover,,,,,,,,,,,steal,0,
2025-11-10,Southwestern,Home,def,7,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,blocked,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,7,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,8,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,made,,1,,1,,,,,,2,
2025-11-10,Southwestern,Home,def,9,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,deflection,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,9,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,shot,2pa,blocked,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,9,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #20 Jake Field / #22 Roman Finney,oreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,9,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #2 Aiden Bitran / #4 Markus Steele / #22 Roman Finney / #31 Noah Cotton,shot,3pa,made,1,,,,,,,,,3,
2025-11-10,Southwestern,Home,def,10,steal,1,20:00,0,0,0,,#1 Josh Castaniero / #2 Aiden Bitran / #4 Markus Steele / #22 Roman Finney / #31 Noah Cotton,turnover,,,,,,,,,,,steal,0,
2025-11-10,Southwestern,Home,def,11,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #2 Aiden Bitran / #4 Markus Steele / #22 Roman Finney / #31 Noah Cotton,shot,2pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,11,dreb,1,20:00,0,0,0,,#1 Josh Castaniero / #2 Aiden Bitran / #4 Markus Steele / #22 Roman Finney / #31 Noah Cotton,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,12,made_fg,1,20:00,0,0,0,,#1 Josh Castaniero / #2 Aiden Bitran / #4 Markus Steele / #22 Roman Finney / #31 Noah Cotton,shot,3pa,made,,,,,,,,,,3,
2025-11-10,Southwestern,Home,def,13,turnover,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,deflection,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,13,turnover,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,shot,3pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,13,turnover,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,oreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,13,turnover,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,turnover,,,,,,,,,,,deadball,0,
2025-11-10,Southwestern,Home,def,14,dreb,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,shot,2pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,14,dreb,1,13:38,12,10,2,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,15,steal,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,turnover,,,,,,,,,,,steal,0,
2025-11-10,Southwestern,Home,def,16,made_ft,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,foul,,,,,,,shooting,,2,2,,2,
2025-11-10,Southwestern,Home,def,17,made_fg,1,12:14,16,10,6,,#2 Aiden Bitran / #5 Tidiane Sy / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,foul,,,,,,,nonshoot,,,,,0,
2025-11-10,Southwestern,Home,def,17,made_fg,1,12:14,16,10,6,,#2 Aiden Bitran / #5 Tidiane Sy / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,shot,3pa,made,1,,,,,,,,,3,
2025-11-10,Southwestern,Home,def,18,turnover,1,12:14,16,10,6,,#2 Aiden Bitran / #5 Tidiane Sy / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,turnover,,,,,,,,,,,deadball,0,
2025-11-10,Southwestern,Home,def,19,turnover,1,12:14,16,10,6,,#2 Aiden Bitran / #5 Tidiane Sy / #24 Aeneas Grullon / #30 Clyde Seo / #31 Noah Cotton,turnover,,,,,,,,,,,offfoul,0,
2025-11-10,Southwestern,Home,def,20,made_ft,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #24 Aeneas Grullon,shot,2pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,20,made_ft,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #24 Aeneas Grullon,oreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,20,made_ft,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #24 Aeneas Grullon,foul,,,,,,,nonshoot,,,,,0,
2025-11-10,Southwestern,Home,def,20,made_ft,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #24 Aeneas Grullon,foul,,,,,,,shooting,,1,2,,1,
2025-11-10,Southwestern,Home,def,21,dreb,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #22 Roman Finney,shot,2pa,missed,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,21,dreb,1,12:14,16,10,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #5 Tidiane Sy / #22 Roman Finney,dreb,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,22,dreb,1,12:14,16,10,6,,#1 Josh Castaniero / #3 Eric Kubel / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,deflection,,,,,,,,,,,,0,
2025-11-10,Southwestern,Home,def,22,dreb,1,12:14,16,10,6,,#1 Josh Castaniero / #3 Eric Kubel / #14 Jozef Zlocha / #20 Jake Field / #22 Roman Finney,shot,3pa,missed,,,,,,,,,,0,
