date,opponent,venue,side,poss,poss_end,half,clock,mp_score,opp_score,lead,garbage,lineup,event,shot_type,result,assisted,pip,scp,pot,foul_type,bonus,ftm,fta,to_type,pts,notes
2025-11-19,Palomar,Home,def,68,steal,2,7:23,59,65,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #14 Jozef Zlocha / #24 Aeneas Grullon,turnover,,,,,,,,,,,steal,0,
2025-11-19,Palomar,Home,def,69,turnover,2,7:23,59,65,6,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #14 Jozef Zlocha / #24 Aeneas Grullon,turnover,,,,,,,,,,,deadball,0,
2025-11-19,Palomar,Home,def,70,made_ft,2,5:00,63,65,2,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #14 Jozef Zlocha / #24 Aeneas Grullon,shot,2pa,made,,1,,,,,,,,2,
2025-11-19,Palomar,Home,def,70,made_ft,2,5:00,63,65,2,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #14 Jozef Zlocha / #24 Aeneas Grullon,foul,,,,,,,shooting,,1,1,,1,
2025-11-19,Palomar,Home,def,71,made_fg,2,5:00,63,65,2,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,shot,2pa,made,,,,,,,,,,2,
2025-11-19,Palomar,Home,def,72,dreb,2,4:03,65,70,5,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,shot,2pa,missed,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,72,dreb,2,4:03,65,70,5,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,dreb,,,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,73,made_fg,2,4:03,65,70,5,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,shot,2pa,missed,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,73,made_fg,2,4:03,65,70,5,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,oreb,,,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,73,made_fg,2,4:03,65,70,5,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,shot,2pa,made,,1,1,,,,,,,2,
2025-11-19,Palomar,Home,def,74,made_fg,2,2:51,67,72,5,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #11 Elijah Elohim / #24 Aeneas Grullon,shot,3pa,made,1,,,,,,,,,3,
2025-11-19,Palomar,Home,def,75,made_ft,2,2:08,67,75,8,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #11 Elijah Elohim / #24 Aeneas Grullon,foul,,,,,,,nonshoot,1,2,2,,2,
2025-11-19,Palomar,Home,def,76,dreb,2,2:08,67,77,10,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #11 Elijah Elohim / #24 Aeneas Grullon,foul,,,,,,,nonshoot,1,,1,,0,
2025-11-19,Palomar,Home,def,76,dreb,2,2:08,67,77,10,,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,dreb,,,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,77,made_fg,2,1:56,67,77,10,,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,shot,2pa,made,1,1,,,,,,,,2,
2025-11-19,Palomar,Home,def,78,steal,2,1:56,67,77,10,,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,turnover,,,,,,,,,,,steal,0,
2025-11-19,Palomar,Home,def,79,made_fg,2,1:56,67,77,10,,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,shot,2pa,made,1,1,,,,,,,,2,
2025-11-19,Palomar,Home,def,80,made_fg,2,1:00,67,81,14,1,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,shot,2pa,made,,1,,,,,,,,2,
2025-11-19,Palomar,Home,def,81,endgame,2,0:00,67,83,16,1,#1 Josh Castaniero / #4 Markus Steele / #24 Aeneas Grullon / #31 Noah Cotton / #33 Tyler Hook,endgame,,,,,,,,,,,,0,
2025-11-19,Palomar,Home,def,GS,ghost_sub,2,14:27,51,50,,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #4 Markus Steele / #24 Aeneas Grullon,ghost_sub,,,,,,,,,,,13:11,0,Josh Castaniero marked subbed out for Dominique Brutus. Did not occur.
2025-11-19,Palomar,Home,def,GS,ghost_sub,2,7:23,59,65,,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #14 Jozef Zlocha / #24 Aeneas Grullon,ghost_sub,,,,,,,,,,,6:50,0,Zlocha and Grullon for Sy and Field
