date,opponent,venue,side,poss,poss_end,half,clock,mp_score,opp_score,lead,garbage,lineup,event,shot_type,result,assisted,pip,scp,pot,foul_type,bonus,ftm,fta,to_type,pts,notes
2025-11-15,San Bernardino Valley,Away,off,1,steal,2,0:58,52,66,14,1,#4 Markus Steele / #10 Zach Bauman / #11 Elijah Elohim / #14 Jozef Zlocha / #31 Noah Cotton,shot,3pa,missed,,,,,,,,,,0,
2025-11-15,San Bernardino Valley,Away,off,1,steal,2,0:58,52,66,14,1,#4 Markus Steele / #10 Zach Bauman / #11 Elijah Elohim / #14 Jozef Zlocha / #31 Noah Cotton,oreb,,,,,,,,,,,,0,
2025-11-15,San Bernardino Valley,Away,off,1,steal,2,0:58,52,66,14,1,#4 Markus Steele / #10 Zach Bauman / #11 Elijah Elohim / #14 Jozef Zlocha / #31 Noah Cotton,turnover,,,,,,,,,,,steal,0,
