date,opponent,venue,side,poss,poss_end,half,clock,mp_score,opp_score,lead,garbage,lineup,event,shot_type,result,assisted,pip,scp,pot,foul_type,bonus,ftm,fta,to_type,pts,notes
2025-11-16,East Los Angeles,Neutral,def,75,turnover,2,0:36,59,74,15,1,#10 Zach Bauman / #12 Dominique Brutus / #14 Jozef Zlocha / #21 Jacob Jordan / #33 Tyler Hook,turnover,,,,,,,,,,,offfoul,0,
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,1,13:33,7,20,,,#2 Aiden Bitran / #11 Elijah Elohim / #12 Dominique Brutus / #14 Jozef Zlocha / #31 Noah Cotton,ghost_sub,,,,,,,,,,,13:26,0,Dominique Brutus mistakenly marked subbed for Markus Steele
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,1,5:21,18,35,,,#1 Josh Castaniero / #2 Aiden Bitran / #3 Eric Kubel / #12 Dominique Brutus / #14 Jozef Zlocha,ghost_sub,,,,,,,,,,,3:48,0,Noah Cotton subbed out for Jozef Zlocha. Hudl showing six man lineup with no player leaving the court
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,1,3:48,18,38,,,#1 Josh Castaniero / #2 Aiden Bitran / #12 Dominique Brutus / #14 Jozef Zlocha / #15 Parsa Kamali,ghost_sub,,,,,,,,,,,2:12,0,Hudl still showing Noah Cotton on the court
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,1,2:12,19,40,,,#2 Aiden Bitran / #4 Markus Steele / #11 Elijah Elohim / #14 Jozef Zlocha / #15 Parsa Kamali,ghost_sub,,,,,,,,,,,0:00,0,Noah Cotton Still on the court mistakenly
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,2,20:00,21,43,,,#1 Josh Castaniero / #4 Markus Steele / #12 Dominique Brutus / #14 Jozef Zlocha / #22 Roman Finney,ghost_sub,,,,,,,,,,,16:48,0,Noah Cotton still listed as on the court
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,2,16:48,31,45,,,#1 Josh Castaniero / #4 Markus Steele / #12 Dominique Brutus / #14 Jozef Zlocha / #22 Roman Finney,ghost_sub,,,,,,,,,,,15:11,0,Aiden Bitran mistakenly subbed in. Markus Steele still on court. Noah Cotton still listed on court by hudl
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,2,15:11,31,45,,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #12 Dominique Brutus / #22 Roman Finney,ghost_sub,,,,,,,,,,,11:47,0,Eric Kubel subbed in for Jozef Zlocha
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,2,14:50,31,45,,,#1 Josh Castaniero / #3 Eric Kubel / #4 Markus Steele / #12 Dominique Brutus / #22 Roman Finney,ghost_sub,,,,,,,,,,,13:38,0,Zach bauman mistakenly subbed in. aiden bitran and noah cotton still listed as on court
2025-11-16,East Los Angeles,Neutral,def,GS,ghost_sub,2,8:32,44,58,,,#1 Josh Castaniero / #2 Aiden Bitran / #10 Zach Bauman / #12 Dominique Brutus / #22 Roman Finney,ghost_sub,,,,,,,,,,,7:48,0,Only four players listed on court. Dominique Brutus mistakenly removed.
